Unnamed: 0,runstring,t
0,0000000.bin,384304.3848436273
1,0000001.bin,57934.57072367889
2,0000002.bin,36735.20414225067
3,0000003.bin,45238.499737606355
4,0000004.bin,46616.83112952797
5,0000005.bin,53073.50084923659
6,0000006.bin,51791.748610364244
7,0000007.bin,54305.26610179254
8,0000008.bin,97941.23779775793
9,0000009.bin,12064.9809511925
10,0000010.bin,65285.08258331948
11,0000011.bin,14755.271547511411
12,0000012.bin,52381.5811924912
13,0000013.bin,49294.26990941723
14,0000014.bin,12937.622789052324
15,0000015.bin,36792.74287008957
16,0000016.bin,32350.344317023908
17,0000017.bin,250313.24611256385
18,0000018.bin,9106.81137697791
19,0000019.bin,35547.01728802183
20,0000020.bin,48540.58532086163
21,0000021.bin,89601.41315765315
22,0000022.bin,335798.3019680023
23,0000023.bin,138217.23877246756
24,0000024.bin,31148.820671826496
25,0000025.bin,12092.139507854883
26,0000026.bin,47082.99528396988
27,0000027.bin,40745.55994187805
28,0000028.bin,8906.828790738191
29,0000029.bin,81424.02024231452
30,0000030.bin,33700.99753694734
31,0000031.bin,107312.49869397536
32,0000032.bin,399763.0422273061
33,0000033.bin,13530.434498444376
34,0000034.bin,14651.660268203772
35,0000035.bin,94932.66554441172
36,0000036.bin,44831.8142079082
37,0000037.bin,43220.76446943529
38,0000038.bin,47700.29819191035
39,0000039.bin,138753.41242056535
40,0000040.bin,45407.27076832947
41,0000041.bin,26910.97731997784
42,0000042.bin,440366.05439454986
43,0000043.bin,9238.828289529369
44,0000044.bin,34261.281332291284
45,0000045.bin,34530.44202784108
46,0000046.bin,67683.5919011023
47,0000047.bin,251064.33262490758
48,0000048.bin,2400016.0315535152
49,0000049.bin,108566.29563280797
50,0000050.bin,583626.4360298306
51,0000051.bin,202513.59747945456
52,0000052.bin,139689.51660021042
53,0000053.bin,29595.933199809497
54,0000054.bin,1030602.4451453296
55,0000055.bin,144766.26144125414
56,0000056.bin,32199.863742863967
57,0000057.bin,172428.6716893641
58,0000058.bin,49045.37420832002
59,0000059.bin,34580.013321963575
60,0000060.bin,48054.19081298329
61,0000061.bin,29447.877496780126
62,0000062.bin,69708.08216742423
63,0000063.bin,133310.33883364787
64,0000064.bin,63451.53359806197
65,0000065.bin,53313.389886132645
66,0000066.bin,131830.23213625324
67,0000067.bin,35740.66056834659
68,0000068.bin,13428.936321121948
69,0000069.bin,11495.066953476258
70,0000070.bin,47448.00767122963
71,0000071.bin,31181.071457863076
72,0000072.bin,149099.29830639585
73,0000073.bin,33001.59542071176
74,0000074.bin,131646.63475061438
75,0000075.bin,14093.974549188833
76,0000076.bin,91175.53557290134
77,0000077.bin,23507.01250891604
78,0000078.bin,179885.21969946517
79,0000079.bin,46647.1073776503
80,0000080.bin,603489.8717563614
81,0000081.bin,50344.27375019071
82,0000082.bin,104936.74852380852
83,0000083.bin,13320.267453456263
84,0000084.bin,90482.33419855809
85,0000085.bin,33994.82263600183
86,0000086.bin,36614.34163687445
87,0000087.bin,43942.30219499601
88,0000088.bin,52351.685995546606
89,0000089.bin,71773.20634569981
90,0000090.bin,13704.57488663545
91,0000091.bin,85107.95374668247
92,0000092.bin,84779.10658029196
93,0000093.bin,104721.87030057874
94,0000094.bin,66868.9737651243
95,0000095.bin,13954.786946294118
96,0000096.bin,89463.8883235048
97,0000097.bin,40012.76388606589
98,0000098.bin,9992.82464707202
99,0000099.bin,46853.42926988899
100,0000100.bin,40567.851528986095
101,0000101.bin,48094.824724936945
102,0000102.bin,35179.47610658253
103,0000103.bin,184975.71702392373
104,0000104.bin,12730.746640598556
105,0000105.bin,64593.16292657409
106,0000106.bin,71532.93625762602
107,0000107.bin,131305.69786958463
108,0000108.bin,13869.95109774032
109,0000109.bin,248448.69341784468
110,0000110.bin,49164.192893742904
111,0000111.bin,103110.5087929604
112,0000112.bin,10547.77372581103
113,0000113.bin,33914.386196482315
114,0000114.bin,15852.387170029711
115,0000115.bin,116804.27568540743
116,0000116.bin,10656.546516525168
117,0000117.bin,524419.1545646129
118,0000118.bin,15066.451795595838
119,0000119.bin,237295.04831723552
120,0000120.bin,71927.73991878188
121,0000121.bin,295468.1917260534
122,0000122.bin,1272763.6562662472
123,0000123.bin,15488.240808250406
124,0000124.bin,51079.39075408547
125,0000125.bin,87556.31148671705
126,0000126.bin,19711.465651283343
127,0000127.bin,76109.9151585543
128,0000128.bin,194297.57983109946
129,0000129.bin,24615.28253863496
130,0000130.bin,33225.23782102959
131,0000131.bin,393774.99617418664
132,0000132.bin,153088.93877836058
133,0000133.bin,115862.52502012855
134,0000134.bin,5735.374480081899
135,0000135.bin,11817.678736890515
136,0000136.bin,85483.01202862812
137,0000137.bin,47232.540550725156
138,0000138.bin,55352.2215331441
139,0000139.bin,51341.48468233898
140,0000140.bin,80322.29736441674
141,0000141.bin,148682.04726676943
142,0000142.bin,30226.642180870742
143,0000143.bin,31910.091642760857
144,0000144.bin,15317.80700878749
145,0000145.bin,106702.9900146705
146,0000146.bin,49842.87968231583
147,0000147.bin,53578.6015058404
148,0000148.bin,99455.29269098767
149,0000149.bin,13396.546971020764
150,0000150.bin,9119.074296695364
151,0000151.bin,9935.840175503627
152,0000152.bin,453122.67787686706
153,0000153.bin,33210.16897900074
154,0000154.bin,40101.72201556034
155,0000155.bin,30590.51141452084
156,0000156.bin,15572.730246642694
157,0000157.bin,12709.338492617238
158,0000158.bin,46352.7973043696
159,0000159.bin,50975.9180388207
160,0000160.bin,13360.658878288328
161,0000161.bin,36649.32906319431
162,0000162.bin,7680.952511186626
163,0000163.bin,33380.8106245964
164,0000164.bin,76981.4831250965
165,0000165.bin,13580.560048814872
166,0000166.bin,52788.4745682863
167,0000167.bin,14566.99762473073
168,0000168.bin,238387.729889916
169,0000169.bin,105802.49679963614
170,0000170.bin,41101.28853680738
171,0000171.bin,13092.953105473405
172,0000172.bin,48181.184778219525
173,0000173.bin,74281.70088978516
174,0000174.bin,14284.569420051632
175,0000175.bin,12373.389917984847
176,0000176.bin,73112.4626713949
177,0000177.bin,98534.74232759766
178,0000178.bin,66578.82061378259
179,0000179.bin,79590.95623128323
180,0000180.bin,11594.036336619663
181,0000181.bin,9577.963837647652
182,0000182.bin,186693.84214334187
183,0000183.bin,35409.734940986586
184,0000184.bin,13230.40865756057
185,0000185.bin,109211.58848180433
186,0000186.bin,34557.4966614607
187,0000187.bin,74523.70302866687
188,0000188.bin,42151.95055688787
189,0000189.bin,92004.07939737497
190,0000190.bin,57123.24348423592
191,0000191.bin,13769.318945821668
192,0000192.bin,155910.0338522582
193,0000193.bin,152703.00321734123
194,0000194.bin,131265.6182138895
195,0000195.bin,78142.78855078653
196,0000196.bin,42138.336637537665
