Unnamed: 0,runstring,t
0,0000000.bin,2006461.7319638294
1,0000001.bin,137778.37173875837
2,0000002.bin,194027.69167421033
3,0000003.bin,97404.61381645009
4,0000004.bin,135774.94321026068
5,0000005.bin,100759.49230833058
6,0000006.bin,180727.48136633748
7,0000007.bin,468082.9203200606
8,0000008.bin,107627.4548128864
9,0000009.bin,442249.9714173015
10,0000010.bin,179939.81394093062
11,0000011.bin,114790.21236494914
12,0000012.bin,239552.98439144806
13,0000013.bin,160857.56770303156
14,0000014.bin,1966663.1533400652
15,0000015.bin,428492.0147219132
16,0000016.bin,116814.0098109479
17,0000017.bin,221370.60783029252
18,0000018.bin,135757.03380490685
19,0000019.bin,262576.6508068195
20,0000020.bin,147491.0198492156
21,0000021.bin,449761.66792512656
22,0000022.bin,232418.14749840889
23,0000023.bin,1649494.1652509507
24,0000024.bin,123932.14973419879
25,0000025.bin,191569.4266035545
26,0000026.bin,110466.00895892779
27,0000027.bin,119512.5796106937
28,0000028.bin,95503.93054187784
29,0000029.bin,173562.22966111134
30,0000030.bin,674879.7057431805
31,0000031.bin,152021.64907052412
32,0000032.bin,264661.8667744669
33,0000033.bin,91905.17929624309
34,0000034.bin,161191.6110218458
35,0000035.bin,125166.89411414435
36,0000036.bin,382174.30876005493
37,0000037.bin,65113.81739943297
38,0000038.bin,153272.88257416102
39,0000039.bin,291844.29110268777
40,0000040.bin,569546.5604186006
41,0000041.bin,260599.7226556829
42,0000042.bin,99023.14601441319
43,0000043.bin,838103.9124874516
44,0000044.bin,616457.112573343
45,0000045.bin,147386.26541635298
46,0000046.bin,98873.46218359328
47,0000047.bin,116594.83610171449
48,0000048.bin,286938.8460865467
49,0000049.bin,95695.14895107152
50,0000050.bin,495810.4903195643
51,0000051.bin,94627.44355104116
52,0000052.bin,280058.55138023855
53,0000053.bin,521672.7455219933
54,0000054.bin,185182.00427514626
55,0000055.bin,166761.6092919672
56,0000056.bin,476082.74338657194
57,0000057.bin,513848.7948945176
58,0000058.bin,231079.0643777946
59,0000059.bin,302261.3989177397
60,0000060.bin,241970.1652169402
61,0000061.bin,206326.18771783434
62,0000062.bin,122413.97256004621
63,0000063.bin,383024.4685786113
64,0000064.bin,337842.84938267985
65,0000065.bin,408714.835058863
66,0000066.bin,2620305.3554526092
67,0000067.bin,137269.52985240947
68,0000068.bin,78641.23813228795
69,0000069.bin,108948.24747696912
70,0000070.bin,94599.45360998527
71,0000071.bin,557712.9468515889
72,0000072.bin,417596.5144737155
73,0000073.bin,517938.27077505045
74,0000074.bin,107909.25947933397
75,0000075.bin,754261.533900001
76,0000076.bin,525160.3337438445
77,0000077.bin,371417.7189866519
