Unnamed: 0,runstring,t
0,0000000.bin,2825.910174575614
1,0000001.bin,20172.676140317748
2,0000002.bin,1032.3715633442898
3,0000003.bin,18456.83732832645
4,0000004.bin,3128.291604557687
5,0000005.bin,23166.144909990206
6,0000006.bin,3096.8029208764287
7,0000007.bin,1541.8023468675738
8,0000008.bin,3993.450982928896
9,0000009.bin,2763.279217374607
10,0000010.bin,2798.3705667355694
11,0000011.bin,11010.681624636834
12,0000012.bin,4732.239934381259
13,0000013.bin,1830.0502422638233
14,0000014.bin,7139.167018584996
15,0000015.bin,4048.634121657438
16,0000016.bin,5181.395349795117
17,0000017.bin,2396.777266497034
18,0000018.bin,12042.429649678199
19,0000019.bin,6614.009213735846
20,0000020.bin,13469.085258840956
21,0000021.bin,3087.415205499508
22,0000022.bin,5152.6779474059385
23,0000023.bin,4409.6281509670025
24,0000024.bin,4090.272623070939
25,0000025.bin,2865.678061116961
26,0000026.bin,4366.846496020518
27,0000027.bin,3783.734271150746
28,0000028.bin,4521.380069070126
29,0000029.bin,3251.717545103698
30,0000030.bin,5196.533473853104
31,0000031.bin,2639.7839947962943
32,0000032.bin,9432.125159651945
33,0000033.bin,864.7436861874035
34,0000034.bin,3015.5350969861843
35,0000035.bin,1790.5248428350142
36,0000036.bin,7531.441885478913
37,0000037.bin,28698.59231743401
38,0000038.bin,5582.4343937752365
39,0000039.bin,6712.770750782345
40,0000040.bin,5498.360647576761
41,0000041.bin,5445.602379978789
42,0000042.bin,9347.73964430811
43,0000043.bin,10748.899465583732
44,0000044.bin,7668.516386388417
45,0000045.bin,2541.715278072815
46,0000046.bin,3341.818828112447
47,0000047.bin,3216.3837086296785
48,0000048.bin,4794.31663532385
49,0000049.bin,2123.909982275612
50,0000050.bin,7593.172176259994
51,0000051.bin,2288.731937122067
52,0000052.bin,11701.908460913875
53,0000053.bin,6832.801871745558
54,0000054.bin,1501.3416400026754
55,0000055.bin,2664.344475247353
56,0000056.bin,3376.9448184895605
57,0000057.bin,2700.578978141298
58,0000058.bin,3787.8219110565637
59,0000059.bin,1213.8212059456064
60,0000060.bin,11258.434172148782
61,0000061.bin,993.1232920446923
62,0000062.bin,4679.135256621777
63,0000063.bin,7103.175002804108
64,0000064.bin,2007.1004758139052
65,0000065.bin,1415.189432834009
66,0000066.bin,2581.2753185172564
