Unnamed: 0,runstring,t
0,0000000.bin,1035145.425205722
1,0000001.bin,373836.77364098094
2,0000002.bin,1078777.651803165
3,0000003.bin,1226355.4340139825
4,0000004.bin,7546601.659947225
5,0000005.bin,386393.5866871299
6,0000006.bin,1025081.1369857986
7,0000007.bin,123360.80507151947
8,0000008.bin,295566.3741557393
9,0000009.bin,500733.2483964744
10,0000010.bin,136705.2161948725
11,0000011.bin,208020.63552729506
12,0000012.bin,90986.63044854278
13,0000013.bin,1022437.1616496532
14,0000014.bin,219700.3381180074
15,0000015.bin,240171.8605890083
16,0000016.bin,287148.78114156774
17,0000017.bin,606494.998482336
18,0000018.bin,242487.47376057692
19,0000019.bin,3305525.0209285165
20,0000020.bin,200536.51389711443
21,0000021.bin,195653.5513107048
22,0000022.bin,2615769.441776698
23,0000023.bin,271831.80680083996
24,0000024.bin,547006.1249957837
25,0000025.bin,753599.2043929477
26,0000026.bin,708655.9884461456
27,0000027.bin,339366.4020243478
28,0000028.bin,1373803.5202720717
29,0000029.bin,343704.8425235138
30,0000030.bin,970762.2268804146
31,0000031.bin,153896.23471129802
32,0000032.bin,17057144.223235678
33,0000033.bin,678051.6231900037
34,0000034.bin,689544.5414372834
35,0000035.bin,91210.30747108442
36,0000036.bin,522151.9254516992
37,0000037.bin,492972.5529165226
38,0000038.bin,1497845.43613817
39,0000039.bin,1455869.9507194555
40,0000040.bin,170110.65378223895
41,0000041.bin,783700.9285468627
42,0000042.bin,497321.48964270274
43,0000043.bin,351621.9075372666
44,0000044.bin,341347.72941807425
45,0000045.bin,3416503.5697913715
46,0000046.bin,680595.8324079951
47,0000047.bin,799022.16373222
48,0000048.bin,181161.69126452855
49,0000049.bin,212822.9538348636
50,0000050.bin,642835.3959171302
51,0000051.bin,1478208.311885257
52,0000052.bin,1250398.3755072162
53,0000053.bin,95564.82140039747
54,0000054.bin,1890246.0836799985
55,0000055.bin,799526.502244096
56,0000056.bin,154946.34238689463
57,0000057.bin,501907.9251557104
58,0000058.bin,171219.72046238347
59,0000059.bin,564337.9245900486
60,0000060.bin,330410.38374126423
61,0000061.bin,90346.9494979072
62,0000062.bin,90627.47242318864
63,0000063.bin,1901885.117642929
64,0000064.bin,730813.3158268551
65,0000065.bin,656057.5935457447
66,0000066.bin,969498.6612811845
67,0000067.bin,1725976.5639888865
68,0000068.bin,1256581.6577663526
69,0000069.bin,452102.2194613281
70,0000070.bin,151982.5612164447
71,0000071.bin,1922470.2624990253
72,0000072.bin,2830131.8783479077
73,0000073.bin,4769608.0412566895
74,0000074.bin,14219816.318346838
75,0000075.bin,90778.64580500244
76,0000076.bin,141044.45343734324
77,0000077.bin,327204.53117023804
78,0000078.bin,352299.0007822099
79,0000079.bin,840155.5610420189
80,0000080.bin,1096742.792921893
81,0000081.bin,290576.5786844732
82,0000082.bin,91669.05840952626
83,0000083.bin,354517.5151936447
84,0000084.bin,288922.2278147936
85,0000085.bin,158481.24994276254
86,0000086.bin,423361.47143589635
87,0000087.bin,1315289.029599446
88,0000088.bin,519584.1949857124
89,0000089.bin,1327946.3361399544
90,0000090.bin,26601901.264286008
91,0000091.bin,517586.06670056074
92,0000092.bin,312864.22555702133
93,0000093.bin,141298.61455154303
94,0000094.bin,1153172.8299183634
95,0000095.bin,3052291.348874372
96,0000096.bin,690605.5263910398
97,0000097.bin,758497.1665380937
98,0000098.bin,425649.9260530786
99,0000099.bin,228257.88082570047
100,0000100.bin,221206.87578415824
101,0000101.bin,771840.0534568639
102,0000102.bin,365272.0256025323
103,0000103.bin,292952.0861679474
104,0000104.bin,317664.742531901
105,0000105.bin,121557.08215271497
106,0000106.bin,387584.3715175262
107,0000107.bin,2731213.1133541777
108,0000108.bin,2001638.279387439
109,0000109.bin,394686.22956651635
110,0000110.bin,90147.27869754635
111,0000111.bin,1005869.3349615573
112,0000112.bin,758682.0456257977
113,0000113.bin,294809.29481120664
114,0000114.bin,10297110.80426223
115,0000115.bin,1052372.7821195254
116,0000116.bin,4472072.71252256
117,0000117.bin,629070.8932261199
118,0000118.bin,488680.4967340955
119,0000119.bin,340239.1477121152
120,0000120.bin,3080945.667764343
121,0000121.bin,2118119.5865987786
122,0000122.bin,1027092.8791891567
123,0000123.bin,303507.7225197789
124,0000124.bin,1107374.5701493847
125,0000125.bin,1299998.694300676
126,0000126.bin,2709292.557151684
127,0000127.bin,809951.9923091552
128,0000128.bin,678688.7407056589
129,0000129.bin,3705082.160720167
130,0000130.bin,2695175.4088509255
131,0000131.bin,1653083.6626851123
132,0000132.bin,258411.670422527
133,0000133.bin,1547392.5463356387
134,0000134.bin,1101763.1070920879
135,0000135.bin,1555196.4044656458
136,0000136.bin,438954.8117803158
137,0000137.bin,293377.1660415123
138,0000138.bin,1680290.8875122068
139,0000139.bin,98515.16185770721
140,0000140.bin,2166269.105773404
141,0000141.bin,442611.5864207898
142,0000142.bin,338941.3221507829
143,0000143.bin,386604.5504578096
144,0000144.bin,347915.31911974214
145,0000145.bin,47148418.447316214
146,0000146.bin,148591.58707062178
147,0000147.bin,1321693.7025727618
148,0000148.bin,371153.30754973297
149,0000149.bin,1158419.6616726636
150,0000150.bin,768624.2242740223
151,0000151.bin,665243.177823622
152,0000152.bin,2081552.0133630277
153,0000153.bin,90447.85876949831
154,0000154.bin,1298936.081226439
155,0000155.bin,121183.72131192918
156,0000156.bin,327181.39097338845
157,0000157.bin,1136452.5482433445
158,0000158.bin,242726.04641881515
159,0000159.bin,957752.2400989567
160,0000160.bin,9249820.676595414
161,0000161.bin,135415.184861521
162,0000162.bin,500259.4978992962
163,0000163.bin,506688.59282999905
164,0000164.bin,955043.5899910775
165,0000165.bin,1342078.37988654
166,0000166.bin,94563.3497074009
167,0000167.bin,1170340.950609641
168,0000168.bin,278882.36150920996
169,0000169.bin,247416.99386879173
170,0000170.bin,91282.67254775927
171,0000171.bin,356224.9014546068
172,0000172.bin,1065759.3859070397
173,0000173.bin,1765619.2889501539
174,0000174.bin,493384.1920769473
175,0000175.bin,126159.66037789617
176,0000176.bin,1275052.1073419314
177,0000177.bin,548075.1466646136
