,runstring,t
0,0000000.bin,29142.101247215254
1,0000001.bin,64789.43892412688
2,0000002.bin,4903.747605344857
3,0000003.bin,18380.419246697344
4,0000004.bin,1818.2376557561774
5,0000005.bin,3161.9280312403075
6,0000006.bin,15912.697179148601
7,0000007.bin,2428.4737962751983
8,0000008.bin,43900.802257638396
9,0000009.bin,40092.74999237535
10,0000010.bin,8999.839919103624
11,0000011.bin,43250.69430739604
12,0000012.bin,79663.97949334487
13,0000013.bin,23692.48050938849
14,0000014.bin,5316.5645948163165
15,0000015.bin,564039.8166624903
16,0000016.bin,3143.395087599523
17,0000017.bin,16047.48537299214
18,0000018.bin,26439.028115936624
19,0000019.bin,143952.7518177932
20,0000020.bin,3324.7061661338535
21,0000021.bin,2970.778904119093
22,0000022.bin,74233.515236309
23,0000023.bin,161226.0788329233
24,0000024.bin,4000.3099041267938
25,0000025.bin,6220.937603470456
26,0000026.bin,2897.7902830889375
27,0000027.bin,58898.526280315215
28,0000028.bin,64672.56013560886
29,0000029.bin,4251.8036813830495
30,0000030.bin,5407.878313390351
31,0000031.bin,18741.066865845398
32,0000032.bin,2484.1765502460053
33,0000033.bin,16207.66543167436
34,0000034.bin,2089.7192993345757
35,0000035.bin,86811.42571626566
36,0000036.bin,145426.38064516624
37,0000037.bin,39157.82360727966
38,0000038.bin,3022.290095135629
39,0000039.bin,8296.627291238337
40,0000040.bin,1815.2585283671524
41,0000041.bin,10107.105359354167
42,0000042.bin,3858.6627890853574
43,0000043.bin,9544.188846900428
44,0000044.bin,46786.15641650962
45,0000045.bin,1838.6065732532325
46,0000046.bin,7996.151117144569
47,0000047.bin,3514.781421754387
48,0000048.bin,5007.012474490986
49,0000049.bin,37676.71232041644
50,0000050.bin,3780.512656648703
51,0000051.bin,9682.614347439821
52,0000052.bin,118747.9484610321
53,0000053.bin,5803.929051044726
54,0000054.bin,6405.678142603736
55,0000055.bin,8970.637542488332
56,0000056.bin,4208.606334242753
57,0000057.bin,1033364.1308672348
58,0000058.bin,14493.974362684423
59,0000059.bin,56241.73354605629
60,0000060.bin,18239.430310962776
61,0000061.bin,1889.0438927697496
62,0000062.bin,13919.17598169089
63,0000063.bin,240923.8333238795
64,0000064.bin,8927.197708234979
65,0000065.bin,6560.835253944062
66,0000066.bin,4457.051702077721
67,0000067.bin,22015.716763615517
68,0000068.bin,1776.8070004390383
69,0000069.bin,32549.32231379525
70,0000070.bin,9069.295156486378
71,0000071.bin,17989.460738417165
72,0000072.bin,4277.749802480148
73,0000073.bin,1245.5177357241869
74,0000074.bin,16862.588483025156
75,0000075.bin,3524.8273164381767
76,0000076.bin,9393.881477821242
77,0000077.bin,41716.547624794504
78,0000078.bin,5821.838456394793
79,0000079.bin,6040.80431948526
80,0000080.bin,11511.556077164134
81,0000081.bin,1668.7963120788045
82,0000082.bin,7914.121190899003
83,0000083.bin,1575.611978631393
84,0000084.bin,7189.396492003945
85,0000085.bin,152617.0242152364
86,0000086.bin,1924.4123702603843
87,0000087.bin,5040.40641406055
88,0000088.bin,18870.520343201682
89,0000089.bin,6488.366248156171
90,0000090.bin,2276.919350614576
91,0000091.bin,4247.958528590289
92,0000092.bin,4238.570813213368
93,0000093.bin,19985.19896090854
94,0000094.bin,11051.939074872675
95,0000095.bin,1555.243061134338
96,0000096.bin,330044.1520559835
97,0000097.bin,2709.066027098293
98,0000098.bin,10073.053240477735
99,0000099.bin,7657.950876462362
100,0000100.bin,107395.39464564211
101,0000101.bin,3313.6556819816847
102,0000102.bin,2445.101484027678
103,0000103.bin,3441.7235186919293
104,0000104.bin,2095.4004259833396
105,0000105.bin,147548.42001298987
106,0000106.bin,12088.086508965216
107,0000107.bin,617017.4310078201
108,0000108.bin,16242.063960712303
109,0000109.bin,2040.875466561573
110,0000110.bin,1723.078784388133
111,0000111.bin,11630.513326626666
112,0000112.bin,24595.571800445043
113,0000113.bin,7082.632880226565
114,0000114.bin,19617.207446336473
115,0000115.bin,23155.614041080302
116,0000116.bin,6129.173551686459
117,0000117.bin,47825.80259345178
118,0000118.bin,12549.989818322641
119,0000119.bin,2335.185539780557
120,0000120.bin,2803.5667191582193
121,0000121.bin,3505.913321619731
122,0000122.bin,4734.00662620496
123,0000123.bin,115407.20350374418
124,0000124.bin,23892.740223757417
125,0000125.bin,18877.65639252879
126,0000126.bin,3389.8312764977322
127,0000127.bin,5716.633690344208
128,0000128.bin,99906.28408035226
129,0000129.bin,2296.526165756042
130,0000130.bin,16665.723588239027
131,0000131.bin,2803.6360011905213
132,0000132.bin,543953.7431258584
133,0000133.bin,8080.4673504561015
134,0000134.bin,19174.11420874904
135,0000135.bin,11425.680998125807
136,0000136.bin,605073.416522683
137,0000137.bin,2028.5086237955038
138,0000138.bin,23372.778571330917
139,0000139.bin,142742.1175850938
140,0000140.bin,26365.208110518844
141,0000141.bin,2947.8119104109805
142,0000142.bin,3719.475186190642
143,0000143.bin,2008.763244589175
144,0000144.bin,16810.315189653298
145,0000145.bin,2101.1854756805565
146,0000146.bin,9168.299180645934
147,0000147.bin,11167.986478978522
148,0000148.bin,77277.66381324976
149,0000149.bin,11269.172887155592
150,0000150.bin,2563.435195199492
151,0000151.bin,1647.5613691779631
152,0000152.bin,4447.594704668498
153,0000153.bin,6427.29413668196
154,0000154.bin,2084.765634024983
155,0000155.bin,2761.616448599359
156,0000156.bin,7833.546187331778
157,0000157.bin,12653.843584743337
158,0000158.bin,5136.812362008781
159,0000159.bin,2640.9617893454283
160,0000160.bin,1560.0928033955415
161,0000161.bin,148765.6706797755
162,0000162.bin,5167.850712480076
163,0000163.bin,9839.91920178151
164,0000164.bin,12600.011445644684
165,0000165.bin,104519.7399712952
166,0000166.bin,1699.2111242597812
167,0000167.bin,2364.5264804604535
168,0000168.bin,6680.0003495035
169,0000169.bin,3184.410050722306
170,0000170.bin,7275.548699171481
171,0000171.bin,41530.144316846825
172,0000172.bin,19323.555552424452
173,0000173.bin,8285.64608911847
174,0000174.bin,8443.124148540914
175,0000175.bin,15706.929543211665
176,0000176.bin,17378.670341642744
177,0000177.bin,185200.5718598071
178,0000178.bin,6735.633821442005
179,0000179.bin,3277.1094099423804
180,0000180.bin,188924.27325072474
181,0000181.bin,2196.5175521281067
182,0000182.bin,26391.950974987416
183,0000183.bin,12477.86722269626
184,0000184.bin,49696.59067107944
185,0000185.bin,29057.992860000628
186,0000186.bin,82825.73432014298
187,0000187.bin,1282.2025718285768
188,0000188.bin,5623.310792833416
189,0000189.bin,27099.21660174237
190,0000190.bin,16524.11111421374
191,0000191.bin,29124.64217507515
192,0000192.bin,9493.578322303818
193,0000193.bin,5307.211520455547
194,0000194.bin,48763.049926630076
195,0000195.bin,4816.798654805849
196,0000196.bin,4725.31173115106
197,0000197.bin,5426.411257031135
198,0000198.bin,16353.019135443954
199,0000199.bin,3496.3870421782062
200,0000200.bin,150992.53376249407
201,0000201.bin,2325.7285423713342
202,0000202.bin,36551.32962848255
203,0000203.bin,6370.829280355831
204,0000204.bin,4364.83731708376
205,0000205.bin,1189.7110587041943
206,0000206.bin,1381.2065959894326
207,0000207.bin,2918.886661924896
208,0000208.bin,2230.015414746123
