Unnamed: 0,runstring,t
0,0000000.bin,4350453.7884963835
1,0000001.bin,1246158.6629469593
2,0000002.bin,3251453.517570232
3,0000003.bin,2085798.492692021
4,0000004.bin,712528.7744130354
5,0000005.bin,8583231.183974892
6,0000006.bin,2653628.939237357
7,0000007.bin,3018764.9268698404
8,0000008.bin,7165803.105069221
9,0000009.bin,6272990.1467269
10,0000010.bin,1814828.9462908593
11,0000011.bin,3821178.1002444522
12,0000012.bin,3418473.826539018
13,0000013.bin,1285816.1487114367
14,0000014.bin,2667976.1743068295
15,0000015.bin,5854217.533699402
16,0000016.bin,1101937.2002752956
17,0000017.bin,3775408.6574915173
18,0000018.bin,2830423.2455890635
19,0000019.bin,435858.08039780887
20,0000020.bin,2537556.8010315234
21,0000021.bin,3832829.0864532003
22,0000022.bin,1741760.6853036706
23,0000023.bin,2766539.5997338975
24,0000024.bin,2976193.95843158
25,0000025.bin,2345664.207736493
26,0000026.bin,2717807.3801410208
27,0000027.bin,951724.9209000465
28,0000028.bin,6631421.227095352
29,0000029.bin,5023471.299908639
30,0000030.bin,1288713.3847485867
31,0000031.bin,3206465.541503438
32,0000032.bin,1005842.675006362
33,0000033.bin,7868171.187468664
34,0000034.bin,1353064.4764773634
35,0000035.bin,1363086.6421008755
36,0000036.bin,8506889.069821615
37,0000037.bin,4303203.442297705
38,0000038.bin,4180485.35583754
39,0000039.bin,4521079.049464812
40,0000040.bin,2088853.6917633836
41,0000041.bin,3071727.5420111986
42,0000042.bin,4591225.098242116
43,0000043.bin,5153631.038766966
44,0000044.bin,4974395.164306187
45,0000045.bin,3219378.2228069426
46,0000046.bin,2281536.8276908183
47,0000047.bin,2385860.5691501396
48,0000048.bin,1707681.1306207601
49,0000049.bin,1572585.9476097126
50,0000050.bin,2325258.189638545
51,0000051.bin,5575080.4670450585
52,0000052.bin,1147798.233875261
53,0000053.bin,1781948.975360525
54,0000054.bin,7525231.6735013025
55,0000055.bin,2244861.7602225104
56,0000056.bin,6159088.233549659
57,0000057.bin,1988397.2387199525
58,0000058.bin,7087546.728356604
59,0000059.bin,1930471.9862280984
60,0000060.bin,1213338.7595388454
61,0000061.bin,4390674.398621422
62,0000062.bin,1859609.907644396
63,0000063.bin,2321366.7910753274
64,0000064.bin,3159633.416294244
65,0000065.bin,2143657.061227546
66,0000066.bin,1031132.3487677219
67,0000067.bin,6433580.078485631
68,0000068.bin,3439275.0986326607
69,0000069.bin,3035385.166863193
70,0000070.bin,1705540.6275841307
71,0000071.bin,1853374.697920033
72,0000072.bin,3028654.729170167
73,0000073.bin,2070939.1594789599
74,0000074.bin,3148185.9114150936
75,0000075.bin,3490675.1960939327
76,0000076.bin,1084813.3491873418
77,0000077.bin,6599374.441888456
78,0000078.bin,1394474.5551782262
79,0000079.bin,8202164.936111216
80,0000080.bin,1208629.1055302036
81,0000081.bin,2628952.51521713
82,0000082.bin,10023827.694180321
83,0000083.bin,2830304.496185274
84,0000084.bin,792626.8055765213
85,0000085.bin,2871559.244569161
86,0000086.bin,1450958.083213744
87,0000087.bin,5203767.882287749
88,0000088.bin,5816225.345510297
89,0000089.bin,1066858.5294009906
90,0000090.bin,2155737.31890997
91,0000091.bin,8139347.6793010505
92,0000092.bin,2167906.5000811713
93,0000093.bin,1414548.331289084
94,0000094.bin,13285360.574984591
95,0000095.bin,1818885.478578658
96,0000096.bin,1039337.3851863808
97,0000097.bin,10034965.889425155
98,0000098.bin,2152520.4155746372
99,0000099.bin,3940376.1398358652
100,0000100.bin,2452812.404457771
101,0000101.bin,5837393.743094419
102,0000102.bin,843739.1397720611
103,0000103.bin,1636937.7321588148
104,0000104.bin,5682076.901474037
105,0000105.bin,6257022.093146951
106,0000106.bin,2575751.050268558
107,0000107.bin,3167696.320678276
108,0000108.bin,4878735.10637615
109,0000109.bin,7918688.3547071265
110,0000110.bin,1123093.0924525422
111,0000111.bin,3549646.7458413476
112,0000112.bin,3356808.279596937
113,0000113.bin,2020003.1823537361
114,0000114.bin,5932007.919461091
115,0000115.bin,2003817.6178325985
116,0000116.bin,6050180.6196117895
117,0000117.bin,1725532.4776914988
118,0000118.bin,1459373.8409895499
119,0000119.bin,4631274.616387774
120,0000120.bin,2499588.2033745022
121,0000121.bin,17599102.11239136
122,0000122.bin,491769.8582718146
123,0000123.bin,6561157.814554908
124,0000124.bin,996517.9370261821
125,0000125.bin,4042552.8657474974
126,0000126.bin,4151389.6734481016
127,0000127.bin,4107469.9570411863
128,0000128.bin,5249843.794111666
129,0000129.bin,3390760.909596217
130,0000130.bin,3727553.6523537645
131,0000131.bin,1937047.4746553276
132,0000132.bin,3039062.7264329465
133,0000133.bin,2615199.26965372
134,0000134.bin,1817624.0952530478
135,0000135.bin,3500459.932191898
136,0000136.bin,8020735.453935859
137,0000137.bin,4944237.596203865
138,0000138.bin,1467494.1108965327
139,0000139.bin,2321641.3211293044
140,0000140.bin,7292964.075071697
141,0000141.bin,5257177.816872262
142,0000142.bin,1892735.5526621502
143,0000143.bin,3347621.5513629215
144,0000144.bin,3900547.2156818444
145,0000145.bin,2277445.1001304844
146,0000146.bin,5690568.211306338
147,0000147.bin,1142692.840896697
148,0000148.bin,4929249.017359083
149,0000149.bin,2825615.5575043643
150,0000150.bin,7034761.925551784
151,0000151.bin,4434245.176071403
152,0000152.bin,3851916.3557025874
153,0000153.bin,5281421.332112105
154,0000154.bin,1563472.0694329229
155,0000155.bin,5850129.270240695
156,0000156.bin,3695757.148489454
157,0000157.bin,1021679.6815152994
158,0000158.bin,5028418.868417055
159,0000159.bin,3509147.1369712325
160,0000160.bin,1309057.6379145172
161,0000161.bin,2758436.511770987
162,0000162.bin,3239787.670365502
163,0000163.bin,2362810.9565362046
164,0000164.bin,1072302.5036726233
165,0000165.bin,15560547.95217203
166,0000166.bin,2108961.4160701903
167,0000167.bin,2726447.784907368
168,0000168.bin,2124823.7106274525
169,0000169.bin,5458814.02737894
170,0000170.bin,3534238.2139562676
171,0000171.bin,2273617.406396196
172,0000172.bin,2068670.5539641466
173,0000173.bin,2538372.423759711
174,0000174.bin,2717451.5822628634
175,0000175.bin,2191253.7829479547
176,0000176.bin,6038851.898777445
177,0000177.bin,2557198.4304643543
178,0000178.bin,3890795.7003184864
179,0000179.bin,3764255.531968669
180,0000180.bin,3069877.815665179
181,0000181.bin,3812120.5830011414
182,0000182.bin,3717755.648746566
183,0000183.bin,9542617.870932207
184,0000184.bin,5385681.160896399
185,0000185.bin,2744292.515543998
186,0000186.bin,3581812.21117
187,0000187.bin,1169428.1537192103
188,0000188.bin,4370997.469993007
189,0000189.bin,1051629.888313425
190,0000190.bin,1184155.6085833136
191,0000191.bin,1945735.7879471828
192,0000192.bin,1633183.8930712242
193,0000193.bin,2349988.4457980627
194,0000194.bin,5034123.239208025
195,0000195.bin,2178370.1654571043
196,0000196.bin,2124390.7672060514
197,0000197.bin,2303658.961735015
198,0000198.bin,1136039.0984137033
199,0000199.bin,7675361.542549794
200,0000200.bin,2275425.390317605
201,0000201.bin,1556776.1688331228
202,0000202.bin,3741878.474685707
203,0000203.bin,6479940.393053164
204,0000204.bin,5171631.169002605
205,0000205.bin,3362940.9172721105
206,0000206.bin,7511978.852058996
207,0000207.bin,1022164.9675090298
208,0000208.bin,1692658.8807081592
209,0000209.bin,1952011.0773273755
210,0000210.bin,3394489.356818878
211,0000211.bin,3186385.980342862
212,0000212.bin,603142.3530834295
213,0000213.bin,13135304.110249586
214,0000214.bin,6765207.048973248
215,0000215.bin,2240224.2288097525
216,0000216.bin,2599567.8574699285
217,0000217.bin,5337906.903967583
218,0000218.bin,2976483.5226866202
219,0000219.bin,1526077.5773386222
220,0000220.bin,7381973.196441059
221,0000221.bin,1793792.1499275651
222,0000222.bin,4952512.676812579
223,0000223.bin,2358244.6816939237
224,0000224.bin,1313030.0271737848
225,0000225.bin,3574170.125851673
226,0000226.bin,1734968.482678627
227,0000227.bin,2144376.485853539
228,0000228.bin,4591700.442267437
229,0000229.bin,5212048.921151263
230,0000230.bin,1570321.0140426245
231,0000231.bin,1991092.3097861235
232,0000232.bin,7878580.362525997
233,0000233.bin,5544009.761753735
234,0000234.bin,1130672.235044298
235,0000235.bin,1614744.2376210925
236,0000236.bin,1017801.5851283971
237,0000237.bin,5933439.598022708
238,0000238.bin,4051927.8332639495
239,0000239.bin,4999321.280771722
240,0000240.bin,1103801.7876172971
241,0000241.bin,3464376.948973757
242,0000242.bin,3687613.0802042903
243,0000243.bin,3357059.496246961
244,0000244.bin,4751253.880178214
245,0000245.bin,2546224.225790565
246,0000246.bin,1146622.8641930607
247,0000247.bin,2722397.93833571
248,0000248.bin,10881584.429026883
249,0000249.bin,2079562.7287113976
250,0000250.bin,1430031.6184872848
251,0000251.bin,673213.2650254708
252,0000252.bin,2469453.1519327583
253,0000253.bin,2773871.7172385985
254,0000254.bin,2878791.5266649583
255,0000255.bin,3428795.32518416
256,0000256.bin,2057198.9042966526
257,0000257.bin,2746688.1496654907
258,0000258.bin,2122973.256820091
259,0000259.bin,3430829.6535059074
260,0000260.bin,4178130.286346105
261,0000261.bin,6006036.637265512
262,0000262.bin,3698319.059489065
263,0000263.bin,6505760.282379602
264,0000264.bin,1004766.7250481019
265,0000265.bin,4272065.914485988
266,0000266.bin,3381669.9291311847
267,0000267.bin,2800326.7495984333
268,0000268.bin,2994086.1472605066
269,0000269.bin,2308912.4796991693
270,0000270.bin,1952218.195963682
271,0000271.bin,2062469.430999798
272,0000272.bin,4028026.432700836
273,0000273.bin,10604792.52453332
274,0000274.bin,1692755.459861533
275,0000275.bin,951990.5482110555
276,0000276.bin,5369619.403367427
277,0000277.bin,9446045.992171787
278,0000278.bin,3362075.619326585
279,0000279.bin,2516390.447267362
280,0000280.bin,4615052.609517516
281,0000281.bin,4339041.028556556
282,0000282.bin,3005644.6765968176
283,0000283.bin,1202709.7872332495
284,0000284.bin,3277959.3336599255
285,0000285.bin,4184589.380958651
286,0000286.bin,3563455.001338602
287,0000287.bin,5270643.6459236415
288,0000288.bin,2316207.2888293425
289,0000289.bin,2181499.5655853273
290,0000290.bin,3336593.757036955
291,0000291.bin,4715673.087773007
292,0000292.bin,3363280.1221034722
293,0000293.bin,2545787.922190585
294,0000294.bin,5294716.519517315
295,0000295.bin,2229439.060161774
296,0000296.bin,1731426.8890977514
297,0000297.bin,1921517.6992132862
298,0000298.bin,4442551.537517813
299,0000299.bin,2503711.3503365973
300,0000300.bin,2184708.9171791123
301,0000301.bin,4279731.070721154
302,0000302.bin,3766576.965033301
303,0000303.bin,2178667.76642792
304,0000304.bin,1386187.4887778808
305,0000305.bin,4534797.169037719
306,0000306.bin,2437749.7284791777
307,0000307.bin,3731445.9169423888
308,0000308.bin,4370885.544869424
309,0000309.bin,3777044.648767122
310,0000310.bin,6718122.529319477
311,0000311.bin,2523811.4189788075
312,0000312.bin,2053265.3822576453
313,0000313.bin,2271540.4003423983
314,0000314.bin,1146334.5816556227
315,0000315.bin,3017455.9121468524
316,0000316.bin,2209340.550365296
317,0000317.bin,7830174.114896265
318,0000318.bin,4564555.776555606
319,0000319.bin,3956315.8917055177
320,0000320.bin,3187515.3121144334
321,0000321.bin,13064486.441448748
322,0000322.bin,1337711.8551925507
323,0000323.bin,1680390.4876663473
324,0000324.bin,2730018.2690958166
325,0000325.bin,3655098.0870214263
326,0000326.bin,1499291.4115042177
327,0000327.bin,2250450.0143269273
328,0000328.bin,1713016.158896209
329,0000329.bin,1329378.7508815762
330,0000330.bin,4095897.8484264957
331,0000331.bin,2648310.6079317527
332,0000332.bin,2858516.5901725935
333,0000333.bin,789244.1796420658
334,0000334.bin,2263199.1900336156
335,0000335.bin,581385.5087020827
336,0000336.bin,2571000.034886484
337,0000337.bin,3402189.3272754
338,0000338.bin,2041015.8339286868
339,0000339.bin,1945456.5467149925
340,0000340.bin,684241.4056874771
341,0000341.bin,6734523.734166925
342,0000342.bin,4237568.554505789
343,0000343.bin,2044656.9511493195
344,0000344.bin,2126523.718501133
345,0000345.bin,2064705.5432413456
346,0000346.bin,2932418.4525754163
347,0000347.bin,1724319.5225066405
348,0000348.bin,1112331.8953878258
