Unnamed: 0,runstring,t
0,0000000.bin,16143.475628746559
1,0000001.bin,483825.01049794647
2,0000002.bin,12811.737336359593
3,0000003.bin,41245.25659996117
4,0000004.bin,31586.302064797466
5,0000005.bin,345557.64616824087
6,0000006.bin,30868.26308201955
7,0000007.bin,46327.19759342863
8,0000008.bin,206308.34759451283
9,0000009.bin,183490.82986629926
10,0000010.bin,25361.657872624393
11,0000011.bin,52702.49556618146
12,0000012.bin,45735.25190931602
13,0000013.bin,37302.797192004015
14,0000014.bin,827263.45685036
15,0000015.bin,11472.342446881203
16,0000016.bin,49900.03735897699
17,0000017.bin,369179.4590096173
18,0000018.bin,13306.30712394741
19,0000019.bin,15532.581308923685
20,0000020.bin,11298.132776657827
21,0000021.bin,13684.240610154813
22,0000022.bin,12506.376778988533
23,0000023.bin,11220.60618251189
24,0000024.bin,30036.116592040245
25,0000025.bin,30416.89064157203
26,0000026.bin,55253.6678421738
27,0000027.bin,43265.312816214835
28,0000028.bin,100214.97017533865
29,0000029.bin,94088.04828844065
30,0000030.bin,26949.567411970052
31,0000031.bin,57132.388712501706
32,0000032.bin,80850.81534794354
33,0000033.bin,212334.4294833741
34,0000034.bin,164360.8483081341
35,0000035.bin,72926.61361970575
36,0000036.bin,60137.392941183614
37,0000037.bin,26257.64775536999
38,0000038.bin,56174.84174385466
39,0000039.bin,36225.426948465494
40,0000040.bin,29192.88497689262
41,0000041.bin,79953.30126029879
42,0000042.bin,26813.774628658135
43,0000043.bin,295038.36599756154
44,0000044.bin,313887.92852992547
45,0000045.bin,30075.711273500838
46,0000046.bin,13442.030625227026
47,0000047.bin,90785.33916689453
48,0000048.bin,23808.354708413583
49,0000049.bin,39268.744141018455
50,0000050.bin,689420.8611240239
51,0000051.bin,45465.01734226532
52,0000052.bin,11395.716519155192
53,0000053.bin,276821.66018939315
54,0000054.bin,11388.857597957294
55,0000055.bin,60810.848936316645
56,0000056.bin,11778.049414413772
57,0000057.bin,35355.106058504985
58,0000058.bin,219491.78303691614
59,0000059.bin,73490.50008073015
60,0000060.bin,29959.040331104272
61,0000061.bin,101460.00293708322
62,0000062.bin,11167.709350849314
63,0000063.bin,30440.44653255471
64,0000064.bin,127682.87111771989
65,0000065.bin,75882.39296442675
66,0000066.bin,95910.82391767294
67,0000067.bin,74861.59150027469
68,0000068.bin,99298.19568270989
69,0000069.bin,31547.365562643743
70,0000070.bin,11194.417574301735
71,0000071.bin,606182.7257793915
72,0000072.bin,47935.99566585125
73,0000073.bin,109157.02888135504
74,0000074.bin,13749.6428486479
75,0000075.bin,18554.767480985323
76,0000076.bin,117659.83950248451
77,0000077.bin,18165.125331318883
78,0000078.bin,62078.46764059641
79,0000079.bin,40833.582763936225
80,0000080.bin,37280.52301861424
81,0000081.bin,77560.8194793275
82,0000082.bin,27111.41023942752
83,0000083.bin,40497.01065094242
84,0000084.bin,31013.928554934504
85,0000085.bin,16667.52492107888
86,0000086.bin,13607.16434921884
87,0000087.bin,42595.70197387537
88,0000088.bin,26070.551627138444
89,0000089.bin,190336.13714628757
90,0000090.bin,70287.73029080065
91,0000091.bin,95982.63474416905
92,0000092.bin,49427.94959077201
93,0000093.bin,11194.486856334037
