Unnamed: 0,runstring,t
0,0000000.bin,691750.469452839
1,0000001.bin,981757.1576036332
2,0000002.bin,205854.93133401716
3,0000003.bin,570816.9157588877
4,0000004.bin,277605.48246200645
5,0000005.bin,590519.6518120003
6,0000006.bin,733226.8854210948
7,0000007.bin,294740.31469453574
8,0000008.bin,1891487.4714867894
9,0000009.bin,452817.2826784157
10,0000010.bin,6090096.839126823
11,0000011.bin,606628.2092456898
12,0000012.bin,421532.045678441
13,0000013.bin,2189726.010207192
14,0000014.bin,409643.4221380017
15,0000015.bin,527726.7826993378
16,0000016.bin,406615.4162745907
17,0000017.bin,905114.9488414993
18,0000018.bin,139028.15031971663
19,0000019.bin,344510.65609587316
20,0000020.bin,664768.0278015776
21,0000021.bin,65899.4410048865
22,0000022.bin,1214907.6858069424
23,0000023.bin,227757.33733837758
24,0000024.bin,141593.0750791238
25,0000025.bin,393636.91708377976
26,0000026.bin,120209.52221478205
27,0000027.bin,196732.25436975152
28,0000028.bin,2882576.78515431
29,0000029.bin,4636452.513013401
30,0000030.bin,2578311.6449095504
31,0000031.bin,148928.27560962245
32,0000032.bin,522182.90376695624
33,0000033.bin,809847.0971380422
34,0000034.bin,498719.7814206009
35,0000035.bin,496180.6642182316
36,0000036.bin,319343.8539338377
37,0000037.bin,556159.5051282077
38,0000038.bin,222200.6065774448
39,0000039.bin,294495.679838426
40,0000040.bin,2564220.268386283
41,0000041.bin,226040.4939365573
42,0000042.bin,615987.4843188635
43,0000043.bin,511539.2437062292
44,0000044.bin,1176206.7770658743
45,0000045.bin,432369.07189136354
46,0000046.bin,668502.4332539382
47,0000047.bin,778463.0294244379
48,0000048.bin,161232.10636973483
49,0000049.bin,513320.3115520069
50,0000050.bin,668091.833290794
51,0000051.bin,2606549.581095011
52,0000052.bin,298216.81779414794
53,0000053.bin,1703667.691757207
54,0000054.bin,328086.34574576624
55,0000055.bin,689738.3806770636
56,0000056.bin,813561.3415190665
57,0000057.bin,375676.9012053442
58,0000058.bin,1072582.7494942856
59,0000059.bin,791985.3925234902
60,0000060.bin,89677.31162405593
61,0000061.bin,634724.2556396489
62,0000062.bin,3588282.0791386077
63,0000063.bin,1493219.2224024434
64,0000064.bin,1255569.276069158
65,0000065.bin,2696376.9925508136
66,0000066.bin,3485454.2753260927
67,0000067.bin,225107.4728073503
68,0000068.bin,211890.5741433381
69,0000069.bin,601021.4568762666
70,0000070.bin,386474.2634547655
71,0000071.bin,215373.5551129719
72,0000072.bin,162898.26996491555
73,0000073.bin,674591.8042588566
74,0000074.bin,143648.36120881044
75,0000075.bin,14213330.873949178
76,0000076.bin,2311402.5105900103
77,0000077.bin,431536.9600422256
78,0000078.bin,641022.3041252034
79,0000079.bin,3086008.6473806025
80,0000080.bin,732156.7205125137
81,0000081.bin,2614256.2026266577
82,0000082.bin,740844.4448486998
83,0000083.bin,738352.855128873
84,0000084.bin,288281.39330877684
85,0000085.bin,2596871.5046861554
86,0000086.bin,1025356.8946501749
87,0000087.bin,627502.8162304825
88,0000088.bin,778868.5371582239
89,0000089.bin,4645777.008569141
90,0000090.bin,291656.2250259645
91,0000091.bin,321288.981632141
92,0000092.bin,217978.94057925194
93,0000093.bin,561846.1396806234
94,0000094.bin,14774416.402856685
95,0000095.bin,1376370.53653478
96,0000096.bin,136561.36355908585
97,0000097.bin,1886046.3724195075
98,0000098.bin,192486.75535244177
99,0000099.bin,912655.4666494272
100,0000100.bin,187020.78405384367
101,0000101.bin,329830.7633964485
102,0000102.bin,473954.67648193677
103,0000103.bin,3892730.3664364116
104,0000104.bin,182516.41272278313
105,0000105.bin,14481788.600260261
106,0000106.bin,228990.8692827576
107,0000107.bin,1826814.079742593
108,0000108.bin,241620.94913304862
109,0000109.bin,4102798.6159965442
110,0000110.bin,323582.2169018188
111,0000111.bin,441976.1688255865
112,0000112.bin,203663.64457489314
113,0000113.bin,376915.5253790995
114,0000114.bin,241016.91373429677
115,0000115.bin,410148.34958952473
116,0000116.bin,1434317.9939180661
117,0000117.bin,243708.0010745524
118,0000118.bin,1348312.5950698827
119,0000119.bin,1927845.469733135
120,0000120.bin,334114.22896746773
121,0000121.bin,227296.64646448867
122,0000122.bin,2392597.7964823553
123,0000123.bin,3674309.301827044
124,0000124.bin,528517.3946084612
125,0000125.bin,1138086.7635267165
126,0000126.bin,149414.28906632305
127,0000127.bin,778720.2736095648
128,0000128.bin,792112.4904113478
