Unnamed: 0,runstring,t
0,0000000.bin,36232.70156185873
1,0000001.bin,63705.556169550604
2,0000002.bin,18207.906986265367
3,0000003.bin,200611.07823102592
4,0000004.bin,26672.681769875115
5,0000005.bin,46740.39563416454
6,0000006.bin,74058.19705353197
7,0000007.bin,22677.464095148058
8,0000008.bin,140835.5799787908
9,0000009.bin,93503.93147397981
10,0000010.bin,24395.17352201151
11,0000011.bin,60951.07576972534
12,0000012.bin,88886.31866109787
13,0000013.bin,34240.04638938626
14,0000014.bin,19899.116035773306
15,0000015.bin,132062.53479061063
16,0000016.bin,73932.79657503901
17,0000017.bin,65814.53587428256
18,0000018.bin,10507.659429108173
19,0000019.bin,30899.647842652357
20,0000020.bin,27860.38364962828
21,0000021.bin,8091.794962737478
22,0000022.bin,11671.077956539486
23,0000023.bin,49533.535408022435
24,0000024.bin,11681.400979352484
25,0000025.bin,224180.47921495486
26,0000026.bin,41853.82997182975
27,0000027.bin,17273.0845244145
28,0000028.bin,39820.33304130667
29,0000029.bin,188072.72779152202
30,0000030.bin,43860.064422636264
31,0000031.bin,26347.922243459496
32,0000032.bin,19181.839155350714
33,0000033.bin,328633.95092919626
34,0000034.bin,24035.426569283383
35,0000035.bin,20164.327655425357
36,0000036.bin,72046.2814760755
37,0000037.bin,100657.78628488988
38,0000038.bin,60540.094754023565
39,0000039.bin,32177.208518301213
40,0000040.bin,51064.56439916973
41,0000041.bin,57266.34552198576
42,0000042.bin,19218.281504341565
43,0000043.bin,18022.750754938275
44,0000044.bin,86713.21843545695
45,0000045.bin,64612.90830578431
46,0000046.bin,84456.00982258373
47,0000047.bin,40651.57886504065
48,0000048.bin,48507.05281722042
49,0000049.bin,41205.142303249886
50,0000050.bin,58708.520306687074
51,0000051.bin,57196.058900200616
52,0000052.bin,822333.3474472825
53,0000053.bin,17093.88654786538
54,0000054.bin,41048.84203834375
55,0000055.bin,15878.575778239867
56,0000056.bin,223076.19290186136
57,0000057.bin,104324.43392219485
