Unnamed: 0,runstring,t
0,0000000.bin,99999776.23659588
1,0000001.bin,99999776.23659588
2,0000002.bin,99999776.23659588
3,0000003.bin,99999776.23659588
4,0000004.bin,99999776.23659588
5,0000005.bin,99999776.23659588
6,0000006.bin,99999776.23659588
7,0000007.bin,99999776.23659588
8,0000008.bin,99999776.23659588
9,0000009.bin,99999776.23659588
10,0000010.bin,99999776.23659588
11,0000011.bin,99999776.23659588
12,0000012.bin,99999776.23659588
13,0000013.bin,99999776.23659588
14,0000014.bin,99999776.23659588
15,0000015.bin,99999776.23659588
16,0000016.bin,99999776.23659588
17,0000017.bin,99999776.23659588
18,0000018.bin,99999776.23659588
19,0000019.bin,99999776.23659588
20,0000020.bin,99999776.23659588
21,0000021.bin,99999776.23659588
22,0000022.bin,99999776.23659588
23,0000023.bin,99999776.23659588
24,0000024.bin,99999776.23659588
25,0000025.bin,99999776.23659588
26,0000026.bin,99999776.23659588
27,0000027.bin,99999776.23659588
28,0000028.bin,99999776.23659588
29,0000029.bin,99999776.23659588
30,0000030.bin,99999776.23659588
31,0000031.bin,99999776.23659588
32,0000032.bin,99999776.23659588
33,0000033.bin,99999776.23659588
34,0000034.bin,99999776.23659588
35,0000035.bin,99999776.23659588
36,0000036.bin,99999776.23659588
37,0000037.bin,99999776.23659588
38,0000038.bin,99999776.23659588
39,0000039.bin,99999776.23659588
40,0000040.bin,99999776.23659588
41,0000041.bin,99999776.23659588
42,0000042.bin,99999776.23659588
43,0000043.bin,99999776.23659588
44,0000044.bin,99999776.23659588
45,0000045.bin,99999776.23659588
46,0000046.bin,99999776.23659588
47,0000047.bin,99999776.23659588
48,0000048.bin,99999776.23659588
49,0000049.bin,99999776.23659588
50,0000050.bin,99999776.23659588
51,0000051.bin,99999776.23659588
52,0000052.bin,99999776.23659588
53,0000053.bin,99999776.23659588
54,0000054.bin,99999776.23659588
55,0000055.bin,99999776.23659588
56,0000056.bin,99999776.23659588
57,0000057.bin,99999776.23659588
58,0000058.bin,99999776.23659588
59,0000059.bin,99999776.23659588
60,0000060.bin,99999776.23659588
61,0000061.bin,99999776.23659588
62,0000062.bin,99999776.23659588
63,0000063.bin,99999776.23659588
64,0000064.bin,99999776.23659588
65,0000065.bin,99999776.23659588
66,0000066.bin,99999776.23659588
67,0000067.bin,99999776.23659588
68,0000068.bin,99999776.23659588
69,0000069.bin,99999776.23659588
70,0000070.bin,99999776.23659588
71,0000071.bin,99999776.23659588
72,0000072.bin,99999776.23659588
73,0000073.bin,99999776.23659588
74,0000074.bin,99999776.23659588
75,0000075.bin,99999776.23659588
76,0000076.bin,99999776.23659588
77,0000077.bin,99999776.23659588
78,0000078.bin,99999776.23659588
79,0000079.bin,99999776.23659588
80,0000080.bin,99999776.23659588
81,0000081.bin,99999776.23659588
82,0000082.bin,99999776.23659588
83,0000083.bin,99999776.23659588
84,0000084.bin,99999776.23659588
85,0000085.bin,99999776.23659588
86,0000086.bin,99999776.23659588
87,0000087.bin,99999776.23659588
88,0000088.bin,99999776.23659588
89,0000089.bin,99999776.23659588
90,0000090.bin,99999776.23659588
91,0000091.bin,99999776.23659588
92,0000092.bin,99999776.23659588
93,0000093.bin,99999776.23659588
94,0000094.bin,99999776.23659588
95,0000095.bin,99999776.23659588
96,0000096.bin,99999776.23659588
97,0000097.bin,99999776.23659588
98,0000098.bin,99999776.23659588
99,0000099.bin,99999776.23659588
100,0000100.bin,99999776.23659588
101,0000101.bin,99999776.23659588
102,0000102.bin,99999776.23659588
103,0000103.bin,99999776.23659588
104,0000104.bin,99999776.23659588
105,0000105.bin,99999776.23659588
106,0000106.bin,99999776.23659588
107,0000107.bin,99999776.23659588
108,0000108.bin,99999776.23659588
109,0000109.bin,99999776.23659588
110,0000110.bin,99999776.23659588
111,0000111.bin,99999776.23659588
112,0000112.bin,99999776.23659588
113,0000113.bin,99999776.23659588
114,0000114.bin,99999776.23659588
115,0000115.bin,99999776.23659588
116,0000116.bin,99999776.23659588
117,0000117.bin,99999776.23659588
118,0000118.bin,99999776.23659588
119,0000119.bin,99999776.23659588
120,0000120.bin,99999776.23659588
121,0000121.bin,99999776.23659588
122,0000122.bin,99999776.23659588
123,0000123.bin,99999776.23659588
124,0000124.bin,99999776.23659588
125,0000125.bin,99999776.23659588
126,0000126.bin,99999776.23659588
127,0000127.bin,99999776.23659588
128,0000128.bin,99999776.23659588
129,0000129.bin,99999776.23659588
130,0000130.bin,99999776.23659588
131,0000131.bin,99999776.23659588
132,0000132.bin,99999776.23659588
133,0000133.bin,99999776.23659588
134,0000134.bin,99999776.23659588
135,0000135.bin,99999776.23659588
136,0000136.bin,99999776.23659588
137,0000137.bin,99999776.23659588
138,0000138.bin,99999776.23659588
139,0000139.bin,99999776.23659588
140,0000140.bin,99999776.23659588
141,0000141.bin,99999776.23659588
142,0000142.bin,99999776.23659588
143,0000143.bin,99999776.23659588
144,0000144.bin,99999776.23659588
145,0000145.bin,99999776.23659588
146,0000146.bin,99999776.23659588
