Unnamed: 0,runstring,t
0,0000000.bin,54597.2898680068
1,0000001.bin,37218.48095867477
2,0000002.bin,37593.26211249115
3,0000003.bin,55200.424600338534
4,0000004.bin,18569.21278472029
5,0000005.bin,24452.36583967681
6,0000006.bin,33650.52557640473
7,0000007.bin,13433.19716610852
8,0000008.bin,43900.14407833139
9,0000009.bin,27185.368808909905
10,0000010.bin,20297.037388299836
11,0000011.bin,16658.691461960374
12,0000012.bin,27830.211324560758
13,0000013.bin,13222.7529929912
14,0000014.bin,19911.621442603817
15,0000015.bin,134939.6443876362
16,0000016.bin,52177.12991512506
17,0000017.bin,54439.95037261592
18,0000018.bin,19343.716623824334
19,0000019.bin,25395.952478613883
20,0000020.bin,18408.582392828106
21,0000021.bin,99288.35763412094
22,0000022.bin,16641.61344099793
23,0000023.bin,14164.884709249929
24,0000024.bin,54894.47514562865
25,0000025.bin,16714.844549141144
26,0000026.bin,21372.0520425138
27,0000027.bin,12851.643786965544
28,0000028.bin,45209.747694194986
29,0000029.bin,15588.52655000755
30,0000030.bin,16644.73113245152
31,0000031.bin,63698.697248351265
32,0000032.bin,20495.911462022723
33,0000033.bin,21434.4751536179
34,0000034.bin,21262.066816234375
35,0000035.bin,71405.80372832515
36,0000036.bin,30815.22768629237
37,0000037.bin,21479.681679694953
38,0000038.bin,21382.236501262192
39,0000039.bin,15911.796512728675
40,0000040.bin,29137.286145970265
41,0000041.bin,18858.222782468078
42,0000042.bin,41806.510343757545
43,0000043.bin,18923.590379945013
44,0000044.bin,15170.686613194195
45,0000045.bin,93236.3642651733
46,0000046.bin,60349.465242104576
47,0000047.bin,40193.93640057367
48,0000048.bin,67580.11918583754
49,0000049.bin,13640.45436573995
50,0000050.bin,52149.867435408494
51,0000051.bin,30917.869017147783
52,0000052.bin,25335.88495660805
53,0000053.bin,114963.14031761125
54,0000054.bin,17788.023229499104
55,0000055.bin,22634.26674800776
56,0000056.bin,41239.921883472794
57,0000057.bin,41781.32632501048
58,0000058.bin,19954.957353808717
59,0000059.bin,28528.71277422951
60,0000060.bin,14582.58608199868
