Unnamed: 0,runstring,t
0,0000000.bin,1590925.8369329732
1,0000001.bin,2400718.655286615
2,0000002.bin,2276132.9677160317
3,0000003.bin,3757470.1536238315
4,0000004.bin,6994878.337874082
5,0000005.bin,1577942.5225972843
6,0000006.bin,1511429.0347095926
7,0000007.bin,1406806.756972016
8,0000008.bin,4223685.439772365
9,0000009.bin,1809712.0524948922
10,0000010.bin,5803970.254618735
11,0000011.bin,3633236.2109325016
12,0000012.bin,4330109.258202323
13,0000013.bin,3309268.9926815117
14,0000014.bin,2018029.822220632
15,0000015.bin,3994166.5713431397
16,0000016.bin,1661890.0718736697
17,0000017.bin,1338718.0727922816
18,0000018.bin,2561614.467219052
19,0000019.bin,4823337.712764909
20,0000020.bin,2390048.841222831
21,0000021.bin,1524435.0042699252
22,0000022.bin,2821222.6955895545
23,0000023.bin,4128568.137285319
24,0000024.bin,12147676.507979412
25,0000025.bin,1203208.47930354
26,0000026.bin,2108748.9280763613
27,0000027.bin,2506255.3519307943
28,0000028.bin,2750723.1352411667
29,0000029.bin,985720.1244798381
30,0000030.bin,2372855.5348972464
31,0000031.bin,1562326.8720758979
32,0000032.bin,1739258.8418262799
33,0000033.bin,2512716.143953138
34,0000034.bin,6059717.672443391
35,0000035.bin,1850745.6526308816
36,0000036.bin,1047100.2636762814
37,0000037.bin,2068391.6937831354
38,0000038.bin,2980657.21089146
39,0000039.bin,1784617.927100425
40,0000040.bin,2797885.9435917186
41,0000041.bin,3101338.9944919506
42,0000042.bin,1636243.0065774259
43,0000043.bin,1165154.283695304
44,0000044.bin,1458070.4381111984
45,0000045.bin,1719080.761615419
46,0000046.bin,5700314.461235222
47,0000047.bin,1379749.1094930668
48,0000048.bin,4024825.533515022
49,0000049.bin,1293872.4713023764
50,0000050.bin,2787925.785387338
51,0000051.bin,1707944.2291393664
52,0000052.bin,2680552.006368079
53,0000053.bin,4067215.7797713773
54,0000054.bin,2303420.9779532077
55,0000055.bin,1160715.5917159629
56,0000056.bin,1323017.8289091524
57,0000057.bin,3653034.279194829
58,0000058.bin,939279.7201948158
59,0000059.bin,2671940.492209305
60,0000060.bin,3477731.4417988295
61,0000061.bin,1434065.0452172284
62,0000062.bin,2637295.388294694
63,0000063.bin,5074957.7920645
64,0000064.bin,1215637.2602507037
65,0000065.bin,3339666.9347957643
66,0000066.bin,1087450.5351153177
67,0000067.bin,1021374.043830762
68,0000068.bin,4002823.1881051036
69,0000069.bin,988940.1454849931
70,0000070.bin,2057713.1501832504
71,0000071.bin,2095126.9373236161
72,0000072.bin,1245230.1105057162
73,0000073.bin,3367898.6702393116
74,0000074.bin,5178267.487054412
75,0000075.bin,1931354.9857329403
76,0000076.bin,3573202.5329850884
77,0000077.bin,7085902.804288273
78,0000078.bin,795896.2939525842
79,0000079.bin,3680692.2554858187
80,0000080.bin,3259230.1139547536
81,0000081.bin,1822142.4269288045
82,0000082.bin,2554619.6492898175
83,0000083.bin,3046935.139868484
84,0000084.bin,2411791.5175747545
85,0000085.bin,2973622.209383347
86,0000086.bin,1455350.079103147
87,0000087.bin,3490702.978188985
88,0000088.bin,1273334.0552402262
89,0000089.bin,2075378.1285864313
90,0000090.bin,7806356.407028471
91,0000091.bin,1377770.10287431
92,0000092.bin,22116136.619865544
93,0000093.bin,1373848.9476781127
94,0000094.bin,1183719.443547399
95,0000095.bin,1374656.9493827198
96,0000096.bin,2062213.4685305443
97,0000097.bin,2016780.3554046203
98,0000098.bin,1372983.511168522
99,0000099.bin,1665363.8729856957
100,0000100.bin,2718049.2437166506
101,0000101.bin,9056279.064173445
102,0000102.bin,1772166.2484415036
103,0000103.bin,4556372.286793922
104,0000104.bin,4340109.253575419
105,0000105.bin,2902339.8659902
106,0000106.bin,867142.0905947011
107,0000107.bin,4357129.043050484
108,0000108.bin,1652334.416816329
109,0000109.bin,4546178.613498834
110,0000110.bin,1859261.5575847377
111,0000111.bin,1756721.828463563
112,0000112.bin,3857002.4536350863
113,0000113.bin,931772.5270443201
114,0000114.bin,984805.7748614132
115,0000115.bin,1725340.2200511743
116,0000116.bin,5778861.3375103185
117,0000117.bin,2213361.6795344623
118,0000118.bin,4250796.295852312
119,0000119.bin,1703194.2183467646
120,0000120.bin,935716.510643734
121,0000121.bin,1789165.8768450965
122,0000122.bin,646217.7290701455
123,0000123.bin,1134521.960464937
124,0000124.bin,1526068.0510591466
125,0000125.bin,3737297.061719314
126,0000126.bin,1500537.3449365695
127,0000127.bin,1284737.1503365126
128,0000128.bin,1017301.7499079291
129,0000129.bin,2286140.514830676
130,0000130.bin,2974221.325759818
131,0000131.bin,938903.9344527937
132,0000132.bin,1114925.6414813932
133,0000133.bin,2057992.564620522
134,0000134.bin,1316776.38380186
135,0000135.bin,2595113.9580844427
136,0000136.bin,1837057.04720384
137,0000137.bin,1631082.7422290829
138,0000138.bin,6954202.129102998
139,0000139.bin,1684905.9787787695
140,0000140.bin,1670294.5713191864
141,0000141.bin,1755128.7574071225
142,0000142.bin,1843884.2718963374
143,0000143.bin,907771.7069258137
144,0000144.bin,3200756.3209701898
145,0000145.bin,2159984.3421462635
146,0000146.bin,1520475.2243405816
147,0000147.bin,1411145.0939272095
148,0000148.bin,1770279.9758233142
149,0000149.bin,1283412.2007460382
150,0000150.bin,967866.4565810078
151,0000151.bin,1844622.090901972
152,0000152.bin,4893311.803537426
153,0000153.bin,2352333.330830713
154,0000154.bin,6233561.949849145
155,0000155.bin,4136116.2068854766
156,0000156.bin,1320546.1231159207
157,0000157.bin,1795017.9915704776
158,0000158.bin,9303676.78464033
159,0000159.bin,2745167.790102211
160,0000160.bin,1798148.2230830912
161,0000161.bin,6130210.096742426
162,0000162.bin,1117120.530913574
163,0000163.bin,859790.7820163938
164,0000164.bin,1693440.6938044627
165,0000165.bin,2340547.2792995097
166,0000166.bin,1923882.7453174081
167,0000167.bin,3662677.99171554
168,0000168.bin,1000987.8751721595
169,0000169.bin,3021385.311904923
170,0000170.bin,1559776.1501245436
171,0000171.bin,12879130.850411866
172,0000172.bin,2914403.6691898936
173,0000173.bin,1811070.5692301367
174,0000174.bin,1984176.0576818
175,0000175.bin,6665914.014461403
176,0000176.bin,2018112.544967496
177,0000177.bin,1438022.0885062863
178,0000178.bin,2092373.946478234
179,0000179.bin,2889037.6810997026
180,0000180.bin,1356986.28985287
181,0000181.bin,3854994.2099985937
182,0000182.bin,13091753.38994803
183,0000183.bin,11478000.815407176
184,0000184.bin,1424879.5640597988
185,0000185.bin,2491752.266929102
186,0000186.bin,3864373.611565129
187,0000187.bin,2096449.3927609187
188,0000188.bin,1875351.7207470548
189,0000189.bin,4461329.739619997
190,0000190.bin,1252640.8284763445
191,0000191.bin,3002456.3867409276
192,0000192.bin,1423256.424601232
193,0000193.bin,1811151.5252851706
194,0000194.bin,1293918.717059103
195,0000195.bin,2803090.3059537793
196,0000196.bin,3162718.164152489
197,0000197.bin,1797922.2597339314
198,0000198.bin,1844285.5187878471
199,0000199.bin,1765955.0795824353
200,0000200.bin,1753165.2353226405
201,0000201.bin,1569048.892001969
202,0000202.bin,2752295.62953394
203,0000203.bin,3268770.8733750964
204,0000204.bin,3340052.8703580806
205,0000205.bin,2403318.775327177
206,0000206.bin,1753551.1362439406
207,0000207.bin,9987131.114640906
208,0000208.bin,975654.5190895709
209,0000209.bin,1116807.0643573042
210,0000210.bin,2469212.119741519
211,0000211.bin,1472384.1060359005
212,0000212.bin,1556669.6477080781
213,0000213.bin,2213252.837461327
214,0000214.bin,3723384.7446091706
215,0000215.bin,1245218.228637134
216,0000216.bin,1912049.5473630552
217,0000217.bin,1459853.445859873
218,0000218.bin,1692522.8800782647
219,0000219.bin,1500911.952886564
220,0000220.bin,3165637.847568185
221,0000221.bin,2549050.620949433
222,0000222.bin,1902208.6581777085
223,0000223.bin,1057773.3339856763
224,0000224.bin,1735955.1973861952
225,0000225.bin,1313711.7623740707
226,0000226.bin,3036089.48800609
227,0000227.bin,3850948.3817848237
228,0000228.bin,4003279.23708436
229,0000229.bin,2121454.6985896574
230,0000230.bin,1077647.9588939708
231,0000231.bin,4434736.662810308
232,0000232.bin,12062429.123849351
233,0000233.bin,1804193.115064041
234,0000234.bin,2773683.9282893734
235,0000235.bin,2437693.783237894
236,0000236.bin,1306455.4394129787
237,0000237.bin,1670879.3463149194
238,0000238.bin,2357992.25260833
239,0000239.bin,2273176.3223359706
240,0000240.bin,1601767.0547452841
241,0000241.bin,2325933.2044816734
242,0000242.bin,2889642.1321926797
243,0000243.bin,3308177.4888997125
244,0000244.bin,2478701.3679706613
245,0000245.bin,2097814.2834431576
246,0000246.bin,942757.9206925308
247,0000247.bin,2581413.4015067862
248,0000248.bin,978378.5846680546
249,0000249.bin,1497283.4796368715
250,0000250.bin,922243.3031464451
251,0000251.bin,1645435.0695279476
252,0000252.bin,1206885.9695912611
253,0000253.bin,2571698.2245695004
