,runstring,t
0,0000000.bin,62714.61526132698
1,0000001.bin,83326.40092667853
2,0000002.bin,104082.63962941009
3,0000003.bin,397668.33462123136
4,0000004.bin,277301.0572120075
5,0000005.bin,58025.50339109436
6,0000006.bin,154051.85510451216
7,0000007.bin,50904.557545534655
8,0000008.bin,68886.12013602068
9,0000009.bin,46585.09995872699
10,0000010.bin,388820.9844533917
11,0000011.bin,99063.12174705983
12,0000012.bin,82097.40695541524
13,0000013.bin,221234.6418418713
14,0000014.bin,157067.73661226776
15,0000015.bin,242178.32308303527
16,0000016.bin,157453.70681430327
17,0000017.bin,74917.5367413703
18,0000018.bin,27333.770922100786
19,0000019.bin,77262.80281731786
20,0000020.bin,46351.37702270711
21,0000021.bin,65216.90906352
22,0000022.bin,369268.2092930148
23,0000023.bin,455462.26282616466
24,0000024.bin,39270.545473858685
25,0000025.bin,133253.45828511598
26,0000026.bin,82371.20954713025
27,0000027.bin,33929.90537172122
28,0000028.bin,254152.8563435471
29,0000029.bin,61314.28682414486
30,0000030.bin,88394.06982148878
31,0000031.bin,369085.7897019253
32,0000032.bin,104704.89620266118
33,0000033.bin,154927.1296597833
34,0000034.bin,57705.17791467879
35,0000035.bin,136110.78786191516
36,0000036.bin,664973.8300778823
37,0000037.bin,444856.84644727636
38,0000038.bin,467581.76873929886
39,0000039.bin,205484.0299740105
40,0000040.bin,81553.61228376263
41,0000041.bin,1723721.687847772
42,0000042.bin,391198.88236656034
43,0000043.bin,317520.1429971691
44,0000044.bin,199259.6629086593
45,0000045.bin,301804.1721454666
46,0000046.bin,107797.02258698115
47,0000047.bin,143554.69190111847
48,0000048.bin,213738.18738115588
49,0000049.bin,280189.7715494461
50,0000050.bin,29847.981233324168
51,0000051.bin,117054.14133495706
52,0000052.bin,47363.69143790039
53,0000053.bin,335866.9258210118
54,0000054.bin,131391.43438457637
55,0000055.bin,288720.7106756961
56,0000056.bin,103167.2161364115
57,0000057.bin,279176.10613462265
58,0000058.bin,282245.19624319737
59,0000059.bin,284028.79288315465
60,0000060.bin,128599.05671307395
61,0000061.bin,129044.81730899864
62,0000062.bin,131937.2728761823
63,0000063.bin,463226.97731600975
64,0000064.bin,281500.2065496975
65,0000065.bin,311874.97372198425
66,0000066.bin,121336.70623955617
67,0000067.bin,110892.33594478769
68,0000068.bin,337600.60475668503
69,0000069.bin,273642.0998802897
70,0000070.bin,53500.65921948428
71,0000071.bin,318010.86763206724
72,0000072.bin,85702.947840217
73,0000073.bin,197750.52703972402
74,0000074.bin,259487.67675496996
75,0000075.bin,63811.69624305956
76,0000076.bin,159099.1897228375
77,0000077.bin,108686.18818973177
78,0000078.bin,720803.5778380026
79,0000079.bin,125054.06832451685
80,0000080.bin,60905.869243638794
81,0000081.bin,83348.70974108446
82,0000082.bin,137560.1679779774
83,0000083.bin,589813.9450331955
84,0000084.bin,79745.80157351072
85,0000085.bin,565447.9046825598
86,0000086.bin,239635.60321498555
87,0000087.bin,225734.23271270198
88,0000088.bin,26038.88973837643
89,0000089.bin,719271.5096215192
90,0000090.bin,79150.59963387923
91,0000091.bin,89990.39712809442
92,0000092.bin,71622.13687423358
93,0000093.bin,170441.48979744464
94,0000094.bin,84147.15052251655
95,0000095.bin,179528.90220726116
96,0000096.bin,617927.3812172076
97,0000097.bin,246853.232136643
98,0000098.bin,178023.36900400635
99,0000099.bin,101485.22159684644
100,0000100.bin,169256.76704483162
101,0000101.bin,92146.7657429309
102,0000102.bin,363891.1961239111
103,0000103.bin,82189.20564823467
104,0000104.bin,435921.61202144314
105,0000105.bin,85506.04830437337
106,0000106.bin,210526.61877312217
107,0000107.bin,1266953.1800424282
108,0000108.bin,506138.64000512176
109,0000109.bin,476158.29544281313
110,0000110.bin,4066182.542178952
111,0000111.bin,287249.472078438
112,0000112.bin,160929.96742680235
113,0000113.bin,61300.118648536125
114,0000114.bin,156483.79300288772
115,0000115.bin,248578.9436385998
116,0000116.bin,516563.6806128739
117,0000117.bin,1181327.3081685503
118,0000118.bin,190877.61086985757
119,0000119.bin,299353.3548932848
120,0000120.bin,2875967.3485311316
121,0000121.bin,626206.2722820678
122,0000122.bin,108230.00064794344
123,0000123.bin,79009.85318522816
124,0000124.bin,71002.85942837209
125,0000125.bin,133712.83280039087
126,0000126.bin,604985.3244188885
127,0000127.bin,328408.7843241675
128,0000128.bin,85733.60513951708
129,0000129.bin,364405.51129081304
130,0000130.bin,97666.98487283287
131,0000131.bin,50731.17925966249
132,0000132.bin,360840.5350359326
133,0000133.bin,212063.64066006485
134,0000134.bin,816067.9654398555
135,0000135.bin,82800.75814749286
136,0000136.bin,56178.1326403897
137,0000137.bin,27703.73697459346
138,0000138.bin,411097.85984242306
139,0000139.bin,65964.01185900552
140,0000140.bin,257293.20302235938
141,0000141.bin,82602.43832998673
142,0000142.bin,458388.97835832887
143,0000143.bin,97389.64889746971
144,0000144.bin,89224.89995302886
145,0000145.bin,138400.6975940418
146,0000146.bin,2111993.02460947
147,0000147.bin,76269.95665320553
148,0000148.bin,31148.820671826496
149,0000149.bin,45864.04720739249
150,0000150.bin,107073.54496451557
151,0000151.bin,98765.45149521178
152,0000152.bin,129777.37087769769
153,0000153.bin,199004.08149144353
154,0000154.bin,164121.30568139962
155,0000155.bin,151694.63787799
156,0000156.bin,77147.2057463977
157,0000157.bin,232838.37766542492
158,0000158.bin,348482.1793163871
159,0000159.bin,210312.3987291994
160,0000160.bin,50865.55176134044
161,0000161.bin,127539.11090066304
162,0000162.bin,1417090.2544223045
163,0000163.bin,318234.8910835628
164,0000164.bin,60240.831015432224
165,0000165.bin,144034.88566710448
166,0000166.bin,340112.0091461277
167,0000167.bin,237648.80237424382
168,0000168.bin,324493.3449088138
169,0000169.bin,415694.4455584969
170,0000170.bin,260794.23196141163
171,0000171.bin,413165.027840652
172,0000172.bin,182599.9668537569
173,0000173.bin,40357.99625309926
174,0000174.bin,79449.7594494221
175,0000175.bin,250142.5005439197
176,0000176.bin,140712.22332025119
177,0000177.bin,150848.77354543723
178,0000178.bin,68612.10969820872
179,0000179.bin,45277.02054757436
180,0000180.bin,91749.32936454701
181,0000181.bin,78639.7832096093
182,0000182.bin,513892.442574877
183,0000183.bin,242213.5876374844
184,0000184.bin,209219.4746694058
185,0000185.bin,524012.9193685656
186,0000186.bin,45359.77793517648
187,0000187.bin,872804.060743695
188,0000188.bin,177062.56577984043
189,0000189.bin,91231.72330111006
190,0000190.bin,665920.7422513865
191,0000191.bin,83682.30272668865
192,0000192.bin,925401.3513739012
193,0000193.bin,345386.2770613059
194,0000194.bin,62896.96557038414
195,0000195.bin,328118.63117282576
196,0000196.bin,89163.93176459029
197,0000197.bin,74985.67562015363
198,0000198.bin,89280.87983514063
199,0000199.bin,1236875.2862775375
200,0000200.bin,480178.5585730618
201,0000201.bin,479678.86191497865
202,0000202.bin,14045826.214290839
203,0000203.bin,412116.444281541
204,0000204.bin,295663.4631341376
205,0000205.bin,62598.844985326024
206,0000206.bin,2115015.765048583
207,0000207.bin,26153.135809642426
208,0000208.bin,113996.82917187616
209,0000209.bin,116687.91651213178
210,0000210.bin,97483.49141024248
211,0000211.bin,198800.0459062713
212,0000212.bin,366202.9989782498
213,0000213.bin,236410.14355947237
214,0000214.bin,262201.2807557284
215,0000215.bin,47769.12989101684
216,0000216.bin,74097.96494008167
217,0000217.bin,298314.8172288597
218,0000218.bin,59569.03778907479
219,0000219.bin,890786.9049913454
220,0000220.bin,31320.016573644734
221,0000221.bin,250193.63068376933
222,0000222.bin,182232.4949543499
223,0000223.bin,130104.20886515101
224,0000224.bin,191550.6511727967
225,0000225.bin,109237.46532087456
226,0000226.bin,150348.03765686936
227,0000227.bin,273330.2614528329
228,0000228.bin,81850.24330512594
229,0000229.bin,303284.001714732
230,0000230.bin,208768.4139980089
231,0000231.bin,351781.9093105436
232,0000232.bin,66881.34060789281
233,0000233.bin,410237.4809241
234,0000234.bin,67345.84199355912
235,0000235.bin,62234.83718753487
236,0000236.bin,189998.17939264743
237,0000237.bin,163928.3898624142
238,0000238.bin,261289.52921044265
239,0000239.bin,174679.3331501834
240,0000240.bin,84127.33586127401
241,0000241.bin,82420.85012328505
242,0000242.bin,268276.241118389
243,0000243.bin,95204.63216227034
244,0000244.bin,147561.30647100075
245,0000245.bin,288456.4343634246
246,0000246.bin,444168.6333792599
247,0000247.bin,195702.68872851142
248,0000248.bin,77796.65551733304
249,0000249.bin,111136.90151886511
250,0000250.bin,80207.39311381974
251,0000251.bin,67057.83658521922
252,0000252.bin,116839.40167579192
253,0000253.bin,246323.39779450218
254,0000254.bin,114898.88123263765
255,0000255.bin,99457.78684415107
256,0000256.bin,178472.9054706923
257,0000257.bin,336456.61983907415
258,0000258.bin,49052.57953968094
259,0000259.bin,59273.79240835781
260,0000260.bin,169396.82067315953
261,0000261.bin,32123.895994444825
262,0000262.bin,39299.643927431636
263,0000263.bin,226742.771257134
264,0000264.bin,33201.82049410659
265,0000265.bin,146352.57749419005
266,0000266.bin,194223.75982566617
267,0000267.bin,209341.37640526678
268,0000268.bin,221197.4373905173
269,0000269.bin,903674.9218046392
270,0000270.bin,104695.26600016918
271,0000271.bin,64723.032096151466
272,0000272.bin,573796.9091638887
273,0000273.bin,278876.21885774046
274,0000274.bin,134852.69543707892
275,0000275.bin,243948.20188059387
276,0000276.bin,471688.2879997816
277,0000277.bin,91182.81018629458
278,0000278.bin,147938.61641899668
279,0000279.bin,76217.85656490349
280,0000280.bin,316851.84851344366
281,0000281.bin,30352.70083864423
282,0000282.bin,79846.05267427277
283,0000283.bin,228503.57410845914
284,0000284.bin,90096.64112465185
285,0000285.bin,353647.4665947314
286,0000286.bin,149826.96749181658
287,0000287.bin,74803.49851617726
288,0000288.bin,266501.6511426329
289,0000289.bin,284284.1318132573
290,0000290.bin,78640.68387602942
291,0000291.bin,32495.28232859969
292,0000292.bin,209495.07859396105
293,0000293.bin,42411.13463978408
294,0000294.bin,249286.07070143867
295,0000295.bin,539164.2762479108
296,0000296.bin,27428.340896193014
297,0000297.bin,96010.17435201487
298,0000298.bin,141653.03867809378
299,0000299.bin,357021.0165943212
300,0000300.bin,91336.26988787574
301,0000301.bin,394530.17032643704
302,0000302.bin,272833.33607604244
