Unnamed: 0,runstring,t
0,0000000.bin,17146.029773871724
1,0000001.bin,19259.480179973605
2,0000002.bin,17492.706028776785
3,0000003.bin,17677.68316718536
4,0000004.bin,17809.69587776122
5,0000005.bin,18166.452347512142
6,0000006.bin,17534.96672331957
7,0000007.bin,29425.983050511324
8,0000008.bin,16665.227773663664
9,0000009.bin,18070.638346606127
10,0000010.bin,17069.752684213356
11,0000011.bin,18787.892396772415
12,0000012.bin,17483.491811769916
13,0000013.bin,19137.616964070727
14,0000014.bin,17745.023159145338
15,0000015.bin,17548.718769002753
16,0000016.bin,17830.99942460041
17,0000017.bin,17780.078751667712
18,0000018.bin,17332.08074960065
19,0000019.bin,17505.938475756575
20,0000020.bin,20097.66216837666
21,0000021.bin,18762.813099355222
22,0000022.bin,16864.822955594416
23,0000023.bin,18085.949188399496
24,0000024.bin,17770.10245656253
25,0000025.bin,17226.879332119966
26,0000026.bin,17850.18993671246
27,0000027.bin,18205.14513095828
28,0000028.bin,17912.645700860525
29,0000029.bin,18591.414807062032
30,0000030.bin,19340.22581848117
31,0000031.bin,18531.69559608518
32,0000032.bin,18570.24981987708
33,0000033.bin,22153.748877623748
34,0000034.bin,17572.41246987756
35,0000035.bin,18150.3447877069
36,0000036.bin,17458.100755130687
37,0000037.bin,16729.935132193106
38,0000038.bin,18439.830545324967
39,0000039.bin,18269.852489487723
40,0000040.bin,20868.989123609575
41,0000041.bin,17671.066943695467
42,0000042.bin,18004.926430583455
43,0000043.bin,17681.528197590484
44,0000044.bin,18490.889777911903
45,0000045.bin,18548.01099537178
46,0000046.bin,17615.88556139493
47,0000047.bin,16857.791053141806
48,0000048.bin,16992.505676975317
49,0000049.bin,18871.65170775967
50,0000050.bin,28908.08170288087
51,0000051.bin,18040.328422241426
52,0000052.bin,33405.52023998557
53,0000053.bin,18792.36094562161
54,0000054.bin,17038.161083046947
55,0000055.bin,17555.99315085028
56,0000056.bin,18590.860568445078
57,0000057.bin,18087.5772643368
58,0000058.bin,28798.896695340827
59,0000059.bin,18605.68645144861
60,0000060.bin,17464.99409792906
61,0000061.bin,17898.7550955231
62,0000062.bin,17896.88454019088
63,0000063.bin,18315.88893460851
64,0000064.bin,17990.689426110435
65,0000065.bin,18829.737412352482
66,0000066.bin,19179.496619564354
67,0000067.bin,33136.229551972785
68,0000068.bin,18510.63452864091
69,0000069.bin,28682.92226474309
70,0000070.bin,16639.14391875324
71,0000071.bin,28474.18214563259
72,0000072.bin,19398.80191231055
73,0000073.bin,30293.331846131612
74,0000074.bin,18122.771416513413
75,0000075.bin,32688.95898809047
76,0000076.bin,17619.07243344242
77,0000077.bin,31059.11641519498
78,0000078.bin,17846.795225183614
79,0000079.bin,19356.056258977933
80,0000080.bin,18135.796024011845
81,0000081.bin,18889.006304453058
82,0000082.bin,29638.706759681187
83,0000083.bin,17926.951985160664
84,0000084.bin,18906.94977967696
85,0000085.bin,16737.105594299956
86,0000086.bin,18174.69664693934
87,0000087.bin,17174.88482186692
88,0000088.bin,17719.978501641704
89,0000089.bin,19007.54408865421
90,0000090.bin,17653.816266742757
91,0000091.bin,16991.916798444803
92,0000092.bin,16866.069992482564
93,0000093.bin,17724.066011441744
94,0000094.bin,20449.291930920754
95,0000095.bin,18095.163405406365
96,0000096.bin,19843.890161638603
97,0000097.bin,16949.933223210497
98,0000098.bin,18792.60342501653
99,0000099.bin,17782.780664925365
100,0000100.bin,31160.299602702744
101,0000101.bin,18888.590625490342
102,0000102.bin,18392.512423402473
103,0000103.bin,19227.57681958516
104,0000104.bin,17551.697801568884
105,0000105.bin,17613.84180649491
106,0000106.bin,18660.867833749147
107,0000107.bin,18458.84785786922
108,0000108.bin,17015.818338800967
109,0000109.bin,17817.6976977935
110,0000110.bin,17861.725027927827
111,0000111.bin,18489.400261628838
112,0000112.bin,17237.79090489126
113,0000113.bin,18269.783209660603
114,0000114.bin,16650.748289795727
115,0000115.bin,17539.9202309586
116,0000116.bin,20246.440597115394
117,0000117.bin,17303.883859963087
118,0000118.bin,31057.730818652595
119,0000119.bin,16834.89407027887
120,0000120.bin,18881.454803297052
121,0000121.bin,18818.444800532034
122,0000122.bin,28837.03524017001
123,0000123.bin,29758.803339992523
124,0000124.bin,18092.011173272436
125,0000125.bin,31049.763638533874
126,0000126.bin,18044.554491695704
127,0000127.bin,17828.539990737674
128,0000128.bin,31504.758903139988
129,0000129.bin,17919.746883140255
130,0000130.bin,17580.033250860684
131,0000131.bin,17961.695818461
132,0000132.bin,17730.820794585878
133,0000133.bin,17597.73424668967
134,0000134.bin,32278.47601240852
135,0000135.bin,17668.919269054768
136,0000136.bin,18766.484930192546
137,0000137.bin,19299.281440653653
138,0000138.bin,16982.11370290742
139,0000139.bin,19928.688670032647
140,0000140.bin,17430.908422986355
141,0000141.bin,18126.858926313453
142,0000142.bin,84276.65809629319
143,0000143.bin,69576.82973820297
144,0000144.bin,18101.60642932846
145,0000145.bin,17970.94467538143
146,0000146.bin,17023.993358401047
147,0000147.bin,17319.81822020053
148,0000148.bin,18194.787796803943
149,0000149.bin,19303.161110972334
150,0000150.bin,17486.02052545977
151,0000151.bin,18920.701825360145
152,0000152.bin,18113.695759160782
153,0000153.bin,16996.14286789908
154,0000154.bin,28747.04074474202
155,0000155.bin,17051.809208989453
156,0000156.bin,17192.13549881963
157,0000157.bin,17696.94295912453
158,0000158.bin,17905.92555762995
159,0000159.bin,17670.027746288677
160,0000160.bin,18328.497863144225
161,0000161.bin,18661.5952719339
162,0000162.bin,18699.768456676644
163,0000163.bin,17527.79626121272
164,0000164.bin,18405.675590555144
165,0000165.bin,17912.784260514763
166,0000166.bin,18502.840548089986
167,0000167.bin,18108.430492299714
168,0000168.bin,17122.23215325624
