Unnamed: 0,runstring,t
0,0000000.bin,530496.1865329411
1,0000001.bin,164167.1839484262
2,0000002.bin,80343.7821666274
3,0000003.bin,19965.620011685856
4,0000004.bin,86510.50448796495
5,0000005.bin,610956.466402534
6,0000006.bin,447749.87750096165
7,0000007.bin,35799.46886431629
8,0000008.bin,36048.572326959045
9,0000009.bin,112466.07377801176
10,0000010.bin,78893.46723539887
11,0000011.bin,104995.04835899307
12,0000012.bin,44583.18050408101
13,0000013.bin,196796.20417217855
14,0000014.bin,54101.80105219868
15,0000015.bin,35766.421346118375
16,0000016.bin,930687.3251748468
17,0000017.bin,90250.86693809034
18,0000018.bin,146037.81429551463
19,0000019.bin,179281.2620143156
20,0000020.bin,47129.95250658871
21,0000021.bin,34324.039204897526
22,0000022.bin,145014.31117950255
23,0000023.bin,187982.70126862955
24,0000024.bin,77528.71558503916
25,0000025.bin,148955.21040410144
26,0000026.bin,83509.96996881736
27,0000027.bin,77803.76515997776
28,0000028.bin,26897.63140077946
29,0000029.bin,95337.10169117727
30,0000030.bin,146192.0360471049
31,0000031.bin,45084.851529806554
32,0000032.bin,30500.0533706261
33,0000033.bin,64077.82142241828
34,0000034.bin,126237.50115434888
35,0000035.bin,53062.74412521085
36,0000036.bin,342285.72065521206
37,0000037.bin,344079.15473502583
38,0000038.bin,53494.23247602133
39,0000039.bin,232068.33303167592
40,0000040.bin,43424.889239947246
41,0000041.bin,199643.3483238415
42,0000042.bin,218637.01103654123
43,0000043.bin,45506.19006632774
44,0000044.bin,61453.349647040646
45,0000045.bin,556120.9688719691
46,0000046.bin,39191.481374191986
47,0000047.bin,91178.48375392232
48,0000048.bin,124978.12743937496
49,0000049.bin,44264.37934058479
50,0000050.bin,24768.629911786888
51,0000051.bin,68701.77197178283
52,0000052.bin,75042.53069922763
53,0000053.bin,44563.57369559042
54,0000054.bin,83482.3610883103
55,0000055.bin,40490.31119317788
56,0000056.bin,189596.66030464522
57,0000057.bin,56291.008607286196
58,0000058.bin,124834.57511714
59,0000059.bin,53843.69092841184
60,0000060.bin,99579.75870510742
61,0000061.bin,50022.37245100288
62,0000062.bin,60764.99824860173
63,0000063.bin,76792.03998546179
64,0000064.bin,67725.796313808
65,0000065.bin,21028.717795504224
66,0000066.bin,252535.5894305612
67,0000067.bin,740302.6166559312
68,0000068.bin,218138.2152141809
69,0000069.bin,925944.0017243187
70,0000070.bin,48255.85443160816
71,0000071.bin,50248.47428672382
72,0000072.bin,68820.24420683195
73,0000073.bin,176633.65004799856
74,0000074.bin,155867.06073009004
75,0000075.bin,53123.43516492022
76,0000076.bin,44410.35653312777
77,0000077.bin,43048.82649617729
78,0000078.bin,47533.381643834924
79,0000079.bin,31186.845923722747
80,0000080.bin,48981.375627768626
81,0000081.bin,72461.498743368
82,0000082.bin,78314.9971029178
83,0000083.bin,29223.705563764106
84,0000084.bin,32374.96309239564
85,0000085.bin,107591.84197185484
86,0000086.bin,92462.27937699847
87,0000087.bin,330558.1818205031
88,0000088.bin,55822.662227793764
89,0000089.bin,108562.79468419163
90,0000090.bin,106380.86174002818
91,0000091.bin,316919.7759010632
92,0000092.bin,53706.27006395574
93,0000093.bin,77129.02767626818
94,0000094.bin,306876.6212643158
95,0000095.bin,139507.25750496043
96,0000096.bin,801503.5719500784
97,0000097.bin,132410.49349748288
98,0000098.bin,116614.88831102142
99,0000099.bin,133689.71650797818
100,0000100.bin,31104.504256280463
101,0000101.bin,90427.77854756282
102,0000102.bin,45097.91118846548
103,0000103.bin,95987.72903582423
104,0000104.bin,39919.80849170888
105,0000105.bin,32850.826569760386
106,0000106.bin,87818.44489110813
107,0000107.bin,85541.28382584818
108,0000108.bin,47055.301142106
109,0000109.bin,43643.612541730916
110,0000110.bin,68349.1958289963
111,0000111.bin,452060.74265255604
112,0000112.bin,82517.57447475677
113,0000113.bin,46676.84816903242
114,0000114.bin,118768.9006056382
115,0000115.bin,205498.9251436553
116,0000116.bin,540471.0983910199
117,0000117.bin,144273.58258241034
118,0000118.bin,209077.47946222677
119,0000119.bin,78888.16716172562
120,0000120.bin,58943.7820832589
121,0000121.bin,111993.46655497809
122,0000122.bin,79464.28170590747
123,0000123.bin,40622.91695802233
124,0000124.bin,93580.42171703225
125,0000125.bin,101491.73430197912
126,0000126.bin,68369.25297054408
127,0000127.bin,136366.1844309607
128,0000128.bin,28739.840014401958
129,0000129.bin,30237.093506278445
130,0000130.bin,22427.76403992641
131,0000131.bin,93163.3093830479
132,0000132.bin,45338.527605030155
133,0000133.bin,144082.91849419093
134,0000134.bin,48656.962621559556
135,0000135.bin,85051.14825458794
136,0000136.bin,52029.61080997547
137,0000137.bin,39614.27483289799
138,0000138.bin,65736.39807210157
139,0000139.bin,43265.54061970574
140,0000140.bin,41252.066879941085
141,0000141.bin,61733.387526612896
142,0000142.bin,27849.981893553242
143,0000143.bin,114163.96796768943
144,0000144.bin,87861.05332652053
145,0000145.bin,34290.67991766001
146,0000146.bin,279751.0520506479
147,0000147.bin,224123.03762141234
148,0000148.bin,18014.22295221646
149,0000149.bin,31814.36771830288
150,0000150.bin,73403.52621703052
151,0000151.bin,54251.06914015969
152,0000152.bin,220529.34518391793
153,0000153.bin,68405.69530717323
154,0000154.bin,65682.63523327226
155,0000155.bin,69379.69642789724
156,0000156.bin,198632.28132840912
157,0000157.bin,95463.54135723847
158,0000158.bin,111390.33202736398
159,0000159.bin,47828.66156534332
160,0000160.bin,49273.53785888099
161,0000161.bin,118131.92181672498
162,0000162.bin,190859.70596608557
163,0000163.bin,28314.864172507998
164,0000164.bin,68170.309682273
165,0000165.bin,121926.60136175009
166,0000166.bin,142636.82976549925
167,0000167.bin,104777.3642873414
168,0000168.bin,202984.3346342355
169,0000169.bin,69603.23482929256
170,0000170.bin,39990.51078168995
171,0000171.bin,44312.77282373205
172,0000172.bin,287105.5104898595
173,0000173.bin,100415.78470530493
174,0000174.bin,81904.42869687096
175,0000175.bin,92897.9939303458
176,0000176.bin,533780.6387241537
177,0000177.bin,116498.39061322312
178,0000178.bin,46361.23397794103
179,0000179.bin,33760.603268326195
