Unnamed: 0,runstring,t
0,0000000.bin,99999992.41306248
1,0000001.bin,99999992.41306248
2,0000002.bin,99999992.41306248
3,0000003.bin,99999992.41306248
4,0000004.bin,99999992.41306248
5,0000005.bin,99999992.41306248
6,0000006.bin,99999992.41306248
7,0000007.bin,99999992.41306248
8,0000008.bin,99999992.41306248
9,0000009.bin,99999992.41306248
10,0000010.bin,99999992.41306248
11,0000011.bin,99999992.41306248
12,0000012.bin,99999992.41306248
13,0000013.bin,99999992.41306248
14,0000014.bin,99999992.41306248
15,0000015.bin,99999992.41306248
16,0000016.bin,99999992.41306248
17,0000017.bin,99999992.41306248
18,0000018.bin,99999992.41306248
19,0000019.bin,99999992.41306248
20,0000020.bin,99999992.41306248
21,0000021.bin,99999992.41306248
22,0000022.bin,99999992.41306248
23,0000023.bin,99999992.41306248
24,0000024.bin,99999992.41306248
25,0000025.bin,99999992.41306248
26,0000026.bin,99999992.41306248
27,0000027.bin,99999992.41306248
28,0000028.bin,99999992.41306248
29,0000029.bin,99999992.41306248
30,0000030.bin,99999992.41306248
31,0000031.bin,99999992.41306248
32,0000032.bin,99999992.41306248
33,0000033.bin,99999992.41306248
34,0000034.bin,99999992.41306248
35,0000035.bin,99999992.41306248
36,0000036.bin,99999992.41306248
37,0000037.bin,99999992.41306248
38,0000038.bin,99999992.41306248
39,0000039.bin,99999992.41306248
40,0000040.bin,99999992.41306248
41,0000041.bin,99999992.41306248
42,0000042.bin,99999992.41306248
43,0000043.bin,99999992.41306248
44,0000044.bin,99999992.41306248
45,0000045.bin,99999992.41306248
46,0000046.bin,99999992.41306248
47,0000047.bin,99999992.41306248
48,0000048.bin,99999992.41306248
49,0000049.bin,99999992.41306248
50,0000050.bin,99999992.41306248
51,0000051.bin,99999992.41306248
52,0000052.bin,99999992.41306248
53,0000053.bin,99999992.41306248
54,0000054.bin,99999992.41306248
55,0000055.bin,99999992.41306248
56,0000056.bin,99999992.41306248
57,0000057.bin,99999992.41306248
58,0000058.bin,99999992.41306248
59,0000059.bin,99999992.41306248
60,0000060.bin,99999992.41306248
61,0000061.bin,99999992.41306248
62,0000062.bin,99999992.41306248
63,0000063.bin,99999992.41306248
64,0000064.bin,99999992.41306248
65,0000065.bin,99999992.41306248
66,0000066.bin,99999992.41306248
67,0000067.bin,99999992.41306248
68,0000068.bin,99999992.41306248
69,0000069.bin,99999992.41306248
70,0000070.bin,99999992.41306248
