Unnamed: 0,runstring,t
0,0000000.bin,734259.3955452385
1,0000001.bin,167931.92138185838
2,0000002.bin,147430.88304516484
3,0000003.bin,66453.24693020884
4,0000004.bin,295153.3048891747
5,0000005.bin,255034.64340985598
6,0000006.bin,31822.17274376962
7,0000007.bin,237969.50890183714
8,0000008.bin,396976.4842465183
9,0000009.bin,117230.22162008958
10,0000010.bin,387000.07943903195
11,0000011.bin,131780.17586790453
12,0000012.bin,723568.6237384639
13,0000013.bin,100000000.0
14,0000014.bin,203768.39900775577
15,0000015.bin,955908.2392792936
16,0000016.bin,103398.47956028415
17,0000017.bin,184562.10329099392
18,0000018.bin,18873746.470853798
19,0000019.bin,481690.84677446744
20,0000020.bin,722594.9687005753
21,0000021.bin,366642.0045760236
22,0000022.bin,310086.83910891024
23,0000023.bin,17718.706556180954
24,0000024.bin,983907.9143666242
25,0000025.bin,999975.318273256
26,0000026.bin,1569851.2125799072
27,0000027.bin,65799.6402373345
28,0000028.bin,709014.4779766047
29,0000029.bin,402839.75335943565
30,0000030.bin,245817.74288163983
31,0000031.bin,34409.44095840023
32,0000032.bin,315875.560755055
33,0000033.bin,139894.00251859272
34,0000034.bin,68071.95233325273
35,0000035.bin,195698.1507553947
36,0000036.bin,4656645.384938211
37,0000037.bin,325391.24004763627
38,0000038.bin,859464.2904401993
39,0000039.bin,1066261.4222034637
40,0000040.bin,642807.7020920009
41,0000041.bin,449914.74657553
42,0000042.bin,275406.12434611755
43,0000043.bin,676860.7561685824
44,0000044.bin,183447.25146797215
45,0000045.bin,20583492.997419707
46,0000046.bin,5837049.757802811
47,0000047.bin,172392.8875196726
48,0000048.bin,25824.184720272537
49,0000049.bin,271422.61533401284
50,0000050.bin,72636.28726328324
51,0000051.bin,215930.92906295854
52,0000052.bin,71697.55036641014
53,0000053.bin,97744.5807490274
54,0000054.bin,398578.9776540001
55,0000055.bin,54245.99532314573
56,0000056.bin,47263.890670348395
57,0000057.bin,967178.3474383523
58,0000058.bin,58939.95693564051
59,0000059.bin,129967.65397945509
60,0000060.bin,4009223.289066934
61,0000061.bin,3091532.0881435694
62,0000062.bin,59727.659002063534
63,0000063.bin,376878.28628672933
64,0000064.bin,13101077.331247509
65,0000065.bin,190568.78621080655
66,0000066.bin,81294.08179070483
67,0000067.bin,875442.1126793468
68,0000068.bin,39409.21346154026
69,0000069.bin,5908948.849849713
70,0000070.bin,13113.356663986344
71,0000071.bin,4993169.486614549
72,0000072.bin,2015161.0610988599
73,0000073.bin,26105.642976499406
74,0000074.bin,105779.84157506863
75,0000075.bin,88221.41899695594
76,0000076.bin,122614.33619750568
77,0000077.bin,12194.815479726445
78,0000078.bin,246815.1963009012
79,0000079.bin,291484.05917565787
80,0000080.bin,190572.90849172938
81,0000081.bin,152217.0244016568
82,0000082.bin,1970801.7155544024
83,0000083.bin,4692.853099017573
84,0000084.bin,6073131.60925239
85,0000085.bin,6661799.527753376
86,0000086.bin,11451907.573821314
87,0000087.bin,313985.99724666955
88,0000088.bin,68740.48930409129
89,0000089.bin,30369.74421859052
90,0000090.bin,125521.8606067182
91,0000091.bin,2253838.9449490802
