Unnamed: 0,runstring,t
0,0000000.bin,2925.327654193965
1,0000001.bin,7618.558215946125
2,0000002.bin,12240.982594611038
3,0000003.bin,2610.9953139765257
4,0000004.bin,6316.334132470924
5,0000005.bin,10837.537539409293
6,0000006.bin,7988.004370720093
7,0000007.bin,6491.825386112267
8,0000008.bin,3126.349317218188
9,0000009.bin,6040.9036236469365
10,0000010.bin,7080.549005463752
11,0000011.bin,8808.164441989049
12,0000012.bin,5020.276145156038
13,0000013.bin,7821.796902308888
14,0000014.bin,6867.056586160239
15,0000015.bin,10243.929540546256
16,0000016.bin,10515.930591379156
17,0000017.bin,11206.11766942229
18,0000018.bin,2803.044960677593
19,0000019.bin,2155.6741458237793
20,0000020.bin,3345.5574998163756
21,0000021.bin,2697.6670701175917
22,0000022.bin,10366.801130880476
23,0000023.bin,2440.561644826228
24,0000024.bin,8530.897960727392
25,0000025.bin,11389.33386374924
26,0000026.bin,6466.191053760393
27,0000027.bin,10251.619840251415
28,0000028.bin,4434.254522998399
29,0000029.bin,2970.811273623709
30,0000030.bin,4484.276112074218
31,0000031.bin,8547.629558734561
32,0000032.bin,2101.1838690812147
33,0000033.bin,9283.993075998309
34,0000034.bin,23497.22577641288
35,0000035.bin,3999.8911535927928
36,0000036.bin,3111.1765637450517
37,0000037.bin,2953.9411116570027
38,0000038.bin,17931.31940273547
39,0000039.bin,9312.502610490856
40,0000040.bin,7595.452675839773
41,0000041.bin,8049.977101230232
42,0000042.bin,6747.926222703354
43,0000043.bin,3026.2022160975557
44,0000044.bin,3947.4100542507804
45,0000045.bin,2478.701374447057
46,0000046.bin,4475.408018720056
47,0000047.bin,5672.94703142855
48,0000048.bin,14542.287460884856
49,0000049.bin,9100.118702867765
50,0000050.bin,6009.484246021058
51,0000051.bin,2306.2238869065422
52,0000052.bin,24685.68884989163
53,0000053.bin,4884.1024147841235
54,0000054.bin,27806.84201884451
55,0000055.bin,16252.513120541027
56,0000056.bin,5538.2282226225525
57,0000057.bin,4025.17907604802
58,0000058.bin,3990.087753517684
59,0000059.bin,2472.465996307412
60,0000060.bin,7685.068916102338
61,0000061.bin,3425.5435449521556
62,0000062.bin,21077.27552028957
63,0000063.bin,8458.429010352656
64,0000064.bin,8070.900258987707
65,0000065.bin,21830.128148711912
66,0000066.bin,4254.675632576622
67,0000067.bin,11660.191761923264
68,0000068.bin,12370.332050012215
69,0000069.bin,3117.2387369363732
70,0000070.bin,7677.240052438117
71,0000071.bin,9583.94940548915
72,0000072.bin,10033.485528344287
73,0000073.bin,3206.439285322962
74,0000074.bin,4774.914015361006
75,0000075.bin,3455.8544109087634
76,0000076.bin,8472.181483248818
77,0000077.bin,7447.570290961192
78,0000078.bin,2792.825868726508
79,0000079.bin,3073.0714751138876
80,0000080.bin,2630.6367551164076
81,0000081.bin,4719.176662990512
82,0000082.bin,2506.344884199483
83,0000083.bin,6568.693742178224
84,0000084.bin,12284.318472679295
85,0000085.bin,9809.254402256493
86,0000086.bin,6351.494736980589
87,0000087.bin,7958.143837629126
88,0000088.bin,6660.561646768994
89,0000089.bin,4392.061797586801
90,0000090.bin,6067.265416781769
91,0000091.bin,7067.420070380833
92,0000092.bin,4122.5548979954765
93,0000093.bin,2540.604822977866
94,0000094.bin,3397.6229072824117
95,0000095.bin,3653.862307832158
96,0000096.bin,15044.339324068913
97,0000097.bin,3104.1444428431187
98,0000098.bin,3089.2141762976353
99,0000099.bin,7040.400098442371
100,0000100.bin,6920.057300347222
101,0000101.bin,14204.122119795864
102,0000102.bin,5284.413691349335
103,0000103.bin,14171.836717430064
104,0000104.bin,12781.312751372572
105,0000105.bin,13530.597357780573
106,0000106.bin,2721.3961480379076
107,0000107.bin,7312.366508299889
108,0000108.bin,2342.5276440751422
109,0000109.bin,4599.18027479201
110,0000110.bin,9628.116667309316
111,0000111.bin,4008.3435550709783
112,0000112.bin,21662.881450601984
113,0000113.bin,8551.059016711186
114,0000114.bin,5089.315637557775
115,0000115.bin,4931.387365676432
116,0000116.bin,5664.771757867682
117,0000117.bin,8210.988421190736
118,0000118.bin,8043.464595173269
119,0000119.bin,8761.087337037201
120,0000120.bin,1702.3275140864585
121,0000121.bin,5247.659601315094
122,0000122.bin,3924.1659501857703
123,0000123.bin,1910.9701948341753
124,0000124.bin,7112.695843872589
125,0000125.bin,3575.0540563449777
126,0000126.bin,2494.670870682481
127,0000127.bin,8692.567459484033
128,0000128.bin,11244.950218834374
129,0000129.bin,2525.0163776287536
130,0000130.bin,6424.4833022041
131,0000131.bin,3095.9691692822507
132,0000132.bin,5110.689128180891
133,0000133.bin,3577.6521305698298
134,0000134.bin,8075.957843478753
135,0000135.bin,17351.32531274903
136,0000136.bin,5338.973250071229
137,0000137.bin,13545.285137397632
138,0000138.bin,5453.634925861368
139,0000139.bin,2114.9017009884337
140,0000140.bin,11280.31866928017
141,0000141.bin,4047.6957193300714
142,0000142.bin,5642.982575368589
143,0000143.bin,9788.74693637607
144,0000144.bin,14503.66275741075
145,0000145.bin,5154.025006251424
146,0000146.bin,11153.11695523809
147,0000147.bin,4700.539810550907
148,0000148.bin,8621.10309780952
149,0000149.bin,2965.4419202256813
150,0000150.bin,11553.220385844304
151,0000151.bin,5786.604118518413
152,0000152.bin,8076.442817334058
153,0000153.bin,5594.000215982711
154,0000154.bin,11750.085130098427
155,0000155.bin,5604.91212772709
156,0000156.bin,2279.723529813051
157,0000157.bin,22286.661751526895
158,0000158.bin,2061.900986801451
159,0000159.bin,8449.907326895589
160,0000160.bin,5089.696688444086
161,0000161.bin,1904.284483828977
162,0000162.bin,11436.54953265974
163,0000163.bin,6696.865403937594
164,0000164.bin,7299.895752020599
165,0000165.bin,4101.250689351689
166,0000166.bin,3369.771551591997
167,0000167.bin,2187.613138294628
168,0000168.bin,2884.243440451637
169,0000169.bin,5505.6656923377395
170,0000170.bin,5194.936015045429
171,0000171.bin,7579.6563845526725
172,0000172.bin,4804.566702513985
173,0000173.bin,10600.66245209455
174,0000174.bin,2920.755043558225
175,0000175.bin,10242.232132052775
176,0000176.bin,9715.793012146054
177,0000177.bin,8073.082641336583
178,0000178.bin,5081.694619831542
179,0000179.bin,6121.236078679363
180,0000180.bin,6605.724960129783
181,0000181.bin,5139.371867623258
182,0000182.bin,3012.692230128325
183,0000183.bin,2162.2212928704066
184,0000184.bin,12167.301209598101
185,0000185.bin,9082.659644077676
186,0000186.bin,4367.743822842185
187,0000187.bin,4780.040881831381
188,0000188.bin,5488.55304344338
189,0000189.bin,7025.816241793535
190,0000190.bin,5608.410867683224
191,0000191.bin,7662.1365809443105
192,0000192.bin,4276.4994560653795
193,0000193.bin,4349.03768842325
194,0000194.bin,2295.000206255181
195,0000195.bin,5040.541124109885
196,0000196.bin,3502.515823987107
197,0000197.bin,1791.1470115855695
198,0000198.bin,36556.2899830685
199,0000199.bin,5584.577866793914
200,0000200.bin,3022.218502286116
201,0000201.bin,5730.762843178925
202,0000202.bin,1380.7552070333195
203,0000203.bin,2556.297191295973
204,0000204.bin,2625.7523755736856
205,0000205.bin,3227.189238132114
206,0000206.bin,7571.931443857446
207,0000207.bin,2666.420897440037
208,0000208.bin,3458.383203154286
209,0000209.bin,8266.379363661674
210,0000210.bin,3048.3378084932956
211,0000211.bin,41851.33845743127
212,0000212.bin,5447.15706079407
213,0000213.bin,4965.855150392803
214,0000214.bin,9167.287581824081
215,0000215.bin,15039.143175619482
216,0000216.bin,7282.021001353616
217,0000217.bin,3205.1575687053682
218,0000218.bin,3095.0685035509687
219,0000219.bin,5911.762014176955
220,0000220.bin,6599.939914855779
221,0000221.bin,13829.722303519504
222,0000222.bin,13801.385973975272
223,0000223.bin,2352.3656851399155
224,0000224.bin,24052.17443087043
225,0000225.bin,5492.190347358173
226,0000226.bin,2887.6036164491125
227,0000227.bin,3216.7276592533763
228,0000228.bin,1619.362343840604
229,0000229.bin,5333.950306569848
230,0000230.bin,5602.55654042989
231,0000231.bin,1936.1195533304135
232,0000232.bin,6110.047039017667
233,0000233.bin,5564.6592977367145
