Unnamed: 0,runstring,t
0,0000000.bin,27414.829369807536
1,0000001.bin,27849.747303284326
2,0000002.bin,27414.86401082175
3,0000003.bin,27964.13193222422
4,0000004.bin,28499.71665301153
5,0000005.bin,27740.212416334616
6,0000006.bin,27885.046496770017
7,0000007.bin,27640.965910606938
8,0000008.bin,27865.19719562448
9,0000009.bin,27519.168104624907
10,0000010.bin,27879.400011452875
11,0000011.bin,27531.223177571934
12,0000012.bin,27521.315847506274
13,0000013.bin,27436.82641383444
14,0000014.bin,27668.574798936766
15,0000015.bin,27897.101569717044
16,0000016.bin,27873.372474979362
17,0000017.bin,27583.011493824248
18,0000018.bin,27558.86670691598
19,0000019.bin,27504.99992981073
20,0000020.bin,27473.06091470395
21,0000021.bin,27470.913171822584
22,0000022.bin,27414.86401082175
23,0000023.bin,27565.344576574294
24,0000024.bin,27504.99992981073
25,0000025.bin,27673.632387012243
26,0000026.bin,27514.90725987639
27,0000027.bin,27953.11608970366
28,0000028.bin,30899.611476853708
29,0000029.bin,28317.57420026593
30,0000030.bin,27955.263832585028
31,0000031.bin,27815.83375036726
32,0000032.bin,27506.039160237196
33,0000033.bin,27587.30697958698
34,0000034.bin,28155.21176663744
35,0000035.bin,27562.08832123803
36,0000036.bin,27956.788037210514
37,0000037.bin,27822.20769698293
38,0000038.bin,27805.580010159443
39,0000039.bin,28222.415334215693
40,0000040.bin,27861.317402032335
41,0000041.bin,27912.828590170924
42,0000042.bin,27459.897329302024
43,0000043.bin,27945.356502519367
44,0000044.bin,27678.170359874486
45,0000045.bin,27436.82641383444
46,0000046.bin,28329.525350170312
47,0000047.bin,27838.592896706905
48,0000048.bin,27865.162554610266
49,0000049.bin,27506.073801251412
50,0000050.bin,27436.82641383444
51,0000051.bin,27447.807615340782
52,0000052.bin,27619.211353679544
53,0000053.bin,28017.75622222996
54,0000054.bin,27798.478602245246
55,0000055.bin,27954.15532013013
56,0000056.bin,27414.829369807536
57,0000057.bin,27627.005581878053
58,0000058.bin,28183.9984494506
59,0000059.bin,27874.030654249458
60,0000060.bin,27436.82641383444
61,0000061.bin,27436.82641383444
62,0000062.bin,27449.989999236364
63,0000063.bin,27796.71191052025
64,0000064.bin,27521.281206492058
65,0000065.bin,27941.199580813496
66,0000066.bin,27506.039160237196
67,0000067.bin,27506.039160237196
68,0000068.bin,27550.033248291
69,0000069.bin,27687.384869655834
70,0000070.bin,28270.670267018017
71,0000071.bin,27926.5464318003
72,0000072.bin,27506.073801251412
73,0000073.bin,27436.82641383444
74,0000074.bin,27576.014008952698
75,0000075.bin,27531.223177571934
76,0000076.bin,27519.168104624907
77,0000077.bin,27832.149668062804
78,0000078.bin,27695.179097854343
79,0000079.bin,27528.0362042641
80,0000080.bin,27436.82641383444
81,0000081.bin,27436.82641383444
82,0000082.bin,27826.814951873603
83,0000083.bin,27436.82641383444
84,0000084.bin,27552.18099117237
85,0000085.bin,27967.35354654627
86,0000086.bin,27437.900285275122
87,0000087.bin,27690.57184296367
88,0000088.bin,27531.223177571934
89,0000089.bin,27506.039160237196
90,0000090.bin,27874.7927565622
91,0000091.bin,27661.85444217894
92,0000092.bin,28543.606818022687
93,0000093.bin,27473.095555718166
94,0000094.bin,28110.87126844148
95,0000095.bin,27910.75012931799
96,0000096.bin,27519.168104624907
97,0000097.bin,27816.907621807943
98,0000098.bin,27996.971613700603
99,0000099.bin,27678.170359874486
100,0000100.bin,27948.231706699262
101,0000101.bin,27623.506839442278
102,0000102.bin,27908.082771223388
103,0000103.bin,27654.337342094157
104,0000104.bin,27414.86401082175
105,0000105.bin,27473.06091470395
106,0000106.bin,27854.146712089707
107,0000107.bin,27447.842256354998
108,0000108.bin,27636.601142815773
109,0000109.bin,27436.82641383444
110,0000110.bin,27706.333504431765
111,0000111.bin,27484.07675722451
112,0000112.bin,27657.558956416207
113,0000113.bin,28182.127834682957
114,0000114.bin,27654.337342094157
115,0000115.bin,27727.810933245433
116,0000116.bin,27402.77429686051
117,0000117.bin,27771.80502129924
118,0000118.bin,27504.965288796513
119,0000119.bin,28093.065787134663
120,0000120.bin,27436.861054848654
121,0000121.bin,27917.401204047383
122,0000122.bin,27436.82641383444
123,0000123.bin,28075.191023799416
124,0000124.bin,27414.86401082175
125,0000125.bin,27699.85563477345
126,0000126.bin,27791.37719433105
127,0000127.bin,27605.043178865366
128,0000128.bin,27533.3709204533
129,0000129.bin,27644.39537101428
130,0000130.bin,28046.196494900963
131,0000131.bin,27436.82641383444
132,0000132.bin,28189.714216796172
133,0000133.bin,27725.38606225034
134,0000134.bin,28153.96469012568
135,0000135.bin,27515.946490302857
136,0000136.bin,28117.07200998607
137,0000137.bin,27506.039160237196
138,0000138.bin,27573.138804772803
139,0000139.bin,27551.07247871747
140,0000140.bin,27896.75515957489
141,0000141.bin,27620.319866134443
142,0000142.bin,27623.472198428062
143,0000143.bin,27473.06091470395
144,0000144.bin,28039.129728000982
145,0000145.bin,27473.06091470395
146,0000146.bin,27587.30697958698
147,0000147.bin,28423.88747289359
148,0000148.bin,27484.042116210294
149,0000149.bin,27506.039160237196
150,0000150.bin,27680.66451289801
151,0000151.bin,27515.981131317072
152,0000152.bin,28110.039884100304
153,0000153.bin,27541.16514865181
154,0000154.bin,28352.700188680545
155,0000155.bin,27714.681988857723
156,0000156.bin,27796.71191052025
157,0000157.bin,27887.60993182197
158,0000158.bin,27610.377895054567
159,0000159.bin,28166.504737271724
160,0000160.bin,27576.325778080638
161,0000161.bin,27685.99922908721
162,0000162.bin,27562.08832123803
163,0000163.bin,27737.718263311093
164,0000164.bin,27646.54311389565
165,0000165.bin,27596.175079226174
166,0000166.bin,27549.998607276786
167,0000167.bin,28023.749117689258
168,0000168.bin,27934.16745492773
169,0000169.bin,27436.82641383444
170,0000170.bin,27402.808937874725
171,0000171.bin,27414.829369807536
172,0000172.bin,27615.71261124377
173,0000173.bin,28025.23868130053
