,runstring,t
0,0000000.bin,98875.05567033656
1,0000001.bin,45489.88959186696
2,0000002.bin,49652.11160633221
3,0000003.bin,66393.35261327118
4,0000004.bin,113169.53242398423
5,0000005.bin,84129.51824529198
6,0000006.bin,29390.16556387256
7,0000007.bin,54597.08202190985
8,0000008.bin,132752.82631959658
9,0000009.bin,99972.65626731151
10,0000010.bin,142002.28940300152
11,0000011.bin,16773.59571253324
12,0000012.bin,257820.33536523985
13,0000013.bin,52910.307022114954
14,0000014.bin,427649.78769605706
15,0000015.bin,66910.43906146576
16,0000016.bin,68331.3442622459
17,0000017.bin,125963.67212680084
18,0000018.bin,333618.0310520166
19,0000019.bin,40852.35819469401
20,0000020.bin,140485.29002339832
21,0000021.bin,107365.49944869752
22,0000022.bin,288195.03325549426
23,0000023.bin,294031.3516578405
24,0000024.bin,134656.7658496877
25,0000025.bin,246632.25709456936
26,0000026.bin,171241.80119374927
27,0000027.bin,81211.32440310271
28,0000028.bin,318749.27553249703
29,0000029.bin,52360.69265974776
30,0000030.bin,32649.60805555239
31,0000031.bin,71789.4876232942
32,0000032.bin,36920.42965564897
33,0000033.bin,423018.5956048411
34,0000034.bin,141604.1255632783
35,0000035.bin,90963.1168618188
36,0000036.bin,150727.21821973784
37,0000037.bin,75745.80343771467
38,0000038.bin,142170.7486645792
39,0000039.bin,127503.04960284228
40,0000040.bin,586152.9438938276
41,0000041.bin,91737.06644482698
42,0000042.bin,149373.27410319165
43,0000043.bin,110335.62017410804
44,0000044.bin,254153.41059980562
45,0000045.bin,416782.34667094756
46,0000046.bin,37593.19283045884
47,0000047.bin,196719.61039885375
48,0000048.bin,289260.5216304905
49,0000049.bin,87224.27734683998
50,0000050.bin,134580.41705007487
51,0000051.bin,78369.20223239702
52,0000052.bin,40955.58842284567
53,0000053.bin,51088.570623367414
54,0000054.bin,53049.459984022746
55,0000055.bin,434963.5454375537
56,0000056.bin,100225.8820954285
57,0000057.bin,76010.25295506694
58,0000058.bin,64556.44344944632
59,0000059.bin,142619.76551602277
60,0000060.bin,177147.3669873959
61,0000061.bin,190763.95369584227
62,0000062.bin,47451.57569589393
63,0000063.bin,312085.7989463235
64,0000064.bin,40907.506692417985
65,0000065.bin,41082.96343925965
66,0000066.bin,29669.441436081917
67,0000067.bin,194813.31527966386
68,0000068.bin,70977.25971743112
69,0000069.bin,40044.73754397998
70,0000070.bin,103398.06386809025
71,0000071.bin,121746.40553766009
72,0000072.bin,143522.99537133364
73,0000073.bin,63835.459980144136
74,0000074.bin,72330.61493670262
75,0000075.bin,35595.133659465675
76,0000076.bin,42366.93270316612
77,0000077.bin,233296.8515142797
78,0000078.bin,74400.83134435347
79,0000079.bin,389688.18765189796
80,0000080.bin,133463.17499693818
81,0000081.bin,53970.2181935097
82,0000082.bin,94995.33114264204
83,0000083.bin,78197.2788692035
84,0000084.bin,93329.41003457442
85,0000085.bin,81928.39343757901
86,0000086.bin,50720.128775508
87,0000087.bin,113200.6054154782
88,0000088.bin,93616.06444328415
89,0000089.bin,55893.52205163331
90,0000090.bin,63466.39459399387
91,0000091.bin,41047.62960277821
92,0000092.bin,48203.73607973856
93,0000093.bin,243726.18760803549
94,0000094.bin,264716.2185288192
95,0000095.bin,301299.0714888628
96,0000096.bin,112212.0547373695
97,0000097.bin,204841.4391242745
98,0000098.bin,77809.16092416618
99,0000099.bin,673882.4255323514
100,0000100.bin,107972.30612874203
101,0000101.bin,213885.09993068312
102,0000102.bin,463370.2525588404
103,0000103.bin,44676.34532738986
104,0000104.bin,187247.26701748648
105,0000105.bin,24145.89676978892
106,0000106.bin,384098.8943357764
107,0000107.bin,180166.95508388043
108,0000108.bin,70597.59418033643
109,0000109.bin,56047.32816337605
110,0000110.bin,20666.76095367945
111,0000111.bin,120617.31625699726
112,0000112.bin,73188.88075304005
113,0000113.bin,238309.16406526903
114,0000114.bin,1037953.4765955085
115,0000115.bin,52387.262319141155
116,0000116.bin,74818.53271718996
117,0000117.bin,41810.25157350264
118,0000118.bin,238841.38863752477
119,0000119.bin,271151.61866460665
120,0000120.bin,176955.69824499215
121,0000121.bin,18411.49223818479
122,0000122.bin,166933.11696296683
123,0000123.bin,26792.40112169297
124,0000124.bin,186952.99158522193
125,0000125.bin,124529.77654496135
126,0000126.bin,41836.6826688314
127,0000127.bin,24335.10600000568
128,0000128.bin,46316.11246825798
129,0000129.bin,326234.0559707671
130,0000130.bin,71902.7291051156
131,0000131.bin,75678.59986636761
132,0000132.bin,181007.13828978324
133,0000133.bin,165584.36899884438
134,0000134.bin,213814.15512959097
135,0000135.bin,70266.66855297642
136,0000136.bin,111704.2867225215
137,0000137.bin,30748.162679024037
138,0000138.bin,63266.065597550565
139,0000139.bin,61615.97543386728
140,0000140.bin,361290.2793487155
141,0000141.bin,255625.65378653232
142,0000142.bin,71502.20967629363
143,0000143.bin,141517.73086897956
144,0000144.bin,53558.68292154939
145,0000145.bin,29798.756349373598
146,0000146.bin,43558.44509494616
147,0000147.bin,127479.32050677386
148,0000148.bin,72027.74853243082
149,0000149.bin,86784.50964671068
150,0000150.bin,76755.72762279303
151,0000151.bin,40920.04674026728
152,0000152.bin,44294.11635509945
153,0000153.bin,33039.80446153434
154,0000154.bin,344056.0620408281
155,0000155.bin,57044.469813492
156,0000156.bin,40411.65518712843
157,0000157.bin,126048.16156521087
158,0000158.bin,40044.73754397998
159,0000159.bin,107751.33108666839
160,0000160.bin,101026.36669681393
161,0000161.bin,175625.9681987406
162,0000162.bin,188037.35931402442
163,0000163.bin,35870.73758402091
164,0000164.bin,22948.63396957808
165,0000165.bin,103775.47773913466
166,0000166.bin,112757.85858795929
167,0000167.bin,73217.1478222252
168,0000168.bin,196558.35646863698
169,0000169.bin,2558511.3942631977
170,0000170.bin,92702.92725735201
171,0000171.bin,1057831.7387391154
172,0000172.bin,27139.954436735945
173,0000173.bin,58079.40481223664
174,0000174.bin,105074.68905015077
175,0000175.bin,198222.3723208159
176,0000176.bin,36053.53822628813
177,0000177.bin,60153.50101369721
178,0000178.bin,40190.74942708711
179,0000179.bin,57362.09329064723
180,0000180.bin,31860.208579503418
181,0000181.bin,34747.01766086262
182,0000182.bin,50553.02051356048
183,0000183.bin,57586.948126530595
184,0000184.bin,35242.93844818449
185,0000185.bin,83838.70691464326
186,0000186.bin,97664.28287357252
187,0000187.bin,61311.61946590067
188,0000188.bin,33922.66539934414
189,0000189.bin,216041.84959669734
190,0000190.bin,32689.202737012984
191,0000191.bin,205901.28101363694
192,0000192.bin,134404.19820087773
193,0000193.bin,244711.4820306253
194,0000194.bin,92847.51885879665
195,0000195.bin,173268.57776713764
196,0000196.bin,197773.25154632385
197,0000197.bin,32683.798738493428
198,0000198.bin,198935.8733306279
199,0000199.bin,27863.986315307982
200,0000200.bin,111925.40032865977
201,0000201.bin,73706.10576529926
202,0000202.bin,246384.85095716696
203,0000203.bin,98417.34392383727
204,0000204.bin,250732.09063893356
205,0000205.bin,32511.355760093753
206,0000206.bin,209378.0612413784
207,0000207.bin,65041.10590651675
208,0000208.bin,238108.97363289035
209,0000209.bin,58056.09140836212
210,0000210.bin,103861.80315140108
211,0000211.bin,53285.64243218987
212,0000212.bin,482417.85778058117
213,0000213.bin,66475.00148835624
214,0000214.bin,47962.70388930928
215,0000215.bin,144932.5036777977
216,0000216.bin,56472.26950858961
217,0000217.bin,66802.28980901962
218,0000218.bin,163225.8354137082
219,0000219.bin,275088.7433560754
220,0000220.bin,74331.0643378107
221,0000221.bin,33463.98370439242
222,0000222.bin,57904.84873181509
223,0000223.bin,197107.97083100418
224,0000224.bin,148751.8835553445
