Unnamed: 0,runstring,t
0,0000000.bin,542266.375342918
1,0000001.bin,508849.8175410974
2,0000002.bin,259587.45888335299
3,0000003.bin,387118.905121724
4,0000004.bin,414101.27567740285
5,0000005.bin,163970.6055305805
6,0000006.bin,115637.73121499199
7,0000007.bin,212426.10902154178
8,0000008.bin,872444.1145034331
9,0000009.bin,254946.77548901457
10,0000010.bin,182699.02707624767
11,0000011.bin,289860.4486094139
12,0000012.bin,165870.7690526172
13,0000013.bin,98770.15562669131
14,0000014.bin,208244.14193002746
15,0000015.bin,449294.2939444819
16,0000016.bin,523649.87888108974
17,0000017.bin,296445.3242652096
18,0000018.bin,502694.4558143361
19,0000019.bin,1236571.1543521085
20,0000020.bin,436385.83979933185
21,0000021.bin,315137.5459830157
22,0000022.bin,1259176.7365961834
23,0000023.bin,304801.8799263713
24,0000024.bin,155063.18848431314
25,0000025.bin,354850.3158733569
26,0000026.bin,556497.3194686103
27,0000027.bin,293701.99846619216
28,0000028.bin,247388.76448867755
29,0000029.bin,94091.08998529163
30,0000030.bin,312056.67814637336
31,0000031.bin,4909244.5049673775
32,0000032.bin,406593.63269830553
33,0000033.bin,420139.20436767524
34,0000034.bin,524630.496697293
35,0000035.bin,246297.50327650685
36,0000036.bin,802674.8958594586
37,0000037.bin,167268.11826144654
38,0000038.bin,694833.4364525893
39,0000039.bin,420417.9952460419
40,0000040.bin,186926.02748551394
41,0000041.bin,1457419.6703644083
42,0000042.bin,228783.5956695961
43,0000043.bin,461289.0567119232
44,0000044.bin,227458.85402538837
45,0000045.bin,209005.1357180081
46,0000046.bin,201137.39941457863
47,0000047.bin,1477173.5350967231
48,0000048.bin,204543.37315919955
49,0000049.bin,298036.69779419655
50,0000050.bin,553960.5580343668
51,0000051.bin,170069.22526663146
52,0000052.bin,268906.54974726366
53,0000053.bin,162167.02115461492
54,0000054.bin,221395.91453340242
55,0000055.bin,111263.71434009758
56,0000056.bin,322213.94298239297
57,0000057.bin,162841.27384440257
58,0000058.bin,634581.2127881668
59,0000059.bin,493327.35250112263
60,0000060.bin,133564.1093844641
61,0000061.bin,173717.062568594
62,0000062.bin,211041.54234675126
63,0000063.bin,162817.54475004866
64,0000064.bin,398633.0238238898
65,0000065.bin,253779.68509795232
66,0000066.bin,248536.49055310647
67,0000067.bin,137702.08238863613
68,0000068.bin,1111505.0406140075
69,0000069.bin,572739.6940555802
70,0000070.bin,261478.40789575735
71,0000071.bin,854988.0227189815
72,0000072.bin,5451483.213404336
73,0000073.bin,146425.59029340727
74,0000074.bin,223963.95679871418
75,0000075.bin,552030.7764424122
76,0000076.bin,685676.8465797132
77,0000077.bin,254348.31733710482
78,0000078.bin,523084.3989732297
79,0000079.bin,153548.37159817852
80,0000080.bin,409019.6468117068
81,0000081.bin,622521.082427848
82,0000082.bin,244287.73558726464
83,0000083.bin,157704.35792945133
84,0000084.bin,5279174.616156078
85,0000085.bin,133934.8375126036
86,0000086.bin,559788.7700276173
87,0000087.bin,3497740.619442466
88,0000088.bin,249459.98533614434
89,0000089.bin,146212.89446956344
90,0000090.bin,325985.55263248354
91,0000091.bin,304903.4127375657
92,0000092.bin,179522.51540607976
93,0000093.bin,258406.16567669204
94,0000094.bin,262309.7229417368
95,0000095.bin,217782.54504002695
96,0000096.bin,357819.36251773185
97,0000097.bin,385249.3296116035
98,0000098.bin,529149.3476541986
99,0000099.bin,109210.33361293814
100,0000100.bin,414678.2564018158
101,0000101.bin,104367.38133579733
102,0000102.bin,420384.4973857809
103,0000103.bin,440803.2965090979
104,0000104.bin,722535.993683373
105,0000105.bin,6671262.1971891085
106,0000106.bin,293722.2634592146
107,0000107.bin,381528.261200521
108,0000108.bin,153651.35933177586
109,0000109.bin,105083.44572966859
110,0000110.bin,1441869.2154898713
111,0000111.bin,1995580.6319624265
112,0000112.bin,54710.90850069973
113,0000113.bin,227485.45832387567
114,0000114.bin,296818.477264932
115,0000115.bin,472694.19478494616
116,0000116.bin,338018.9401302155
117,0000117.bin,531579.2762021496
