,runstring,t
0,0000000.bin,99999093.18895921
1,0000001.bin,99999093.18895921
2,0000002.bin,99999093.18895921
3,0000003.bin,99999093.18895921
4,0000004.bin,99999093.18895921
5,0000005.bin,99999093.18895921
6,0000006.bin,99999093.18895921
7,0000007.bin,99999093.18895921
8,0000008.bin,99999093.18895921
9,0000009.bin,99999093.18895921
10,0000010.bin,99999093.18895921
11,0000011.bin,99999093.18895921
12,0000012.bin,99999093.18895921
13,0000013.bin,99999093.18895921
14,0000014.bin,33505402.882528123
15,0000015.bin,99999093.18895921
16,0000016.bin,99999093.18895921
17,0000017.bin,99999093.18895921
18,0000018.bin,99999093.18895921
19,0000019.bin,99999093.18895921
20,0000020.bin,70170418.11475462
21,0000021.bin,99999093.18895921
22,0000022.bin,99999093.18895921
23,0000023.bin,99999093.18895921
24,0000024.bin,99999093.18895921
25,0000025.bin,97762650.08839357
26,0000026.bin,99999093.18895921
27,0000027.bin,99999093.18895921
28,0000028.bin,99999093.18895921
29,0000029.bin,99999093.18895921
30,0000030.bin,99999093.18895921
31,0000031.bin,99999093.18895921
32,0000032.bin,99999093.18895921
33,0000033.bin,99999093.18895921
34,0000034.bin,99999093.18895921
35,0000035.bin,99999093.18895921
36,0000036.bin,99999093.18895921
37,0000037.bin,99999093.18895921
38,0000038.bin,99999093.18895921
39,0000039.bin,99999093.18895921
40,0000040.bin,99999093.18895921
41,0000041.bin,99999093.18895921
42,0000042.bin,99999093.18895921
43,0000043.bin,99999093.18895921
44,0000044.bin,99999093.18895921
45,0000045.bin,99999093.18895921
46,0000046.bin,99999093.18895921
47,0000047.bin,99999093.18895921
48,0000048.bin,99999093.18895921
49,0000049.bin,99999093.18895921
50,0000050.bin,67863142.55070892
51,0000051.bin,99999093.18895921
52,0000052.bin,99999093.18895921
53,0000053.bin,99999093.18895921
54,0000054.bin,99999093.18895921
55,0000055.bin,99999093.18895921
56,0000056.bin,99999093.18895921
57,0000057.bin,99999093.18895921
58,0000058.bin,99999093.18895921
59,0000059.bin,99999093.18895921
60,0000060.bin,99999093.18895921
61,0000061.bin,59231630.43318653
62,0000062.bin,99999093.18895921
63,0000063.bin,99999093.18895921
64,0000064.bin,99999093.18895921
65,0000065.bin,99999093.18895921
66,0000066.bin,99999093.18895921
67,0000067.bin,99999093.18895921
68,0000068.bin,99999093.18895921
69,0000069.bin,99999093.18895921
70,0000070.bin,99999093.18895921
71,0000071.bin,99999093.18895921
72,0000072.bin,99999093.18895921
73,0000073.bin,99999093.18895921
74,0000074.bin,99999093.18895921
75,0000075.bin,99999093.18895921
76,0000076.bin,99999093.18895921
77,0000077.bin,99999093.18895921
78,0000078.bin,99999093.18895921
79,0000079.bin,57454171.48356518
80,0000080.bin,99999093.18895921
81,0000081.bin,99999093.18895921
82,0000082.bin,99999093.18895921
83,0000083.bin,99999093.18895921
84,0000084.bin,99999093.18895921
85,0000085.bin,99999093.18895921
86,0000086.bin,96312330.59684324
87,0000087.bin,99999093.18895921
88,0000088.bin,99999093.18895921
89,0000089.bin,99999093.18895921
90,0000090.bin,99999093.18895921
91,0000091.bin,99999093.18895921
92,0000092.bin,99999093.18895921
93,0000093.bin,99999093.18895921
94,0000094.bin,99496381.87503406
95,0000095.bin,99999093.18895921
96,0000096.bin,65247331.281685114
97,0000097.bin,99999093.18895921
98,0000098.bin,99999093.18895921
99,0000099.bin,99999093.18895921
100,0000100.bin,99999093.18895921
101,0000101.bin,74024842.06636697
102,0000102.bin,99999093.18895921
103,0000103.bin,99999093.18895921
104,0000104.bin,99999093.18895921
105,0000105.bin,71032274.25277475
106,0000106.bin,99999093.18895921
107,0000107.bin,99999093.18895921
108,0000108.bin,99999093.18895921
109,0000109.bin,47097848.32165113
110,0000110.bin,99999093.18895921
111,0000111.bin,99999093.18895921
112,0000112.bin,99999093.18895921
113,0000113.bin,99999093.18895921
114,0000114.bin,99999093.18895921
115,0000115.bin,99999093.18895921
116,0000116.bin,99999093.18895921
117,0000117.bin,99999093.18895921
118,0000118.bin,99999093.18895921
119,0000119.bin,99999093.18895921
120,0000120.bin,99999093.18895921
121,0000121.bin,99999093.18895921
122,0000122.bin,96393371.54367638
123,0000123.bin,99999093.18895921
124,0000124.bin,99999093.18895921
125,0000125.bin,99999093.18895921
126,0000126.bin,73848430.42376822
127,0000127.bin,99999093.18895921
128,0000128.bin,99999093.18895921
129,0000129.bin,99999093.18895921
130,0000130.bin,99999093.18895921
131,0000131.bin,99999093.18895921
132,0000132.bin,99999093.18895921
133,0000133.bin,99999093.18895921
134,0000134.bin,99999093.18895921
135,0000135.bin,99999093.18895921
136,0000136.bin,99999093.18895921
137,0000137.bin,99999093.18895921
138,0000138.bin,99999093.18895921
139,0000139.bin,51869976.18185976
140,0000140.bin,45015304.08857852
141,0000141.bin,99999093.18895921
142,0000142.bin,90772109.3770256
143,0000143.bin,99999093.18895921
144,0000144.bin,99999093.18895921
145,0000145.bin,99999093.18895921
146,0000146.bin,99999093.18895921
147,0000147.bin,99999093.18895921
148,0000148.bin,99999093.18895921
149,0000149.bin,99999093.18895921
150,0000150.bin,99999093.18895921
151,0000151.bin,99999093.18895921
152,0000152.bin,99999093.18895921
153,0000153.bin,99999093.18895921
154,0000154.bin,99999093.18895921
155,0000155.bin,99999093.18895921
156,0000156.bin,44449874.20224649
157,0000157.bin,99999093.18895921
158,0000158.bin,99999093.18895921
159,0000159.bin,99999093.18895921
160,0000160.bin,99999093.18895921
161,0000161.bin,99999093.18895921
162,0000162.bin,99999093.18895921
163,0000163.bin,99999093.18895921
164,0000164.bin,99999093.18895921
165,0000165.bin,99999093.18895921
166,0000166.bin,99999093.18895921
167,0000167.bin,99999093.18895921
168,0000168.bin,99999093.18895921
169,0000169.bin,99999093.18895921
170,0000170.bin,99999093.18895921
171,0000171.bin,99999093.18895921
172,0000172.bin,99999093.18895921
173,0000173.bin,95110502.04180971
174,0000174.bin,99999093.18895921
175,0000175.bin,99999093.18895921
176,0000176.bin,99999093.18895921
177,0000177.bin,49481660.91804612
178,0000178.bin,99999093.18895921
179,0000179.bin,99999093.18895921
180,0000180.bin,99999093.18895921
181,0000181.bin,99999093.18895921
182,0000182.bin,99999093.18895921
183,0000183.bin,99999093.18895921
184,0000184.bin,88178813.55817777
185,0000185.bin,79877838.63174912
186,0000186.bin,99999093.18895921
187,0000187.bin,77267852.78525916
188,0000188.bin,99999093.18895921
189,0000189.bin,88212491.8006044
190,0000190.bin,99999093.18895921
191,0000191.bin,99999093.18895921
192,0000192.bin,99999093.18895921
193,0000193.bin,99999093.18895921
194,0000194.bin,99999093.18895921
195,0000195.bin,99999093.18895921
196,0000196.bin,99999093.18895921
197,0000197.bin,99999093.18895921
198,0000198.bin,99999093.18895921
199,0000199.bin,99999093.18895921
200,0000200.bin,99999093.18895921
201,0000201.bin,99999093.18895921
202,0000202.bin,99999093.18895921
203,0000203.bin,99999093.18895921
204,0000204.bin,32045526.818687346
205,0000205.bin,99999093.18895921
206,0000206.bin,99999093.18895921
207,0000207.bin,99999093.18895921
208,0000208.bin,99999093.18895921
209,0000209.bin,99999093.18895921
210,0000210.bin,99999093.18895921
211,0000211.bin,99999093.18895921
212,0000212.bin,99999093.18895921
213,0000213.bin,99999093.18895921
214,0000214.bin,99999093.18895921
215,0000215.bin,99999093.18895921
216,0000216.bin,99999093.18895921
217,0000217.bin,99999093.18895921
218,0000218.bin,99999093.18895921
219,0000219.bin,99999093.18895921
220,0000220.bin,99999093.18895921
221,0000221.bin,99999093.18895921
222,0000222.bin,99999093.18895921
223,0000223.bin,99999093.18895921
224,0000224.bin,40374394.95606455
225,0000225.bin,99999093.18895921
226,0000226.bin,99999093.18895921
227,0000227.bin,99999093.18895921
228,0000228.bin,99999093.18895921
229,0000229.bin,87558118.97352567
230,0000230.bin,99999093.18895921
231,0000231.bin,99999093.18895921
232,0000232.bin,99999093.18895921
233,0000233.bin,64791102.806132376
234,0000234.bin,99999093.18895921
235,0000235.bin,99999093.18895921
236,0000236.bin,99999093.18895921
237,0000237.bin,99999093.18895921
238,0000238.bin,99999093.18895921
239,0000239.bin,99999093.18895921
240,0000240.bin,99999093.18895921
241,0000241.bin,99999093.18895921
242,0000242.bin,99999093.18895921
243,0000243.bin,99999093.18895921
244,0000244.bin,26724566.88624641
245,0000245.bin,99999093.18895921
