,runstring,t
0,0000000.bin,35215502.0817037
1,0000001.bin,99999006.92283887
2,0000002.bin,3235621.3199156527
3,0000003.bin,48375419.38625006
4,0000004.bin,31240283.299085293
5,0000005.bin,16415749.4086867
6,0000006.bin,31847958.00039104
7,0000007.bin,46549360.37860898
8,0000008.bin,11361940.624158027
9,0000009.bin,7147589.186399081
10,0000010.bin,8641048.148258923
11,0000011.bin,99999006.92283887
12,0000012.bin,12573514.635818673
13,0000013.bin,45259702.09737805
14,0000014.bin,53796216.87622491
15,0000015.bin,15374527.83733297
16,0000016.bin,99999006.92283887
17,0000017.bin,99999006.92283887
18,0000018.bin,17903985.368548665
19,0000019.bin,56470096.68231086
20,0000020.bin,55989216.01233367
21,0000021.bin,14866386.083342059
22,0000022.bin,8707738.026566764
23,0000023.bin,51416916.58053938
24,0000024.bin,31342683.197521362
25,0000025.bin,32456605.23850206
26,0000026.bin,7032201.801828654
27,0000027.bin,99999006.92283887
28,0000028.bin,6309463.33107308
29,0000029.bin,7570042.258037238
30,0000030.bin,33969952.423530735
31,0000031.bin,19472519.539969955
32,0000032.bin,17436138.077388916
33,0000033.bin,6595926.513296627
34,0000034.bin,4787063.452580159
35,0000035.bin,8999370.305500401
36,0000036.bin,5842376.342859783
37,0000037.bin,21272391.24044517
38,0000038.bin,28266117.486496363
39,0000039.bin,8065894.825377368
40,0000040.bin,7987009.944673351
41,0000041.bin,16861380.464738164
42,0000042.bin,11615791.879283188
43,0000043.bin,25014776.779168043
44,0000044.bin,53784994.234500445
45,0000045.bin,9518446.83842549
46,0000046.bin,34476208.0076851
47,0000047.bin,32447180.06649402
48,0000048.bin,10116738.72832192
49,0000049.bin,9004583.345821964
50,0000050.bin,25458367.56481651
51,0000051.bin,22546789.059555087
52,0000052.bin,99999006.92283887
53,0000053.bin,9662456.258922739
54,0000054.bin,5537512.728650418
55,0000055.bin,99999006.92283887
56,0000056.bin,4835092.674590536
57,0000057.bin,11557550.133799555
58,0000058.bin,99999006.92283887
59,0000059.bin,38162692.82365433
60,0000060.bin,17831915.177857194
61,0000061.bin,14864705.144658143
62,0000062.bin,5114782.531638778
63,0000063.bin,5671989.686729171
64,0000064.bin,28499984.373338733
65,0000065.bin,29318744.663540635
66,0000066.bin,21522430.539682303
67,0000067.bin,12519913.251041507
68,0000068.bin,5979355.327373025
69,0000069.bin,35674164.814948
70,0000070.bin,99999006.92283887
71,0000071.bin,8324676.300450445
72,0000072.bin,11734062.759724183
73,0000073.bin,14270926.726680974
74,0000074.bin,7777684.575518043
75,0000075.bin,31796112.38372818
76,0000076.bin,33344730.17916027
77,0000077.bin,99999006.92283887
78,0000078.bin,58852719.67640511
79,0000079.bin,19744269.91365913
80,0000080.bin,6299482.591465757
81,0000081.bin,2462742.5553358537
82,0000082.bin,98256361.2580313
83,0000083.bin,22077865.898471985
84,0000084.bin,6878147.148536856
85,0000085.bin,27860607.535590682
86,0000086.bin,15102189.097219964
87,0000087.bin,63091482.007702984
88,0000088.bin,8827171.34409001
89,0000089.bin,11775669.187753236
90,0000090.bin,9642242.317405937
91,0000091.bin,80695946.13609974
92,0000092.bin,7390308.68266913
