,ID,instability_time,Mean,Sigma,KSpval,tlyap10,Nlyap10
38,1323,1501115.5520300774,5.917508450315361,0.46422574896421115,0.24068202486600215,,
39,1324,940419.2114843583,6.062153724818161,0.4892592654579434,0.49991630467422205,,
40,13362,74.82249295893845,2.081464128880401,0.3892044706040803,1.4521567744883152e-39,7.516889338929803,9.953917050692022
41,1337,47702.13724421889,4.704360356961408,0.44093217609544294,0.06917625399020766,122.68050925962241,388.83224019937285
42,1344,260990.82979312737,5.517672544274845,0.8568731679574707,6.410009712301934e-05,,
43,1350,243806.50307926844,5.823218822105199,0.46594743802588356,0.7946637387576738,8713.994347304759,27.978730919727745
44,1356,34243.11986470269,4.55547611486076,0.060854123676104835,3.548788128342609e-36,3424.3327708866627,9.999939303748251
45,1364,50587.936965226996,4.704074803444317,0.04808267291000306,5.529756080361251e-63,5058.824872894798,9.99993837230408
46,1366,103900.48322156255,5.227821490613483,0.21840355531380237,6.766991587022994e-08,10390.069106190585,9.999979996250152
47,1375,34536.39769935252,4.758604187233775,0.4042497746605196,0.13385273551786803,1132.6776150460287,30.49093337820494
48,1379,156515.70028531854,5.306232223149033,0.38139578692005344,0.7228251828701066,1334.5358336958866,117.28100237807872
49,1396,14053.200912081193,4.126124751080085,0.17253441708267964,7.335921717149848e-05,1405.3512681494215,9.99977815552589
50,1403,92860.43286691849,4.957022240400609,0.3676735293943104,0.012912352230759101,655.6027366037358,141.64131368329822
51,1408,25322.373551632732,4.550616982837718,0.46497100304801436,0.21939649929677082,82.80749829832074,305.79807471549043
52,1412,68627.60931004955,5.304418181729913,0.4881305919946424,0.06894357331437465,294.58929405164554,232.96029657485852
53,1424,13339.942627457507,4.138407630090333,0.04345657205912555,1.3746584738471068e-12,1334.0254396678638,9.999766294395998
54,1426,13146.84343701625,4.572330145722801,0.6610968164128135,5.479726480381373e-10,42.3251217845012,310.61560800589166
55,1438,581631.3987824254,5.164373592091412,0.45869459018982894,8.513708327314542e-07,,
56,1449,100000000.0,4.680505783611478,0.31412738271156593,1.0133425742746996e-09,,
57,1476,22417.74352282554,4.343738561783556,0.01944624415525804,2.321597219050034e-08,2241.788208695423,9.999938190357078
58,1488,116954.68251758836,4.61785295591321,0.3132498343663327,6.669830320596686e-07,190.36330305477395,614.3761987778524
59,15003,780748.1770273569,6.7510598581345045,0.4596692357352083,0.015047768034031413,1707.9760697765516,457.11892036607946
60,1504,13156.306754041623,4.114733459500588,0.3868548397653743,0.04839715079181246,59.76265939820981,220.14259215572525
61,1507,341955.2347475289,5.805306187014231,0.3220390504004308,0.003311056963176061,6406.483492570655,53.376432662954784
62,1508,14937.51169628979,4.176178451838814,0.0030294342235829487,1.5839049278876935e-19,1493.7546337515685,9.999976809293099
63,1513,2162809.5384396403,6.621950082361171,0.4679513392885868,0.16288623600069907,,
64,1514,306201.93764252565,5.6562735217931674,0.39711427400379884,0.08689937254547132,,
65,15220,1490285.5917098788,5.80985199236573,0.3631853424400682,0.017090148468768534,1821.9358307700895,817.9682108123259
66,1590,88331.43275861093,5.2561389618224705,0.4822904402158637,0.017090148468768534,82.39426499263142,1072.058022078484
67,1598,16534.61820951402,4.638878132754533,0.32473112734026244,0.0020287627507189713,1653.475676684832,9.999916202375243
68,1601,27313.034960856123,4.454412303308748,0.08261227983145682,2.807532301000516e-60,2731.3034961946983,9.999999999600607
69,1613,95022.96030845445,4.572738601163973,0.38319375650181536,0.029225323426275904,107.79301813128491,881.5316794703962
70,1616,83921.7099540418,4.930942760761704,0.22303729203759073,0.042792013924212634,600.4560488086996,139.76328512393513
71,1617,18296.87038892567,4.55804213135391,0.2920861378701353,8.513708327314542e-07,1829.7078231863775,9.999886406487708
72,1625,14729.664785747138,4.607687611887815,0.5452637020777641,0.18116454248303263,31.384047358062134,469.33604890713013
73,1627,11205.981253867883,4.166859346894176,0.33453697093591617,0.09710349657052789,348.33861729934193,32.16979311896997
74,1635,224022.19380365952,5.444750214265687,0.32195405830053947,0.042627526114790086,589.3689277308225,380.1051994142034
75,1636,63021.321901624186,5.076858222185896,0.43128654142911377,0.06153429181321559,1364.238103032812,46.195251225957314
76,1640,56679.922137240435,4.77135512751838,0.10012219453972279,2.4343375575880706e-30,5667.999141767148,9.999987776915749
77,1646,988856.3970442659,6.242828978850613,0.3540840249278168,0.19957365535779528,12129.535145608896,81.52467387855744
78,1648,18147.249560690365,4.563059982429169,0.48311479716709027,0.12051526066065596,66.96713348534547,270.98740256907604
79,1657,20002.038450977925,4.206966214879011,0.2203670956304338,3.143161402242108e-10,121.55427261756554,164.5523272876504
80,16588,4207589.141733289,6.6321871786250925,0.4624485466005019,0.007074380731706415,2702.7034686696575,1556.8075412299581
81,1667,154030.87310004173,4.886806449850958,0.4644982847087696,0.0028179208242694134,,
82,1675,18133.56192117661,4.9475900729744495,0.7239759219911982,0.0001562791254346075,1813.38736902409,9.99982807365397
83,1689,87829.64614033041,4.814338331751656,0.38335713701467355,0.006149875526903087,78.20360751247789,1123.0894447716703
84,1691,179768.601314565,5.589307026580187,0.5263024517384011,0.08689937254547132,1909.8543940930606,94.12686216842847
85,1720,2159548.709306375,5.773971979072349,0.3527049951573511,2.934342689114719e-08,16609.049704805653,130.02241234075737
86,1742,34296.16266825209,4.726707389408194,0.7498404459237887,9.004845607482734e-12,69.13207614774699,496.09623461843336
87,1753,21728.737533378557,4.2722140989340645,0.3523897359827289,0.06153429181321559,270.5619731572911,80.3096506128249
88,17641,198548.08322899355,5.449788201248383,0.3869667207992863,0.025633868930359294,1346.4967421015397,147.45530161410593
89,1766,7914.050310662034,4.166578491649748,0.609907214075914,0.37012017606173,105.73018000651106,74.85138406247556
90,1768,17562.212065160966,4.270441558426734,0.2525330226101462,0.09710349657052789,165.6077377247464,106.04705013452208
91,1775,66247.50409122196,4.581171281944718,0.4152621474924112,7.246822006432893e-17,79.00981775085158,838.471799797411
92,1785,12651.47549033187,4.209111627101883,0.48232336742587545,1.2581488962359795e-10,480.6463865027854,26.32179466152827
93,1791,24251.439772794158,4.21619903567563,0.3688702904707316,0.005306868855560685,70.78566207042623,342.6038418439297
94,1796,439935.07403046597,5.609535508883058,0.4062203169030524,0.16370486443491178,600.4457196944509,732.6808395841941
95,1799,57411.718034990554,4.407648922531306,0.26671823548523776,0.0038826726503625613,182.73661670151023,314.1774159514472
96,1805,51500.38903212869,5.223579131604698,0.36795138828751794,0.004543821879051605,5150.042367527631,9.99999327323056
97,1806,2293017.2000347916,6.684328584230292,0.5541172785401799,0.009848571062188654,4041.2806267003375,567.3986569715194
98,1810,259477.12365672382,5.986249368203183,0.6280964224708516,0.9682796076384771,,
99,1815,13126944.963084163,6.592258976846474,0.3943612839528794,0.011131894834470139,,
100,1819,19767.8336469656,4.3293790344491585,0.10522377326593016,2.6812226078034614e-39,122.01247417237369,162.01485775166316
101,1821,3138317.911530838,6.313292681750031,0.48331386745027805,0.5356250150849751,,
102,1823,530098.5375577722,6.023538747937343,0.3864496612104172,0.3136800387320582,,
103,1827,2726202.5488280593,5.721801879546872,0.33716245192015826,0.06153429181321559,2570.3970995161935,1060.6153225667706
104,1829,129469.02597157705,5.132238643071174,0.04024957073915583,8.25723185131597e-67,12946.93377414513,9.999975919404571
105,1831,15808236.021053495,5.750726516583555,0.4920259455486794,0.0374607018253212,,
106,1832,30343.85561540991,4.9237225048660616,1.0471584949882298,1.2962227519890842e-05,56.304344213673,538.9256555454416
107,1837,11144.065529444622,4.26017681712165,0.24835111017496236,2.209740777708452e-17,1114.4342656996241,9.999751328938684
108,1838,10912.264727129897,4.76200599188772,0.8023116306584174,8.389059123694321e-07,59.686477167741806,182.82641638343412
109,1843,98381.86535361827,5.128154535194702,0.5248144440765808,0.00034474399823835423,380.92063749839576,258.27391763207527
110,1848,948.0342492373077,3.3298752403358836,0.4471729609170462,4.4050768771360105e-18,94.81035297304393,9.999269272912091
111,1850,241557.97893425424,6.156850816144291,0.7238000201944121,0.0027358514847199656,,
112,1852,19921445.76784426,6.561530328568249,0.6025846192711465,0.15961986645292933,,
113,18539,7379459.600441535,6.817264238084125,0.5181706950749102,0.4107035851124023,,
114,18651,2686618.0951052676,6.640022531501182,0.5085813944205487,0.07761108123267829,10314.861519123675,260.46089810554395
115,1875,1320380.8821599449,5.063006359028874,0.6629344404982709,0.00034175633505893494,,
116,1877,611697.9027801604,5.645185592361534,0.6875854478253582,0.009370896967908606,,
117,1879,511644.0700631602,5.477373590137964,0.3369175623734567,0.005306868855560685,1208.7256182249098,423.29215361095925
118,1880,35807.50563186732,4.565304127263355,0.19595052627509965,3.3470758389799365e-37,3580.7678833656746,9.999951629986901
119,1886,50076.73801245946,4.694883831966214,0.01995364087134624,5.822752148022591e-09,5007.704978016001,9.99993774239858
120,1899,1271097.7313127285,6.486315703329988,0.4073102013963352,0.14682417449397714,72643.36875813687,17.497780637690365
121,1900,4132994.607276174,6.629253284464886,0.4266156749676655,0.8282194040312439,,
122,1911,109608.61684980227,5.13435331704371,0.3798630044058546,0.16411447756429137,149.22772950614228,734.5056928262835
123,1913,2587949.8660162003,6.776926135160559,0.6238205815765981,0.4904184719498559,,
124,1918,2301166.561194148,6.1987709362813845,0.320953847753436,0.04821707243924757,6432.229523181759,357.75566666281765
125,19197,27659.392702107594,4.911303331194628,0.4896556136202454,0.19957365535779528,62.45092633531884,442.8980373100559
126,1922,2926185.764946752,6.418200946274796,0.33625570923414705,0.24068202486600215,,
127,1924,1897742.9918330784,6.433219684644771,0.24523670889340146,0.042792013924212634,189774.30902904135,9.99999948118723
128,1928,28213.51063596152,4.67619318710284,0.3901018749962909,2.6860351639888324e-12,2821.371848099544,9.999926331924641
129,1929,4307778.420599701,6.794841166230199,0.36116661485765855,0.16329545018871086,3744.352706381274,1150.473461877193
130,1942,280908.23967461864,5.120672492420251,0.5622653848012951,2.6129078566492364e-12,1058.4384335752,265.3987523164338
131,1943,1887563.2263270628,6.341398894609456,0.43300705935606065,0.28779764348473313,2327.4937941521944,810.9852885836032
132,1946,130310.05590454234,5.122138539736537,0.01617749294597464,7.053692183224609e-30,13031.022908956444,9.999986709790681
133,1954,8268092.651032074,6.9630357702907855,0.4206095648895861,0.7455315555589601,,
134,1957,37625.76613546885,4.650998079897651,0.23276786476020336,1.445613070447519e-14,3762.597398075395,9.999944760158181
135,19591,1293106.656729655,6.185178711960973,0.466154789089247,0.8282194040312439,1480.5016843614615,873.4246440843264
136,1971,138231.0333634618,5.40042332278403,0.821020370349437,9.649153677100508e-07,113.78632837159108,1214.829895135045
137,1979,8107602.402449709,6.073870077510892,0.5072880432602915,0.012333667972800985,18041.472245225097,449.3869620089064
138,19898,63763.80703757594,4.871153105084881,0.3903915075941686,2.214758736930358e-06,75.61642238444647,843.2534233554471
139,1992,58707.73202476279,4.729133221300648,0.2493555412138314,2.0264232315663477e-29,5870.780130991087,9.999988198306436
140,1996,79722.83835207419,4.857474706749058,0.6371942212415793,0.09680985755528934,64.2607479351356,1240.6148529821958
141,1999,561157.7255292167,6.36742429694793,0.5520314565550488,0.28558850928413904,5139.008506871083,109.19571835285421
142,20041,4095176.9967589937,6.166996354282902,0.39529198088338513,0.21891376298054244,2739.7210070402293,1494.7423428282168
143,2010,61994.905396352275,5.287276591631486,0.6873455557385001,0.019151500867407988,102.06967270555029,607.3783108445409
144,2018,1758893.650304542,6.204160237278581,0.3028300398322065,0.8881734182535203,3052.0908519450154,576.2913804429007
145,2030,28101447.778021533,6.3245815135042305,0.4326845337642731,0.28614090096326394,,
146,2032,191923.03197400828,5.32235843979238,0.36233143643634347,0.08689937254547132,591.6528156888419,324.384549324858
147,2048,383870.33043217065,5.41470571182482,0.34511998438079805,1.0187003665032852e-08,1010.3025006661593,379.955835187045
148,2059,1044.2871386394484,3.481659126850236,0.7297095997525151,2.321597219050034e-08,104.44257025805186,9.998673300161727
149,2062,41502.1340782695,4.946404070589357,0.3636996630255651,0.0007213629171338913,630.3088374652757,65.84412531032596
150,20620,71361.0605218937,5.417386379848183,0.5724485343618361,0.0002857621796930882,282.9097540007496,252.2396612797755
151,2063,459261.37701892434,5.525498778839064,0.47216945661926724,0.07761108123267829,552.2338484906174,831.6429322001751
152,2066,163377.51854250423,5.2251875568524975,0.31627644174386293,8.974277567313009e-05,4585.755357417808,35.62717716247742
153,2077,30176.153850527782,4.637081315963973,0.1786845045106003,1.753886116071003e-13,954.3900943168856,31.61825969298924
154,2081,6495841.683451143,6.709860315300446,0.48015300923443105,0.5644136429580865,,
155,2083,488774.67588753666,5.548888901576056,0.43338746740484746,0.9802627322900355,,
156,2087,620760.2483267634,5.830660004801546,0.29346011400198274,0.8282194040312439,1030.2061055107442,602.5592791638618
157,2094,53429.26027124173,4.4887360321997445,0.33868584922067263,0.0005028776494501317,4957.477937123504,10.777508432492025
158,2095,398374.7137251442,5.158797873144946,0.46526386145538434,0.37012017606173,449.37445051192736,886.509487291313
159,20972,1027928.9375281638,6.129145769010945,0.34396473970246577,0.5349726485848829,1158.4123182505334,887.3601578068254
160,21,935067.0882082167,5.955641396657153,0.3854622254319113,0.011131894834470139,633.381829266247,1476.3086735397235
161,2103,465687.5610202144,6.035051757205873,0.33734418901038865,0.00967775474446886,26083.18996300749,17.85393434164595
162,2105,142.8248899945813,2.3006962126496595,0.386495902196462,2.4245325220826287e-59,14.30673770743904,9.98305084745609
163,2107,1144054.601068596,5.569102505524598,0.3719584519925018,0.014870029418858987,1469.238676189911,778.6717159089525
164,2110,184902.36171634158,4.93951524195375,0.4157734553792525,0.003311056963176061,295.38464405494597,625.9714763031045
165,2113,28076.472794076148,5.031626870394112,0.35948794049714927,0.01118990326412112,316.5017953975922,88.70873152174775
166,2116,5351282.888389121,6.6716946478019965,0.49695033760356,0.00036218616429387686,21200.949314624235,252.40770160692057
167,2117,6133.641091237921,4.195403158420478,0.3578922430836976,4.872295384883887e-05,613.3883578286452,9.999604676147767
168,2125,6743564.615564327,6.338190149679512,0.6841301091279106,0.021883420763170826,,
169,2126,294690.8345235336,5.314721637784917,0.33890847791885015,0.9542189106778983,,
170,2135,29663339.523298398,7.039894047295116,0.42384289132970243,0.004983314351889749,,
171,2145,58298.261953571295,4.555163683822265,0.7669866964004783,4.0062057030071575e-07,52.76098874759216,1104.9501409548895
172,2147,34472.34356881785,4.988429108188271,0.49593104880399963,3.209982841805882e-05,3447.2655337506867,9.99990956058187
173,2159,280148.56148534175,5.16522779971705,1.0642912053827496,0.001101314945373399,,
174,2161,208374.23664139703,5.462294854500518,0.46864328883086276,3.042740004182204e-08,20837.44444565122,9.999990026842509
175,2170,12033.728732882262,4.640442279003574,0.5685758479144143,0.025633868930359294,82.10064668612061,146.57288606858933
176,2173,4729.062982299989,3.7846102259636774,0.39722034243324006,0.0007213629171338913,70.21958926431952,67.34677647428157
177,2176,3395352.756040329,6.214289756243617,0.5172807410637877,0.3369718530755325,,
178,2179,3581376.337124121,5.828768871620914,0.5244796403389925,0.2624119752775569,,
179,2185,3776366.65951314,6.287438048587393,0.5597731596972172,0.012055686916249026,,
180,21872,67413.41838210142,5.195449554178026,0.3849580771349566,8.513708327314542e-07,3997.839263121326,16.862463432176153
181,2190,452100.23920831725,5.51174876528598,0.27099478390856246,0.006185603570160095,938.5738051198516,481.68853290188093
182,2197,476559.53182043746,5.121695232793496,0.32529251836636836,0.5362766985932181,642.1349642198657,742.1485487858663
183,2198,368310.02178726235,5.591296909973712,0.4345741766914576,0.09680985755528934,453.7834442656381,811.6427041169425
184,22,273449.47091148375,6.02778199849297,0.5236028367701662,0.21891376298054244,436.76649278857576,626.0770352726018
185,2203,87900.77662001064,4.555702231625459,0.44742255935609615,1.4776675436423948e-07,258.73965389378975,339.72673031437654
186,22032,79.39588854560645,1.91436209044109,0.057128076918711565,9.324432038614757e-123,7.96730120658324,9.965217391304728
187,2206,19035755.902541947,6.713878442144736,0.2783956039114358,0.06132010921055445,44209.59908312158,430.57969982382065
188,2214,8501828.862671398,6.849028005760559,0.3668931046561168,0.00020506420651135327,11530.494865617387,737.3342568342731
189,2215,62687.89271956979,4.4682043663832784,0.19588097843317284,5.3277331105170406e-48,425.8253586674268,147.21502945654666
190,2220,27592.180532557042,4.970802273249713,0.7452998696885537,0.033253124816560224,73.69590217851498,374.4058993364377
191,2222,261733.46592621572,5.370360044461412,0.347059799900004,0.46531342803171893,491.6178819384105,532.3920783642395
192,2223,10256520.454184733,5.755509364789753,0.41162162942425967,8.74452446093763e-06,5685.05556507668,1804.119649628507
193,2232,43514.55566047781,4.9406500711481085,0.412588051915115,1.4776675436423948e-07,4351.462494363719,9.999984078189925
194,2233,1859072.2006475069,5.994105209627971,0.33767558058722996,0.029225323426275904,3384.23729519832,549.3326969965217
195,2234,1190876.7073346348,6.171835583641793,0.29919497005930723,0.005306868855560685,119087.68804505165,9.999998546315874
196,2241,60634.202611526285,5.088210522369495,0.2566987477700608,0.1082872208757189,6063.441046068351,9.99996572092387
197,2242,709243.9434482857,5.869405429986371,0.7006172780090367,4.835407596665364e-06,,
198,2248,943904.8061779878,6.047506925598877,0.5744376243451144,0.2576425056077961,,
199,2256,209259.12787470839,5.177171965469381,0.29238001857239493,0.6854967337920594,1118.4844272525856,187.0916776094297
200,2259,9516920.8729543,5.927369445639039,0.3523168400456106,0.4659595288557257,,
201,2264,43554.92718770089,4.66955140863614,0.3019006419128989,0.9136894237272155,109.97939636101495,396.028061881053
202,2274,243198.45645258157,5.55323000523523,0.2173703568648442,1.2857747777661932e-18,24319.862974766205,9.999992874339766
203,2278,399651.4795140083,6.1461200106950225,0.7894323825247656,0.009516018133569502,,
204,2285,56299.544259462666,4.259168330153722,0.6274152405262333,4.872295384883887e-05,50.348345876432795,1118.2004747015042
205,2288,49395.41227349911,4.747835739554532,0.32771958667045,9.503852238345747e-32,4939.548155722625,9.999985973671082
206,2296,22138.553846209907,4.6157999306091275,0.5434081454355018,0.01960232095219542,844.3004531726904,26.22117963222479
207,2299,66572.125451766,5.195492167015434,0.8583470516770529,8.884534791639888e-05,54.79319362299606,1214.9707116875638
208,22998,1018465.8308598511,6.17066763880628,0.4022216296842516,3.042740004182204e-08,13014.942950952225,78.25357626983191
209,2300,29948.228646870968,4.576883356320061,0.12965378300426117,1.2672018670773729e-27,385.1388027686014,77.75957247513287
210,23005,1724831.9028390457,6.764131551271586,0.45559923333754443,0.002413746353812112,3613.5076426586,477.3289760001777
211,2301,19485.16321508089,4.013875282924665,0.46122000377466804,1.690722046468961e-05,101.5466739475762,191.88381517192943
212,2313,17127.113683690255,4.01654780795611,0.4379078484386695,0.014797166360301024,24.645377401329164,694.9422362169453
213,2329,32852.27342839644,4.613027366097123,0.21666348669848934,3.1682132882618906e-07,255.85515410764035,128.40184339055847
214,2336,38835.13195193186,4.512761129609137,0.1882862127831583,1.767765488097077e-08,3883.530515840502,9.999955399739372
215,2340,1031316.3395601443,5.788452052707115,0.7283782618377876,0.032710030819469674,3434.3193570682015,300.2971571171981
216,2341,14378.938002001712,4.167969679282154,0.4226429778818499,1.1412985810949231e-07,1437.9249766132739,9.99978318470289
217,2344,123490.25488274456,5.00811437679676,0.3678536125348406,0.5005673707894058,297.3804850992904,415.2601164851594
218,2359,103073.72221794048,4.973054878797252,0.3074164834392615,0.005306868855560685,3310.5491534722746,31.13493183142484
219,2364,77526.18581855833,4.931914409864059,0.09197845032084619,7.847683261668956e-40,7752.622045655132,9.99999553209317
220,2370,82042.23343468658,5.18181045808488,0.25723085997978634,0.28779764348473313,580.0268369014377,141.44558185094422
221,2372,295153.28893969394,6.318551254436974,0.3747554424629566,0.00039768816237048597,4820.821113963808,61.224692217839014
222,2377,129538.29235491555,5.188095966973262,0.5246197731731679,9.614890221510182e-09,12953.853482984754,9.99998128163698
223,2383,101812.5584423838,5.926140507516123,0.37563547956736393,0.11983891583752014,10181.26277315872,9.999993194439144
224,23975,225654.84566094368,5.742543482943045,0.3567972195244927,7.709567304002036e-09,7467.5020839982535,30.21825010862581
225,2399,18585518.20531855,5.486764139973104,0.5650148330669712,5.803074760233498e-13,,
226,24008,178840.84391144093,4.652732230419925,0.2851799794811753,0.8881734182535203,439.70096791026197,406.73288658291136
227,24013,92.0753193075911,2.04525720040539,0.18448431619274513,8.12788713215682e-88,9.214460096245702,9.992481203006767
228,24017,104310.08312469926,5.277836737705326,0.6321310722484191,0.011131894834470139,509.8604201115608,204.5855669712027
229,24248,692486.8651256043,5.525262184339533,0.3816484451773159,0.43260886958153144,473.33553396896616,1462.993617485322
230,24346,10494358.410805495,6.6400062968508085,0.3480259102257147,0.04213588828723396,,
231,24453,145069.8480611623,4.358749647821986,0.2559145509909921,1.3746584738471068e-12,1284.2583913164199,112.96001571183778
232,24576,89081.47025132511,5.089413377776158,0.2380228589141115,2.798513019401821e-06,8908.167809243787,9.999976668478052
233,24631,96728.89249408078,5.115153614250557,0.33998680473580845,0.5362766985932181,197.59444937015232,489.53243779069527
234,24705,123193.62723453282,5.274721726526525,0.39929484708493185,0.0005028776494501317,212.38154775700275,580.0580537038243
235,24763,1904335.2837193108,5.865448450705311,0.5357572976361589,0.37012017606173,,
236,24824,1457884.679148901,5.849357649107426,0.6702900349812341,0.0956383172018038,,
237,24923,547970.0215878065,5.217925231006436,0.4008260254203334,0.05462666510701526,,
238,24930,157556.67951238554,5.1822694173993,0.47399923152185675,5.287262655536692e-24,15755.699125871206,9.999980213742086
239,24937,499657.3568061618,5.706964484822642,0.34451866795672154,0.7228251828701066,459.22335509068,1088.0486614351257
240,24946,203042.37665055593,5.419953986544177,0.5879933683897725,0.0010109716587595242,280.08549585142646,724.9299933698151
241,25,60203.689796401995,5.329840465641966,0.3358512181009994,0.9136894237272155,589.7167899977967,102.0891567232246
242,2612,575.3525418563454,2.759918615367028,1.2778620883964723e-05,2.404084289563744e-76,57.53871828666318,9.99939795304244
243,28,17601.92977030289,4.15673480240454,0.252830108530763,0.3136800387320582,97.61004971188548,180.32907290036542
244,3000,363387.2285433727,6.096922348062275,0.5165828873293912,0.0007099689913878896,36338.7263184258,9.999999046722635
245,35,567449.4881060123,5.303434340304527,0.529489785244347,0.8282194040312439,,
246,3898,6143616.099854311,5.44320250613217,0.9869682664026197,5.663782500069675e-05,,
247,42,6652.433184849716,4.075932707194481,0.46259595142751786,0.003311056963176061,73.7114106561791,90.24970660077923
248,4641,300.4754003681137,2.5032365707461897,0.08127224726588393,2.928166742788413e-18,9.961784671343494,30.16280819966671
249,4753,994618.1270400995,6.2073859757226195,0.31559076256576457,3.5442619582520317e-12,5978.388289379149,166.36894074061385
250,503,100000000.0,7.815849548771052,0.12347633093082569,0.9684099261397212,,
251,5505,37841.7238820935,4.61460874646686,0.31277035248933543,0.01960232095219542,3784.179316554052,9.999981691288593
252,58,8044.868806033174,2.855839412542023,0.5181378960939501,1.0187003665032852e-08,18.435277665362452,436.3844663510798
253,5958,448588.16906186193,5.85907007941703,0.49523742033055057,0.001878763256117356,682.4901461346683,657.2815323451526
254,62,22151.35566169698,4.680326259812427,0.3874133522421051,0.006185603570160095,2215.1563500934603,9.999906174009968
255,67,57790665.63939513,7.485934676560168,0.28513637465313674,0.15757266599569808,,
256,7341,405.16100635556563,2.7557382727166977,0.19273923951999777,4.955881909979731e-13,40.52995703110142,9.99658119658646
257,7431,8583.481981476789,4.257241439109484,0.5196298247684107,0.5728904395829821,39.55059458169448,217.02535884124356
258,787,100000000.0,7.786111529597893,0.17017637689655174,0.0069877996137595695,,
259,8462,375618.3745354772,5.522359032060776,0.5310776425590712,0.002014786604169019,839.4895959067738,447.43660477382497
260,8582,99.14253474754777,1.996375443927772,6.429447596530653e-05,5.835110804296636e-95,9.941966272728088,9.972125435539517
