,runstring,t
0,0000000.bin,260990.82979312737
1,0000001.bin,641607.0277408304
2,0000002.bin,643659.2982744303
3,0000003.bin,1598503.3517242966
4,0000004.bin,41742.49121978516
5,0000005.bin,174943.34974821273
6,0000006.bin,284787.35072764975
7,0000007.bin,102756.21289890922
8,0000008.bin,2592092.5188397146
9,0000009.bin,85860.07231482734
10,0000010.bin,1356904.9595751192
11,0000011.bin,80921.2031164792
12,0000012.bin,677331.4098645599
13,0000013.bin,2322432.8845841433
14,0000014.bin,108481.81351459223
15,0000015.bin,1054181.7516960993
16,0000016.bin,305045.98783264414
17,0000017.bin,563038.0168091798
18,0000018.bin,35174.94145618598
19,0000019.bin,2049796.7582869434
20,0000020.bin,726066.738224143
21,0000021.bin,657380.0382992494
22,0000022.bin,441702.042158669
23,0000023.bin,93476.6896775005
24,0000024.bin,29044.976619000176
25,0000025.bin,33036.38022818333
26,0000026.bin,65321.051074748255
27,0000027.bin,327586.9808956556
28,0000028.bin,94294164.49918185
29,0000029.bin,104221.97691025572
30,0000030.bin,1088421.2135737387
31,0000031.bin,1353946.1344361163
32,0000032.bin,1541275.7854317639
33,0000033.bin,38739.63740834254
34,0000034.bin,36452.91668617665
35,0000035.bin,40076665.145626485
36,0000036.bin,33824040.71368858
37,0000037.bin,100000000.0
38,0000038.bin,110339.36706977464
39,0000039.bin,335357.88920689153
40,0000040.bin,750607.3475230859
41,0000041.bin,921215.7243693984
42,0000042.bin,382338.9980704667
43,0000043.bin,63256.86404220234
44,0000044.bin,5820411.421982491
45,0000045.bin,48247.34079997647
46,0000046.bin,31275530.632952597
47,0000047.bin,5403.647298512179
48,0000048.bin,10739.432906668262
49,0000049.bin,67651.24623347596
50,0000050.bin,336582.58660147816
51,0000051.bin,79884.22522127778
52,0000052.bin,158276.74033278308
53,0000053.bin,146476.04620064248
54,0000054.bin,239382.54525953962
55,0000055.bin,55195.59499211293
56,0000056.bin,6033075.855959058
57,0000057.bin,113873.75215978651
58,0000058.bin,125574.81881818069
59,0000059.bin,1584502.296752259
60,0000060.bin,1490020.2557645363
61,0000061.bin,37786.55997955762
62,0000062.bin,6761193.60295932
63,0000063.bin,18637.438993000054
64,0000064.bin,79687.56834768305
65,0000065.bin,399791.4382376132
66,0000066.bin,145304.93841032765
67,0000067.bin,815327.2042973799
68,0000068.bin,23555.41967720734
69,0000069.bin,29083.67059958945
70,0000070.bin,108199.66268925682
71,0000071.bin,60767.25106908623
72,0000072.bin,1255823.7762008419
73,0000073.bin,50516.39461963517
74,0000074.bin,55213980.530852035
75,0000075.bin,63410.808580912046
76,0000076.bin,269632.23142417346
77,0000077.bin,59079.61154684061
78,0000078.bin,2478296.638850481
79,0000079.bin,337969.02275646885
80,0000080.bin,21474708.211160716
81,0000081.bin,1863735.9719506789
82,0000082.bin,1612034.0860356435
83,0000083.bin,114889.70297690584
84,0000084.bin,881254.3340506506
85,0000085.bin,52459.99638232319
86,0000086.bin,51978.86773737739
87,0000087.bin,70334.1212636266
88,0000088.bin,46824.843379279926
89,0000089.bin,3440583.0682784873
90,0000090.bin,123439.61776575293
91,0000091.bin,46120.62678894922
92,0000092.bin,1519081.5138415291
93,0000093.bin,26124.221942738026
94,0000094.bin,166896.04101520253
95,0000095.bin,176541.30375949538
96,0000096.bin,259205.1216414742
97,0000097.bin,89052.16982900874
98,0000098.bin,1852105.9538749836
