,runstring,t
0,0000000.bin,399651.4795140083
1,0000001.bin,100000000.0
2,0000002.bin,2325090.218534539
3,0000003.bin,100000000.0
4,0000004.bin,368022.3307573579
5,0000005.bin,1794301.5859659617
6,0000006.bin,546288.6479660678
7,0000007.bin,1038161.7412879546
8,0000008.bin,1945309.5498367767
9,0000009.bin,59150047.580131866
10,0000010.bin,4136331.641560852
11,0000011.bin,778467.9498755368
12,0000012.bin,4268663.837325932
13,0000013.bin,2777048.72583467
14,0000014.bin,352766.46393303724
15,0000015.bin,5401552.400343165
16,0000016.bin,180864.84362792392
17,0000017.bin,100000000.0
18,0000018.bin,79414.17258435315
19,0000019.bin,662777.2594516077
20,0000020.bin,227474.5325277985
21,0000021.bin,11723932.803563295
22,0000022.bin,336308.3808045514
23,0000023.bin,371405.68370971375
24,0000024.bin,2871704.250850719
25,0000025.bin,100929.63558216534
26,0000026.bin,182045.4093018843
27,0000027.bin,565587.779076708
28,0000028.bin,1531633.7944241087
29,0000029.bin,332405.96693585464
30,0000030.bin,179392.53135460633
31,0000031.bin,100000000.0
32,0000032.bin,361960.29230861296
33,0000033.bin,12606824.930231644
34,0000034.bin,2482147.888674335
35,0000035.bin,58178813.35436282
36,0000036.bin,705515.7807404692
37,0000037.bin,2104554.938424301
38,0000038.bin,4022456.9368889774
39,0000039.bin,440134.8015284606
40,0000040.bin,135378.38952787814
41,0000041.bin,271384.3356121817
42,0000042.bin,122812.18937947748
43,0000043.bin,100000000.0
44,0000044.bin,1281552.1909154751
45,0000045.bin,677111.5368541102
46,0000046.bin,1807245.234598068
47,0000047.bin,458365.6730615555
48,0000048.bin,288739.7941436181
49,0000049.bin,100000000.0
50,0000050.bin,3608898.683787718
51,0000051.bin,2688870.1693248996
52,0000052.bin,5371804.086005807
53,0000053.bin,446143.87387061946
54,0000054.bin,1797367.176930115
55,0000055.bin,223675.90312317782
56,0000056.bin,860854.8063708576
57,0000057.bin,133845.6979714117
58,0000058.bin,7640907.996142585
59,0000059.bin,21958456.040012237
60,0000060.bin,13805899.677330477
61,0000061.bin,77345.89634815954
62,0000062.bin,2481367.3574005566
63,0000063.bin,7806653.627540128
64,0000064.bin,441064.9126872802
65,0000065.bin,143752.09197022242
66,0000066.bin,727226.2726698439
67,0000067.bin,8038275.272217428
68,0000068.bin,568988.1754181501
69,0000069.bin,100000000.0
70,0000070.bin,5897910.937068822
71,0000071.bin,3556537.4090865287
72,0000072.bin,1243429.7922707922
73,0000073.bin,1339439.3651489685
74,0000074.bin,933989.3257910828
75,0000075.bin,100000000.0
76,0000076.bin,2277758.0912590506
77,0000077.bin,148181.638118383
78,0000078.bin,3978605.295973792
79,0000079.bin,3405751.632664232
80,0000080.bin,20513324.24087831
81,0000081.bin,587841.1649401612
82,0000082.bin,1198868.1145404712
83,0000083.bin,1432189.288115907
84,0000084.bin,163299.87622941087
85,0000085.bin,8218972.414160514
86,0000086.bin,48585482.165900536
87,0000087.bin,578572.7890766864
88,0000088.bin,380740.2238740092
89,0000089.bin,7643677.4756649695
90,0000090.bin,398219.0044063915
91,0000091.bin,407499.9202848824
92,0000092.bin,15917867.226811005
93,0000093.bin,3256230.287807007
94,0000094.bin,264560.2295514117
95,0000095.bin,2866542.8094016486
96,0000096.bin,100000000.0
97,0000097.bin,305973.1777505226
98,0000098.bin,3469738.1537363552
99,0000099.bin,1545018.5616981597
100,0000100.bin,133552.21932147647
101,0000101.bin,3083673.74409512
102,0000102.bin,69399.52542441782
103,0000103.bin,2998728.510327758
104,0000104.bin,475443.06819366803
105,0000105.bin,100000000.0
106,0000106.bin,8397542.77173291
107,0000107.bin,133285.31032740767
108,0000108.bin,242839.03359000548
109,0000109.bin,2489927.7749095927
110,0000110.bin,22148624.00986139
111,0000111.bin,643627.9853572273
112,0000112.bin,1116729.8419445218
113,0000113.bin,941251.9870818709
114,0000114.bin,3648776.065362996
115,0000115.bin,3753945.172046143
116,0000116.bin,340467.7616965675
117,0000117.bin,356103.3979299809
118,0000118.bin,203852.86138613464
119,0000119.bin,2399609.2006250923
120,0000120.bin,9395721.192755027
121,0000121.bin,63796050.05771228
122,0000122.bin,39913713.282107644
123,0000123.bin,53403658.65113043
124,0000124.bin,1434631.2715889118
125,0000125.bin,323814.1646991663
126,0000126.bin,2998727.505738421
127,0000127.bin,2054699.6637855866
128,0000128.bin,100000000.0
129,0000129.bin,16330470.438314779
130,0000130.bin,20391809.734955247
131,0000131.bin,5255921.071800886
132,0000132.bin,681252.6965879933
133,0000133.bin,350153.94276861637
134,0000134.bin,223078.86528894346
135,0000135.bin,75946951.6333329
136,0000136.bin,100000000.0
137,0000137.bin,2152410.976359501
138,0000138.bin,726597.3997449293
139,0000139.bin,1324193.544166748
140,0000140.bin,864311.1825870746
141,0000141.bin,3709302.780758752
142,0000142.bin,11497838.847445233
143,0000143.bin,440519.62852523255
144,0000144.bin,5397838.468305416
145,0000145.bin,97539.38906282398
146,0000146.bin,45708553.66005459
147,0000147.bin,68589747.38866399
148,0000148.bin,158088.79421944806
149,0000149.bin,2734754.336955764
150,0000150.bin,2541612.1988847763
151,0000151.bin,1606699.3077549604
152,0000152.bin,58041373.50894549
153,0000153.bin,668123.8917487883
154,0000154.bin,313118.99488510855
155,0000155.bin,1535849.2591279126
156,0000156.bin,11008236.043579815
157,0000157.bin,9254742.386854632
158,0000158.bin,931574.5008711866
159,0000159.bin,1730568.1174837085
160,0000160.bin,2260406.200693486
161,0000161.bin,2970642.444133111
162,0000162.bin,141424.90881363035
163,0000163.bin,100000000.0
164,0000164.bin,169847.3045423188
165,0000165.bin,430627.99161396734
166,0000166.bin,888428.7052087313
167,0000167.bin,23785922.877037685
168,0000168.bin,75341.42885525922
169,0000169.bin,835322.9951678696
170,0000170.bin,211313.04571263358
171,0000171.bin,6900908.007569516
172,0000172.bin,991866.1077210908
173,0000173.bin,871978.5894576083
174,0000174.bin,1706547.7282586289
175,0000175.bin,3742980.772253847
176,0000176.bin,512411.26284801215
177,0000177.bin,4017540.753802163
178,0000178.bin,3220811.412273045
179,0000179.bin,834496.5991947087
180,0000180.bin,100000000.0
181,0000181.bin,120385.72508375482
182,0000182.bin,1606306.5826062462
183,0000183.bin,100000000.0
184,0000184.bin,1973082.0455942568
185,0000185.bin,3943507.473335507
186,0000186.bin,7461133.240391055
187,0000187.bin,107634.2301645204
188,0000188.bin,67909630.77451079
189,0000189.bin,438782.3125164012
190,0000190.bin,1851453.089035722
191,0000191.bin,27528844.06478482
192,0000192.bin,20266204.437219214
193,0000193.bin,32193009.17165501
194,0000194.bin,2426414.034364033
195,0000195.bin,1862302.7577975388
196,0000196.bin,227760.5980012599
197,0000197.bin,306002.345482207
198,0000198.bin,57207.86389300246
199,0000199.bin,912624.4472346217
200,0000200.bin,26325431.050479364
201,0000201.bin,28589821.34148408
202,0000202.bin,191879.33430451178
203,0000203.bin,369210.1017597269
204,0000204.bin,293375.80071288557
205,0000205.bin,2026082.585523846
206,0000206.bin,644388.1130751627
207,0000207.bin,211994.8154611434
208,0000208.bin,9298981.939007295
209,0000209.bin,340030.141798267
210,0000210.bin,169491.78384067985
211,0000211.bin,6071199.752466438
212,0000212.bin,386753.4184965368
213,0000213.bin,3425348.0875775903
214,0000214.bin,185060.52830704383
215,0000215.bin,1938323.94735691
216,0000216.bin,21618543.07890896
217,0000217.bin,2368212.077257966
218,0000218.bin,257249.729039923
219,0000219.bin,565566.8559056907
220,0000220.bin,2447755.70344271
221,0000221.bin,292152.17626361235
222,0000222.bin,486011.4865466412
223,0000223.bin,157143.92598814104
224,0000224.bin,1734777.1043183398
225,0000225.bin,195530.9126150608
226,0000226.bin,100000000.0
227,0000227.bin,232464.32775591686
228,0000228.bin,263186.43631727877
229,0000229.bin,36848235.78877505
230,0000230.bin,2607299.801473417
231,0000231.bin,593280.3233793736
232,0000232.bin,14634260.753427861
233,0000233.bin,16539846.78034055
234,0000234.bin,692712.6360514858
235,0000235.bin,1699429.3121402184
236,0000236.bin,505560.6217724319
237,0000237.bin,28839338.857467797
238,0000238.bin,339489.5341727721
239,0000239.bin,386749.2615751566
240,0000240.bin,13288476.295235498
241,0000241.bin,10958456.423572151
242,0000242.bin,186231.46377979056
243,0000243.bin,291348.36623272777
244,0000244.bin,13218507.200293792
245,0000245.bin,5547121.409707218
246,0000246.bin,221429.9877797052
247,0000247.bin,566108.1909942464
248,0000248.bin,318494.65633195953
249,0000249.bin,100000000.0
250,0000250.bin,8296710.063755587
251,0000251.bin,508311.8801879169
252,0000252.bin,442122.26028134546
253,0000253.bin,207774.70886887377
254,0000254.bin,5331641.817830743
255,0000255.bin,7672476.695591532
256,0000256.bin,10448083.353556288
257,0000257.bin,2656214.2608775957
258,0000258.bin,711740.2855540751
259,0000259.bin,149172.40569000685
260,0000260.bin,663856.7426556502
261,0000261.bin,513501.8311721075
262,0000262.bin,5049793.4442974925
263,0000263.bin,144842.3485270462
264,0000264.bin,5779754.710460614
265,0000265.bin,982843.3712709998
266,0000266.bin,671821.5079699135
267,0000267.bin,40119306.72163998
268,0000268.bin,15371079.385839162
269,0000269.bin,3373489.2461089096
270,0000270.bin,9060314.92346139
271,0000271.bin,108815.41937668885
272,0000272.bin,30226405.044956293
273,0000273.bin,12298442.080186782
274,0000274.bin,371398.2358922409
275,0000275.bin,319281.1458570933
276,0000276.bin,652223.0438778815
277,0000277.bin,6467388.437434686
278,0000278.bin,100000000.0
279,0000279.bin,85916.15189009452
280,0000280.bin,160461.8420753454
281,0000281.bin,1348119.6751992148
282,0000282.bin,1593914.1763920183
283,0000283.bin,78547.83552625235
284,0000284.bin,6247003.193470817
285,0000285.bin,29594126.926241886
286,0000286.bin,265893.21567399567
287,0000287.bin,229226.91737957764
288,0000288.bin,46277174.345595814
289,0000289.bin,193452.59048551484
290,0000290.bin,397721.10914807813
291,0000291.bin,216490.629864418
292,0000292.bin,5668601.44129082
293,0000293.bin,1678417.390851134
294,0000294.bin,7095460.029582834
295,0000295.bin,12365133.061469926
296,0000296.bin,230811.9168634995
297,0000297.bin,1121196.8696746961
298,0000298.bin,174204.55489935394
299,0000299.bin,607858.3695806325
300,0000300.bin,192730.04826639907
301,0000301.bin,324895.7610012827
302,0000302.bin,100000000.0
303,0000303.bin,386927.52422034414
304,0000304.bin,2727144.468805528
305,0000305.bin,7629429.350841422
306,0000306.bin,1046028.1261292226
307,0000307.bin,325022.9281545053
308,0000308.bin,3058953.190743216
309,0000309.bin,566298.6472761226
310,0000310.bin,325782.36304965627
311,0000311.bin,205275.70629494474
312,0000312.bin,217495.7734558392
313,0000313.bin,432620.43867250846
314,0000314.bin,853359.3228409844
315,0000315.bin,100000000.0
316,0000316.bin,283269.25096626405
317,0000317.bin,261558.86303190148
318,0000318.bin,1083047.8320920789
319,0000319.bin,15925861.783610193
320,0000320.bin,85089728.6998551
321,0000321.bin,2930167.505107421
322,0000322.bin,150259.47527376714
323,0000323.bin,1315042.185640519
324,0000324.bin,2051035.822550789
325,0000325.bin,3776123.005863257
326,0000326.bin,72543.33578752227
327,0000327.bin,9697928.520210681
328,0000328.bin,251815.87068461865
329,0000329.bin,246077.69104276085
330,0000330.bin,330775.3452424484
331,0000331.bin,49478141.152852125
332,0000332.bin,1320188.523608524
333,0000333.bin,131348.08103794506
334,0000334.bin,10690774.51160702
335,0000335.bin,443982.4133169617
336,0000336.bin,1000821.7445316776
337,0000337.bin,5347632.350850824
338,0000338.bin,1452572.4750441234
339,0000339.bin,100000000.0
340,0000340.bin,22293311.6904114
341,0000341.bin,2580662.699512731
342,0000342.bin,10898519.539069815
343,0000343.bin,429966.5561403546
344,0000344.bin,127971.79484626233
345,0000345.bin,518945.1118734097
346,0000346.bin,9304361.272564067
347,0000347.bin,169183.9291709473
348,0000348.bin,3229890.4403670155
349,0000349.bin,117507.61127931457
350,0000350.bin,22732946.704288986
351,0000351.bin,1862641.3390450939
352,0000352.bin,170033.18821034906
353,0000353.bin,784605.4711089698
354,0000354.bin,402025.7398013207
355,0000355.bin,1232167.6183426273
356,0000356.bin,15691652.477482183
357,0000357.bin,4845722.418957561
358,0000358.bin,243802.40012148547
359,0000359.bin,2663840.271739246
360,0000360.bin,5911757.330091435
361,0000361.bin,219151.71773143567
362,0000362.bin,3275693.2709026006
363,0000363.bin,520563.9902639169
364,0000364.bin,105503.08049234563
365,0000365.bin,12768068.728473438
366,0000366.bin,90828733.4028808
367,0000367.bin,4259033.463149961
368,0000368.bin,5935117.634212092
369,0000369.bin,219355.19903333834
370,0000370.bin,101051.6412248792
371,0000371.bin,252200.97481012973
372,0000372.bin,941713.1628695424
373,0000373.bin,175192.65511308768
374,0000374.bin,2267830.6355085303
375,0000375.bin,100000000.0
376,0000376.bin,31916215.703441035
377,0000377.bin,9632098.610576479
378,0000378.bin,713309.4540983508
379,0000379.bin,3501588.2429713993
380,0000380.bin,3055916.940715903
381,0000381.bin,402974.86887545476
382,0000382.bin,228207.3977683591
383,0000383.bin,3692938.7479215
384,0000384.bin,2867743.5361463544
385,0000385.bin,404266.25114322524
386,0000386.bin,535569.679741086
387,0000387.bin,469399.5626860765
388,0000388.bin,3661321.273079471
389,0000389.bin,441053.8275635997
390,0000390.bin,9777409.58686529
391,0000391.bin,534857.9801573926
392,0000392.bin,3800881.4911228833
393,0000393.bin,66150749.98804847
394,0000394.bin,8421941.198973728
395,0000395.bin,529887.8610154889
396,0000396.bin,31923953.81282432
397,0000397.bin,181808.77655191883
398,0000398.bin,2569422.7997550364
399,0000399.bin,5985177.531960575
400,0000400.bin,239660.30508724868
401,0000401.bin,320160.646498109
402,0000402.bin,19786249.986733105
403,0000403.bin,8249517.922076806
404,0000404.bin,2287051.61649696
405,0000405.bin,491790.43864939455
406,0000406.bin,1830216.7632733756
407,0000407.bin,79592.50451186336
408,0000408.bin,6567652.997715313
409,0000409.bin,1494444.0703762309
410,0000410.bin,165911.0117577592
411,0000411.bin,1675532.4181215572
412,0000412.bin,80497.57022088808
413,0000413.bin,5074888.293105256
414,0000414.bin,3196990.4513518508
415,0000415.bin,181366.9997314958
416,0000416.bin,725909.9488693685
417,0000417.bin,310052.8843160849
418,0000418.bin,2161881.0321926163
419,0000419.bin,1671977.0378941358
420,0000420.bin,16071115.151895134
421,0000421.bin,13309243.201207725
422,0000422.bin,3140482.682200989
423,0000423.bin,328133.8988334236
424,0000424.bin,4830237.402206432
425,0000425.bin,4362635.199836107
426,0000426.bin,516287.17634291016
427,0000427.bin,99733.06576086431
428,0000428.bin,4245564.761066865
429,0000429.bin,202048.20324791165
430,0000430.bin,25865605.972770523
431,0000431.bin,210958.11390819115
432,0000432.bin,100000000.0
433,0000433.bin,349931.4089107297
434,0000434.bin,929422.9476395878
435,0000435.bin,5688983.7962867785
436,0000436.bin,1104919.370084466
437,0000437.bin,2351136.1023499393
438,0000438.bin,3798384.5670054522
439,0000439.bin,3872144.3566853837
440,0000440.bin,133745.58544800367
441,0000441.bin,34286196.200104915
442,0000442.bin,701235.7798320209
443,0000443.bin,29539179.767828178
444,0000444.bin,32138520.071350243
445,0000445.bin,425907.0106434863
446,0000446.bin,16922708.708032947
447,0000447.bin,100000000.0
448,0000448.bin,3291744.5993279763
449,0000449.bin,287666.06135111256
450,0000450.bin,229858.45766132564
451,0000451.bin,185093.22942195635
452,0000452.bin,252041.1411827925
453,0000453.bin,1466575.86150365
454,0000454.bin,6318314.485250358
455,0000455.bin,31653554.659834813
456,0000456.bin,1501253.2461839267
457,0000457.bin,662561.1688211341
458,0000458.bin,1104019.9854998258
459,0000459.bin,100000000.0
