,runstring,t
0,0000000.bin,241557.97893425424
1,0000001.bin,430099.03118243883
2,0000002.bin,335275.4132844608
3,0000003.bin,2688511.253716056
4,0000004.bin,1057480.1229356162
5,0000005.bin,101576.41898399779
6,0000006.bin,358656.50863637566
7,0000007.bin,404448.2383399315
8,0000008.bin,459561.3126345889
9,0000009.bin,2124054.208902432
10,0000010.bin,990029.5673790432
11,0000011.bin,36008872.4768867
12,0000012.bin,229212.07998745944
13,0000013.bin,100000000.0
14,0000014.bin,492574.61879272084
15,0000015.bin,671708.7984383598
16,0000016.bin,210564.26400353535
17,0000017.bin,1196554.199029558
18,0000018.bin,772889.3082763439
19,0000019.bin,11321550.637573795
20,0000020.bin,3442491.104701756
21,0000021.bin,100000000.0
22,0000022.bin,637181.309849995
23,0000023.bin,20957288.479712933
24,0000024.bin,364355.0528587231
25,0000025.bin,454033.2356113258
26,0000026.bin,363078.3328649306
27,0000027.bin,100000000.0
28,0000028.bin,713023.3479726703
29,0000029.bin,36130220.857787676
30,0000030.bin,466838.1939818866
31,0000031.bin,16538252.709774205
32,0000032.bin,1023205.5465643851
33,0000033.bin,218850.54255579153
34,0000034.bin,182427.372865717
35,0000035.bin,640797.5977551385
36,0000036.bin,448116.6970618421
37,0000037.bin,537333.8112471185
38,0000038.bin,100000000.0
39,0000039.bin,7228795.10460109
40,0000040.bin,402616.98899784754
41,0000041.bin,100000000.0
42,0000042.bin,53344970.8211878
43,0000043.bin,27617510.346378304
44,0000044.bin,10661336.146899322
45,0000045.bin,175888.82477087821
46,0000046.bin,388416.8738617671
47,0000047.bin,1142724.565036887
48,0000048.bin,876175.1105395162
49,0000049.bin,1362917.6800201198
50,0000050.bin,1254482.3896421974
51,0000051.bin,199946.3156380121
52,0000052.bin,7742536.983409495
53,0000053.bin,1692588.5991704322
54,0000054.bin,234734.33735311046
55,0000055.bin,2473854.18313178
56,0000056.bin,9613029.029932743
57,0000057.bin,158570.38273961996
58,0000058.bin,10427271.490718337
59,0000059.bin,5292418.682509408
60,0000060.bin,2117920.6806079648
61,0000061.bin,5876556.134164345
62,0000062.bin,823313.3048490637
63,0000063.bin,2800271.918864005
64,0000064.bin,3059303.1151713184
65,0000065.bin,435660.7790281994
66,0000066.bin,1505826.9043654387
67,0000067.bin,1534392.5442851565
68,0000068.bin,277834.09860824305
69,0000069.bin,678869.9103527495
70,0000070.bin,1025187.9335593048
71,0000071.bin,227129.2694215332
72,0000072.bin,257769.12894974838
73,0000073.bin,21200572.108301997
74,0000074.bin,746023.4906405255
75,0000075.bin,6733532.30615024
76,0000076.bin,517753.08481963887
77,0000077.bin,100000000.0
78,0000078.bin,2400815.864515768
79,0000079.bin,184482.67866516378
80,0000080.bin,348731.8258606668
