,runstring,t
0,0000000.bin,18585518.20531855
1,0000001.bin,104497.89460192861
2,0000002.bin,1651208.0155982582
3,0000003.bin,193888.1585894895
4,0000004.bin,100000000.0
5,0000005.bin,1252917.1543675077
6,0000006.bin,92145.86689662702
7,0000007.bin,152926.5380365616
8,0000008.bin,168595.14103895632
9,0000009.bin,251770.57620634543
10,0000010.bin,661522.5741717091
11,0000011.bin,103879.62638210326
12,0000012.bin,86735.53500256596
13,0000013.bin,101965.20498090157
14,0000014.bin,261407.49606753615
15,0000015.bin,90719.01414143843
16,0000016.bin,376511.59370627836
17,0000017.bin,17235014.29344697
18,0000018.bin,136918.76738847492
19,0000019.bin,93676.88440624271
20,0000020.bin,224151.3972243078
21,0000021.bin,161879.82257064266
22,0000022.bin,86577.78099802289
23,0000023.bin,98080.69448299958
24,0000024.bin,354267.5515724451
25,0000025.bin,123819.98889794388
26,0000026.bin,172670.52210449826
27,0000027.bin,82072.99311642566
28,0000028.bin,230970.9497285613
29,0000029.bin,404930.6624415817
30,0000030.bin,186036.6579527507
31,0000031.bin,231622.47307450903
32,0000032.bin,495348.64854128123
33,0000033.bin,314110.0814705866
34,0000034.bin,274487.81105565955
35,0000035.bin,84820.35150472396
36,0000036.bin,98740.67017350341
37,0000037.bin,493454.66518315976
38,0000038.bin,2037650.2485754753
39,0000039.bin,99829.01345737123
40,0000040.bin,283200.8965996599
41,0000041.bin,213366.75982281825
42,0000042.bin,410199.0365248604
43,0000043.bin,148680.37804207866
44,0000044.bin,196302.34218294916
45,0000045.bin,81711.44754211385
46,0000046.bin,83602.97140335002
47,0000047.bin,229399.88750457324
48,0000048.bin,179680.87589487896
49,0000049.bin,252553.1108929128
50,0000050.bin,209314.3109379982
51,0000051.bin,388996.7458593177
52,0000052.bin,196998.1364155473
53,0000053.bin,86714.57734495758
54,0000054.bin,160634.59130114122
55,0000055.bin,153342.36567611693
56,0000056.bin,126222.15214894056
57,0000057.bin,9193021.519593144
58,0000058.bin,297469.8052238424
59,0000059.bin,733625.8537808324
60,0000060.bin,429229.3517618852
61,0000061.bin,141495.71196560646
62,0000062.bin,401686.2091938148
63,0000063.bin,611199.0119971551
64,0000064.bin,278323.3048897323
65,0000065.bin,226900.34908739946
66,0000066.bin,60859993.71981219
67,0000067.bin,135886.81925598966
68,0000068.bin,399135.5410159419
69,0000069.bin,174570.42902877778
70,0000070.bin,73464.66123435159
71,0000071.bin,199836.39214858014
72,0000072.bin,1095118.081935242
73,0000073.bin,317304.3402622782
74,0000074.bin,469305.0003970426
75,0000075.bin,1786705.3690372251
76,0000076.bin,121703.05763495942
77,0000077.bin,65616741.950260915
78,0000078.bin,100000000.0
79,0000079.bin,86529.66498741457
80,0000080.bin,86928.8650639087
81,0000081.bin,119355.31501223177
82,0000082.bin,125583.30731982698
83,0000083.bin,396472.4982241916
84,0000084.bin,1254659.03016412
