,runstring,t
0,0000000.bin,3395352.756040329
1,0000001.bin,118343.35692270116
2,0000002.bin,1667643.9874180052
3,0000003.bin,366750.5796215512
4,0000004.bin,938248.1325728529
5,0000005.bin,757145.5188169131
6,0000006.bin,2830038.4469798096
7,0000007.bin,931449.0375280298
8,0000008.bin,38086375.57250727
9,0000009.bin,2458767.9416648224
10,0000010.bin,1370554.0541567318
11,0000011.bin,1143424.8289503437
12,0000012.bin,2952886.486716442
13,0000013.bin,3901653.4013971277
14,0000014.bin,1195384.8207760062
15,0000015.bin,4827377.670025155
16,0000016.bin,457931.0887993241
17,0000017.bin,751927.2662841548
18,0000018.bin,1540432.7738213334
19,0000019.bin,896370.5111120722
20,0000020.bin,2739164.5104401913
21,0000021.bin,918710.0484206722
22,0000022.bin,1116352.1862784307
23,0000023.bin,564020.7423829389
24,0000024.bin,239602.55165566845
25,0000025.bin,1541259.2736953087
26,0000026.bin,472878.7887834575
27,0000027.bin,1655836.1832332965
28,0000028.bin,10334646.32075973
29,0000029.bin,4050900.4200708475
30,0000030.bin,3902786.578138713
31,0000031.bin,385524.8641973266
32,0000032.bin,1034326.9496044085
33,0000033.bin,10544608.281164376
34,0000034.bin,1325779.7164598443
35,0000035.bin,296247.8092683727
36,0000036.bin,372683.99583507073
37,0000037.bin,6007306.404607285
38,0000038.bin,20360695.40570075
39,0000039.bin,13754928.474750781
40,0000040.bin,8392429.190787433
41,0000041.bin,8612296.158768183
42,0000042.bin,4258686.832370976
43,0000043.bin,429564.6044735899
44,0000044.bin,4485555.314689925
45,0000045.bin,347177.3347779815
46,0000046.bin,2658244.460475348
47,0000047.bin,904623.3161605942
48,0000048.bin,4297197.417156495
49,0000049.bin,28575212.969735198
50,0000050.bin,2284848.555949675
51,0000051.bin,22852037.74534539
52,0000052.bin,8792873.710232733
53,0000053.bin,286517.94614240737
54,0000054.bin,246824.92523149974
55,0000055.bin,1118422.9912562743
56,0000056.bin,3297991.8052754663
57,0000057.bin,637607.5323778762
58,0000058.bin,214835.19904617142
59,0000059.bin,405729.7185866253
60,0000060.bin,1018669.3514432764
61,0000061.bin,34958078.334966965
62,0000062.bin,14186938.331769725
63,0000063.bin,2147214.7629036363
64,0000064.bin,100000000.0
65,0000065.bin,499900.2319507665
66,0000066.bin,1225828.8651719969
67,0000067.bin,5898376.118375281
68,0000068.bin,1704086.3653014824
69,0000069.bin,3012734.9987777136
70,0000070.bin,1066850.3898531217
71,0000071.bin,1777461.3952926863
72,0000072.bin,3758468.3863885365
73,0000073.bin,18617395.767584555
74,0000074.bin,653591.4488574843
75,0000075.bin,412677.35430762323
76,0000076.bin,516341.75623372465
77,0000077.bin,919007.6839824923
78,0000078.bin,4011754.6923543867
79,0000079.bin,139112.92906631753
80,0000080.bin,4078516.1298672967
81,0000081.bin,22962607.492635496
