,runstring,t
0,0000000.bin,74.82249295893845
1,0000001.bin,415.5073162233975
2,0000002.bin,74.82249295893845
3,0000003.bin,82.23546216875937
4,0000004.bin,82.23546216875937
5,0000005.bin,74.82249295893845
6,0000006.bin,74.82249295893845
7,0000007.bin,369.19357868349704
8,0000008.bin,264.64992879911443
9,0000009.bin,74.82249295893845
10,0000010.bin,74.82249295893845
11,0000011.bin,74.82249295893845
12,0000012.bin,74.82249295893845
13,0000013.bin,93.52811619867347
14,0000014.bin,81.23090092069953
15,0000015.bin,74.82249295893845
16,0000016.bin,145.52282079651513
17,0000017.bin,74.82249295893845
18,0000018.bin,2341.493709055744
19,0000019.bin,74.82249295893845
20,0000020.bin,74.82249295893845
21,0000021.bin,199.49200784741004
22,0000022.bin,74.82249295893845
23,0000023.bin,74.82249295893845
24,0000024.bin,74.82249295893845
25,0000025.bin,123.66495364046878
26,0000026.bin,74.82249295893845
27,0000027.bin,74.82249295893845
28,0000028.bin,892.569988921856
29,0000029.bin,74.82249295893845
30,0000030.bin,74.82249295893845
31,0000031.bin,208.117378563503
32,0000032.bin,109.25469573726551
33,0000033.bin,74.82249295893845
34,0000034.bin,74.82249295893845
35,0000035.bin,74.82249295893845
36,0000036.bin,190.76271700220752
37,0000037.bin,74.82249295893845
38,0000038.bin,74.82249295893845
39,0000039.bin,168.2813290715074
40,0000040.bin,74.82249295893845
41,0000041.bin,280.4457884237925
42,0000042.bin,74.82249295893845
43,0000043.bin,140.50001455622004
44,0000044.bin,225.85308059820017
45,0000045.bin,143.16729787003192
46,0000046.bin,74.82249295893845
47,0000047.bin,101.2528457958233
48,0000048.bin,74.82249295893845
49,0000049.bin,132.39424448567485
50,0000050.bin,74.82249295893845
51,0000051.bin,82.23546216875937
52,0000052.bin,74.82249295893845
53,0000053.bin,74.82249295893845
54,0000054.bin,74.82249295893845
55,0000055.bin,632.7350261053615
56,0000056.bin,74.82249295893845
57,0000057.bin,99.31300338577671
58,0000058.bin,74.82249295893845
59,0000059.bin,137.3477706398969
60,0000060.bin,99.20908325666707
61,0000061.bin,74.82249295893845
62,0000062.bin,74.82249295893845
63,0000063.bin,74.82249295893845
64,0000064.bin,74.82249295893845
65,0000065.bin,117.11798550656152
66,0000066.bin,281.0000291123777
67,0000067.bin,245.42470491383278
68,0000068.bin,74.82249295893845
69,0000069.bin,74.82249295893845
70,0000070.bin,74.82249295893845
71,0000071.bin,157.19651529982167
72,0000072.bin,476.6469921829519
73,0000073.bin,110.50173728658118
74,0000074.bin,74.82249295893845
75,0000075.bin,74.82249295893845
76,0000076.bin,213.10554476076157
77,0000077.bin,74.82249295893845
78,0000078.bin,74.82249295893845
79,0000079.bin,977.6459346194043
80,0000080.bin,171.398932944794
81,0000081.bin,74.82249295893845
82,0000082.bin,119.61206860519286
83,0000083.bin,74.82249295893845
84,0000084.bin,74.82249295893845
85,0000085.bin,88.22818961408188
86,0000086.bin,74.82249295893845
87,0000087.bin,202.36713141944102
88,0000088.bin,109.63573621066752
89,0000089.bin,92.24643460632126
90,0000090.bin,88.22818961408188
91,0000091.bin,92.24643460632126
92,0000092.bin,249.40830986303234
93,0000093.bin,74.82249295893845
94,0000094.bin,74.82249295893845
95,0000095.bin,74.82249295893845
96,0000096.bin,329.5653694496555
97,0000097.bin,187.29871269855573
98,0000098.bin,214.80290686955095
99,0000099.bin,133.675926078026
100,0000100.bin,278.8177064010735
101,0000101.bin,74.82249295893845
102,0000102.bin,5605.798164614866
103,0000103.bin,74.82249295893845
104,0000104.bin,74.82249295893845
105,0000105.bin,74.82249295893845
106,0000106.bin,74.82249295893845
107,0000107.bin,82.23546216875937
108,0000108.bin,88.22818961408188
109,0000109.bin,208.42913895083166
110,0000110.bin,74.82249295893845
111,0000111.bin,74.82249295893845
112,0000112.bin,74.82249295893845
113,0000113.bin,291.0456415929844
114,0000114.bin,82.23546216875937
115,0000115.bin,74.82249295893845
116,0000116.bin,74.82249295893845
117,0000117.bin,82.23546216875937
118,0000118.bin,74.82249295893845
119,0000119.bin,74.82249295893845
120,0000120.bin,74.82249295893845
121,0000121.bin,420.73796272192027
122,0000122.bin,74.82249295893845
123,0000123.bin,872.963724563219
124,0000124.bin,74.82249295893845
125,0000125.bin,74.82249295893845
126,0000126.bin,74.82249295893845
127,0000127.bin,91.24187335826142
128,0000128.bin,74.82249295893845
129,0000129.bin,74.82249295893845
130,0000130.bin,74.82249295893845
131,0000131.bin,158.33963672002676
132,0000132.bin,134.57656719697547
133,0000133.bin,74.82249295893845
134,0000134.bin,74.82249295893845
135,0000135.bin,74.82249295893845
136,0000136.bin,74.82249295893845
137,0000137.bin,1401759.2926543439
138,0000138.bin,236.0026132078999
139,0000139.bin,147.0123426470854
140,0000140.bin,74.82249295893845
141,0000141.bin,74.82249295893845
142,0000142.bin,74.82249295893845
143,0000143.bin,74.82249295893845
144,0000144.bin,74.82249295893845
145,0000145.bin,74.82249295893845
146,0000146.bin,114.31214202060127
147,0000147.bin,74.82249295893845
148,0000148.bin,262.6754463460297
149,0000149.bin,810.3345267532974
150,0000150.bin,74.82249295893845
151,0000151.bin,74.82249295893845
152,0000152.bin,74.82249295893845
153,0000153.bin,74.82249295893845
154,0000154.bin,88.22818961408188
155,0000155.bin,74.82249295893845
156,0000156.bin,74.82249295893845
157,0000157.bin,74.82249295893845
158,0000158.bin,74.82249295893845
159,0000159.bin,137.86737128544468
160,0000160.bin,688.366935221918
161,0000161.bin,74.82249295893845
162,0000162.bin,530.7547394060201
163,0000163.bin,74.82249295893845
164,0000164.bin,188.9960748073451
165,0000165.bin,601.4897072864736
166,0000166.bin,494.9369349062634
167,0000167.bin,176.45637922812563
168,0000168.bin,74.82249295893845
169,0000169.bin,381.5947140905908
170,0000170.bin,74.82249295893845
171,0000171.bin,74.82249295893845
172,0000172.bin,101.3221258818964
173,0000173.bin,231.81116800048125
174,0000174.bin,74.82249295893845
175,0000175.bin,74.82249295893845
176,0000176.bin,747.9824492876675
177,0000177.bin,74.82249295893845
178,0000178.bin,74.82249295893845
179,0000179.bin,74.82249295893845
180,0000180.bin,207.3552976166996
181,0000181.bin,74.82249295893845
182,0000182.bin,74.82249295893845
183,0000183.bin,2092.293239453079
184,0000184.bin,102.56916743121207
185,0000185.bin,74.82249295893845
186,0000186.bin,120.06238916466796
187,0000187.bin,101.28748583885985
188,0000188.bin,74.82249295893845
189,0000189.bin,74.82249295893845
190,0000190.bin,249.47758994910538
191,0000191.bin,74.82249295893845
192,0000192.bin,123.14535299492059
193,0000193.bin,74.82249295893845
194,0000194.bin,74.82249295893845
195,0000195.bin,74.82249295893845
196,0000196.bin,74.82249295893845
197,0000197.bin,74.82249295893845
198,0000198.bin,2983.720106947517
199,0000199.bin,116.59838486101333
200,0000200.bin,361.74596943063347
201,0000201.bin,6478.935089409098
202,0000202.bin,74.82249295893845
203,0000203.bin,183.83470839490394
204,0000204.bin,568.4084661866533
205,0000205.bin,74.82249295893845
206,0000206.bin,443.84287142731563
207,0000207.bin,74.82249295893845
208,0000208.bin,102.2920470869197
209,0000209.bin,74.82249295893845
210,0000210.bin,120.47806968110652
211,0000211.bin,74.82249295893845
212,0000212.bin,109.63573621066752
213,0000213.bin,88.22818961408188
214,0000214.bin,74.82249295893845
215,0000215.bin,91.24187335826142
216,0000216.bin,74.82249295893845
217,0000217.bin,74.82249295893845
218,0000218.bin,112.19909939537195
219,0000219.bin,74.82249295893845
220,0000220.bin,74.82249295893845
221,0000221.bin,82.23546216875937
222,0000222.bin,74.82249295893845
223,0000223.bin,100.21364450472691
224,0000224.bin,166.44540679057195
225,0000225.bin,74.82249295893845
226,0000226.bin,74.82249295893845
227,0000227.bin,109.63573621066752
228,0000228.bin,74.82249295893845
229,0000229.bin,74.82249295893845
230,0000230.bin,74.82249295893845
231,0000231.bin,74.82249295893845
232,0000232.bin,139.18369292083236
233,0000233.bin,74.82249295893845
234,0000234.bin,127.12895794412341
235,0000235.bin,101.18356570975021
236,0000236.bin,74.82249295893845
237,0000237.bin,74.82249295893845
238,0000238.bin,74.82249295893845
239,0000239.bin,139.21833296386887
240,0000240.bin,74.82249295893845
241,0000241.bin,74.82249295893845
242,0000242.bin,119.68134869126595
243,0000243.bin,74.82249295893845
244,0000244.bin,74.82249295893845
245,0000245.bin,139.04513274868629
246,0000246.bin,74.82249295893845
247,0000247.bin,74.82249295893845
248,0000248.bin,74.82249295893845
249,0000249.bin,556.4230112960378
250,0000250.bin,294.50964589664187
251,0000251.bin,74.82249295893845
252,0000252.bin,74.82249295893845
253,0000253.bin,74.82249295893845
254,0000254.bin,124.63487484549208
255,0000255.bin,150.44170690770068
256,0000256.bin,74.82249295893845
257,0000257.bin,164.0206037780157
258,0000258.bin,74.82249295893845
259,0000259.bin,91.58827378862688
260,0000260.bin,255.2971171792404
261,0000261.bin,74.82249295893845
262,0000262.bin,825.783985947559
263,0000263.bin,74.82249295893845
264,0000264.bin,74.82249295893845
265,0000265.bin,74.82249295893845
266,0000266.bin,74.82249295893845
267,0000267.bin,151.37698806968666
268,0000268.bin,74.82249295893845
269,0000269.bin,369.6785392860091
270,0000270.bin,74.82249295893845
271,0000271.bin,74.82249295893845
272,0000272.bin,74.82249295893845
273,0000273.bin,139.70329356638013
274,0000274.bin,292.46588335748396
275,0000275.bin,74.82249295893845
276,0000276.bin,330.22353026735044
277,0000277.bin,74.82249295893845
278,0000278.bin,74.82249295893845
279,0000279.bin,143.58297838647013
280,0000280.bin,112.6840599978836
281,0000281.bin,80.60738014604169
282,0000282.bin,74.82249295893845
283,0000283.bin,74.82249295893845
284,0000284.bin,476.3005917525862
285,0000285.bin,74.82249295893845
286,0000286.bin,74.82249295893845
287,0000287.bin,74.82249295893845
288,0000288.bin,74.82249295893845
289,0000289.bin,74.82249295893845
290,0000290.bin,74.82249295893845
291,0000291.bin,74.82249295893845
292,0000292.bin,74.82249295893845
293,0000293.bin,74.82249295893845
294,0000294.bin,145.17642036614996
295,0000295.bin,74.82249295893845
296,0000296.bin,131.77072371101752
297,0000297.bin,74.82249295893845
298,0000298.bin,461.9596139354442
299,0000299.bin,336.8397784873362
300,0000300.bin,74.82249295893845
301,0000301.bin,109.63573621066752
302,0000302.bin,74.82249295893845
303,0000303.bin,129.51912091364386
304,0000304.bin,180.4746242203617
305,0000305.bin,502.1767039009075
306,0000306.bin,74.82249295893845
307,0000307.bin,74.82249295893845
308,0000308.bin,214.56042656829533
309,0000309.bin,834.201516405419
310,0000310.bin,74.82249295893845
311,0000311.bin,74.82249295893845
312,0000312.bin,74.82249295893845
313,0000313.bin,74.82249295893845
314,0000314.bin,189.30783519467377
315,0000315.bin,135.5811284450345
316,0000316.bin,1023.1629511693142
317,0000317.bin,74.82249295893845
318,0000318.bin,74.82249295893845
319,0000319.bin,126.22831682517321
320,0000320.bin,74.82249295893845
321,0000321.bin,91.62291383166342
322,0000322.bin,74.82249295893845
323,0000323.bin,74.82249295893845
324,0000324.bin,74.82249295893845
325,0000325.bin,74.82249295893845
326,0000326.bin,152.4161893607822
327,0000327.bin,74.82249295893845
328,0000328.bin,74.82249295893845
329,0000329.bin,74.82249295893845
330,0000330.bin,74.82249295893845
331,0000331.bin,74.82249295893845
332,0000332.bin,450.9094402067769
333,0000333.bin,74.82249295893845
334,0000334.bin,74.82249295893845
335,0000335.bin,478.8985949803293
336,0000336.bin,1263.5302098008897
337,0000337.bin,88.26282965711843
338,0000338.bin,100.59468497812892
339,0000339.bin,435.73710135675714
