,runstring,t
0,0000000.bin,27659.392702107594
1,0000001.bin,157700.5717954762
2,0000002.bin,104905.38407087988
3,0000003.bin,36844.94185664119
4,0000004.bin,126020.15439928063
5,0000005.bin,29091.10570446415
6,0000006.bin,44272.9792963294
7,0000007.bin,171278.18551276118
8,0000008.bin,22233.8828511014
9,0000009.bin,1361291.741298682
10,0000010.bin,179346.42348805623
11,0000011.bin,68803.4226411401
12,0000012.bin,139414.96749493416
13,0000013.bin,60503.92127830755
14,0000014.bin,259334.83985876
15,0000015.bin,132778.4425225971
16,0000016.bin,290552.9036317283
17,0000017.bin,34371.331153537525
18,0000018.bin,124492.45115489633
19,0000019.bin,114873.78543850775
20,0000020.bin,134017.1011687807
21,0000021.bin,151331.5447135055
22,0000022.bin,39083.9289893369
23,0000023.bin,30601.072751638596
24,0000024.bin,40608.3413382772
25,0000025.bin,21048.779209107204
26,0000026.bin,132357.65815659345
27,0000027.bin,30980.010775659364
28,0000028.bin,83215.91936311506
29,0000029.bin,22463.552756875026
30,0000030.bin,184884.65519257856
31,0000031.bin,25445.069969549266
32,0000032.bin,40891.15055558276
33,0000033.bin,54616.508180908364
34,0000034.bin,53004.69656013294
35,0000035.bin,75375.34212161369
36,0000036.bin,68398.98883287756
37,0000037.bin,150491.39626296738
38,0000038.bin,43243.275231605265
39,0000039.bin,81461.28285295535
40,0000040.bin,44191.29579138005
41,0000041.bin,20337.044988288966
42,0000042.bin,360292.0145474509
43,0000043.bin,58361.9636186242
44,0000044.bin,124760.84971133473
45,0000045.bin,803736.3817495704
46,0000046.bin,74901.21059838547
47,0000047.bin,346451.614140612
48,0000048.bin,180262.88608680427
49,0000049.bin,16741.23871994599
50,0000050.bin,285989.60856093833
51,0000051.bin,26812.38533165949
52,0000052.bin,6751.602409060656
53,0000053.bin,279579.6011732008
54,0000054.bin,51770.02163078399
55,0000055.bin,114252.11784766581
56,0000056.bin,20964.185859197823
57,0000057.bin,19729.580211871726
58,0000058.bin,21236.914542177576
59,0000059.bin,38153.921755505144
60,0000060.bin,128395.41926993984
61,0000061.bin,49258.20189207424
62,0000062.bin,80396.48744410103
63,0000063.bin,174226.44735570217
64,0000064.bin,51504.0825860443
65,0000065.bin,517159.78160721035
66,0000066.bin,8536.13411270881
67,0000067.bin,18737.219157467945
68,0000068.bin,33985.08387610526
69,0000069.bin,208638.2392264356
70,0000070.bin,294778.41420050076
71,0000071.bin,24313.902382349872
72,0000072.bin,59034.13780439063
73,0000073.bin,55944.71384111536
74,0000074.bin,240860.30348180537
75,0000075.bin,36126.66048466289
76,0000076.bin,87784.93020462229
77,0000077.bin,32073.5928654584
78,0000078.bin,97604.5137872141
79,0000079.bin,17306.025770282824
80,0000080.bin,23731.37913416144
81,0000081.bin,13327.263120914346
82,0000082.bin,23644.187708394893
83,0000083.bin,40611.80543942009
84,0000084.bin,120286.37418997726
85,0000085.bin,72753.26004462723
86,0000086.bin,415436.7288025233
87,0000087.bin,37667.70051908906
88,0000088.bin,55195.532686942475
89,0000089.bin,23225.3085981966
90,0000090.bin,281194.2187138672
91,0000091.bin,531378.1500892737
92,0000092.bin,13935.24751243917
93,0000093.bin,289021.84021052317
94,0000094.bin,35233.649851037204
95,0000095.bin,83093.6365928224
96,0000096.bin,35913.687546397996
97,0000097.bin,431857.67671149474
98,0000098.bin,83969.32672036577
99,0000099.bin,100563.79146930786
100,0000100.bin,333223.2164819163
101,0000101.bin,164221.32650756923
102,0000102.bin,52187.13404939941
103,0000103.bin,20457.595708061548
104,0000104.bin,101706.14810271891
105,0000105.bin,33347.412137722014
106,0000106.bin,87336.81408096624
107,0000107.bin,60298.63864457987
108,0000108.bin,19351.646777182395
109,0000109.bin,473403.4037680721
110,0000110.bin,77780.5368261349
111,0000111.bin,23759.16122532742
112,0000112.bin,228888.78561908472
113,0000113.bin,229941.56059786276
114,0000114.bin,26595.84436921742
115,0000115.bin,81911.61600134191
116,0000116.bin,41493.800231411384
117,0000117.bin,184801.6899701715
118,0000118.bin,159655.19086617313
119,0000119.bin,21590.807114935247
120,0000120.bin,86788.06581915151
121,0000121.bin,95551.20247663987
122,0000122.bin,30727.616366388378
123,0000123.bin,44591.01842225816
124,0000124.bin,183788.71751354198
125,0000125.bin,38047.816337498414
126,0000126.bin,23168.46269844177
127,0000127.bin,151053.2734685802
128,0000128.bin,247350.50482180528
129,0000129.bin,41180.506924048386
130,0000130.bin,49666.09980164957
131,0000131.bin,1492015.2104833806
132,0000132.bin,53556.28538511536
133,0000133.bin,29905.308037089082
134,0000134.bin,184181.23481420777
