,runstring,t
0,0000000.bin,34536.39769935252
1,0000001.bin,110211.97813259691
2,0000002.bin,16861.894401767342
3,0000003.bin,69341.6789407043
4,0000004.bin,18353.08611251731
5,0000005.bin,16560.76007088367
6,0000006.bin,16643.03247809047
7,0000007.bin,34354.012762993436
8,0000008.bin,30983.996400081734
9,0000009.bin,15821.209072375037
10,0000010.bin,264159.8639347764
11,0000011.bin,123495.1787083004
12,0000012.bin,119514.09486500762
13,0000013.bin,37925.08556819484
14,0000014.bin,68259.25118974393
15,0000015.bin,70308.16321925246
16,0000016.bin,127247.49329798989
17,0000017.bin,39687.75890185024
18,0000018.bin,84553.89899795735
19,0000019.bin,65272.01802582894
20,0000020.bin,396668.28809539997
21,0000021.bin,15448.437125447716
22,0000022.bin,151947.09021067718
23,0000023.bin,16198.449710051696
24,0000024.bin,245864.73224600602
25,0000025.bin,26773.48512481223
26,0000026.bin,123594.00952001
27,0000027.bin,46458.483564932605
28,0000028.bin,103012.43235971162
29,0000029.bin,188124.64054614055
30,0000030.bin,153047.42736472777
31,0000031.bin,56574.906599037415
32,0000032.bin,48326.361656749934
33,0000033.bin,52980.3125456332
34,0000034.bin,53631.49431841156
35,0000035.bin,15336.442728605783
36,0000036.bin,16217.987241699964
37,0000037.bin,72630.73925594846
38,0000038.bin,49858.3604811527
39,0000039.bin,92836.66926511508
40,0000040.bin,26149.427265515165
41,0000041.bin,175209.81251957
42,0000042.bin,27211.278254193094
43,0000043.bin,84389.18097844135
44,0000044.bin,66910.08763430969
45,0000045.bin,47249.54575043993
46,0000046.bin,110078.92199948209
47,0000047.bin,636537.1458084418
48,0000048.bin,26743.070314905883
49,0000049.bin,290015.8472016532
50,0000050.bin,63014.532454575594
51,0000051.bin,15683.926735633751
52,0000052.bin,235288.03406925913
53,0000053.bin,274957.1214628684
54,0000054.bin,45302.44366062579
55,0000055.bin,14498.060918408308
56,0000056.bin,355250.73013636237
57,0000057.bin,312481.16805764206
58,0000058.bin,47507.27489127784
59,0000059.bin,140703.55252330587
60,0000060.bin,67647.94122330882
61,0000061.bin,14437.785554812588
62,0000062.bin,59417.47888920908
63,0000063.bin,25871.814182839247
64,0000064.bin,94371.95898645037
65,0000065.bin,83329.3738093409
66,0000066.bin,19293.86675880039
67,0000067.bin,104421.0398944286
68,0000068.bin,66263.06278288594
69,0000069.bin,35915.04075675402
70,0000070.bin,66887.95202663972
71,0000071.bin,107410.69792940424
72,0000072.bin,34719.61402003689
73,0000073.bin,13563.65421862041
74,0000074.bin,283760.9272224995
75,0000075.bin,71345.17660142513
76,0000076.bin,14592.24983428001
77,0000077.bin,37676.91734709769
78,0000078.bin,15107.534910996292
79,0000079.bin,14986.291363533637
80,0000080.bin,41566.75675901824
81,0000081.bin,27214.915560616973
82,0000082.bin,72080.01642224385
83,0000083.bin,88292.73823336887
84,0000084.bin,81740.97941420582
85,0000085.bin,35255.68370477703
86,0000086.bin,256701.65371645737
87,0000087.bin,39555.5341531166
88,0000088.bin,57668.17698678532
89,0000089.bin,106605.77933813739
90,0000090.bin,28012.66346190768
91,0000091.bin,39333.34669218456
92,0000092.bin,41204.89673143856
93,0000093.bin,17827.200885651437
94,0000094.bin,14575.968557906453
95,0000095.bin,97990.14357160442
96,0000096.bin,192633.44558634068
97,0000097.bin,114857.54589815173
98,0000098.bin,126853.03607649068
99,0000099.bin,70507.59153436363
100,0000100.bin,27353.514255873568
101,0000101.bin,47484.37718131899
102,0000102.bin,87895.30188470281
103,0000103.bin,18479.872222149686
104,0000104.bin,184327.50048808422
105,0000105.bin,686314.6194115935
106,0000106.bin,57319.861595505055
107,0000107.bin,18520.22900294797
108,0000108.bin,38367.24346519149
109,0000109.bin,42504.558277938115
110,0000110.bin,43651.279749599045
111,0000111.bin,50298.75168645812
112,0000112.bin,37801.24394474114
113,0000113.bin,38095.48471386442
114,0000114.bin,27589.419558222333
115,0000115.bin,46035.27430234971
116,0000116.bin,39392.02856914416
117,0000117.bin,144744.73852174397
118,0000118.bin,13667.81974639761
119,0000119.bin,255633.6366280386
120,0000120.bin,79709.69966060342
121,0000121.bin,119216.73640453961
122,0000122.bin,28260.866324070514
123,0000123.bin,52457.82213820602
124,0000124.bin,37296.17796713136
125,0000125.bin,48937.18664873849
126,0000126.bin,34130.12789239728
127,0000127.bin,81143.83762232005
128,0000128.bin,27921.176545093716
129,0000129.bin,38310.224356882456
130,0000130.bin,63941.664541321
131,0000131.bin,16468.718897852734
132,0000132.bin,77096.79728919372
133,0000133.bin,338210.15736867173
134,0000134.bin,27914.213701368004
135,0000135.bin,37790.4013074989
136,0000136.bin,422647.93978081853
137,0000137.bin,134951.41222516645
138,0000138.bin,104420.03530503513
139,0000139.bin,377789.5592232044
140,0000140.bin,37704.45695287271
141,0000141.bin,7627.258365726797
142,0000142.bin,58749.877276006366
143,0000143.bin,23532.818306203277
144,0000144.bin,62585.39957867505
145,0000145.bin,77386.46544464963
146,0000146.bin,36572.00757879581
147,0000147.bin,28524.103386118717
148,0000148.bin,113900.86502644332
149,0000149.bin,36867.32221933925
150,0000150.bin,22962.869710088118
151,0000151.bin,76993.94811991023
152,0000152.bin,16552.376945601965
153,0000153.bin,58473.16485974115
154,0000154.bin,26964.114622437082
155,0000155.bin,58127.03185231475
156,0000156.bin,393733.6746285184
157,0000157.bin,27827.888295574594
158,0000158.bin,33375.33484808045
159,0000159.bin,151287.24818478763
160,0000160.bin,25016.319711942757
161,0000161.bin,52623.163695896794
162,0000162.bin,84384.19267248755
163,0000163.bin,24569.72776511746
164,0000164.bin,16100.969897891722
165,0000165.bin,93456.11986973867
166,0000166.bin,106085.54059637265
167,0000167.bin,15108.643423430236
168,0000168.bin,61884.334746379674
169,0000169.bin,38323.00689088369
170,0000170.bin,26139.831704758835
171,0000171.bin,38340.32739766043
172,0000172.bin,27925.783799897297
173,0000173.bin,26074.81052230529
174,0000174.bin,185666.51422541804
175,0000175.bin,30339.74282987875
176,0000176.bin,6315.368541167314
177,0000177.bin,25410.534446264188
178,0000178.bin,413341.83932402893
179,0000179.bin,62551.104975257105
180,0000180.bin,143328.19819611002
181,0000181.bin,20044.43359962134
182,0000182.bin,14575.483583716603
183,0000183.bin,878914.7399298896
184,0000184.bin,84752.5998517836
185,0000185.bin,134056.35771734756
186,0000186.bin,28105.570660277634
187,0000187.bin,37581.93168793404
188,0000188.bin,124495.81902622664
189,0000189.bin,38055.19721510172
190,0000190.bin,218464.1755109015
191,0000191.bin,20669.70389439303
192,0000192.bin,415254.7853768901
193,0000193.bin,113309.09259166059
194,0000194.bin,116343.3336110983
