,runstring,t
0,0000000.bin,58903.141801865335
1,0000001.bin,1645131.3664324924
2,0000002.bin,118886.80285034169
3,0000003.bin,13963.51069962012
4,0000004.bin,45856.338733894954
5,0000005.bin,174417.76021605608
6,0000006.bin,21297.102484486324
7,0000007.bin,13558.917850660391
8,0000008.bin,31563.611385962493
9,0000009.bin,24152.42645224308
10,0000010.bin,48407.49062972676
11,0000011.bin,19425.99911743894
12,0000012.bin,16868.334939985765
13,0000013.bin,258620.18286402588
14,0000014.bin,20761.501916852907
15,0000015.bin,16405.616508835385
16,0000016.bin,111033.99512123602
17,0000017.bin,83568.93007453362
18,0000018.bin,13963309.28755823
19,0000019.bin,17710.49772619089
20,0000020.bin,177378.8394874045
21,0000021.bin,16950.985499704646
22,0000022.bin,769647.6588338717
23,0000023.bin,35954.967948527104
24,0000024.bin,33140.10326507082
25,0000025.bin,16976.09935376843
26,0000026.bin,16614.633054243484
27,0000027.bin,156607.22276403586
28,0000028.bin,16454.701103605566
29,0000029.bin,17065.400754839375
30,0000030.bin,88802.41478393451
31,0000031.bin,15483.920744700632
32,0000032.bin,19666.641799068053
33,0000033.bin,355946.101083297
34,0000034.bin,24212.18010501553
35,0000035.bin,21844.826981667775
36,0000036.bin,18571.400643497404
37,0000037.bin,1059872.328819384
38,0000038.bin,14817.970614456559
39,0000039.bin,14877.93210602756
40,0000040.bin,17099.382397372578
41,0000041.bin,39762.43606418875
42,0000042.bin,722555.5105170239
43,0000043.bin,68547.27744196859
44,0000044.bin,44956.7431612419
45,0000045.bin,103319.40018900696
46,0000046.bin,9608352.925586062
47,0000047.bin,15200.913589221096
48,0000048.bin,19496.387188414952
49,0000049.bin,15564.250437914468
50,0000050.bin,2274144.351676787
51,0000051.bin,16967.162285701594
52,0000052.bin,574350.1705312616
53,0000053.bin,435030.8745130718
54,0000054.bin,20618.889865569323
55,0000055.bin,6480.309623599477
56,0000056.bin,16289.261424963022
57,0000057.bin,233665.74116962397
58,0000058.bin,13040.567902729452
59,0000059.bin,828992.1118262237
60,0000060.bin,14950.987441511812
61,0000061.bin,32088.958573178144
62,0000062.bin,3117610.9532380193
63,0000063.bin,32033.534895244276
64,0000064.bin,272419.77802609693
65,0000065.bin,14120.325068390726
66,0000066.bin,22445.931408659282
67,0000067.bin,21750.779928173743
68,0000068.bin,16711.45129163421
69,0000069.bin,167815.58778533788
70,0000070.bin,22731.744387804498
71,0000071.bin,16753.33080827299
72,0000072.bin,19029.442701822114
73,0000073.bin,16022.950652462818
74,0000074.bin,124490.72556721087
75,0000075.bin,16288.672548384913
76,0000076.bin,16240.973545558069
77,0000077.bin,45765.305342869455
78,0000078.bin,30921.978394481845
79,0000079.bin,100000000.0
80,0000080.bin,15762.286167152719
81,0000081.bin,20851.842511885112
82,0000082.bin,40166.68251520381
83,0000083.bin,20895.3500990632
84,0000084.bin,68916.98801366385
85,0000085.bin,471509.561553001
86,0000086.bin,14537.353605088172
87,0000087.bin,15751.062872369932
88,0000088.bin,17488.387336870914
89,0000089.bin,13700.456068198871
90,0000090.bin,14087.0362218282
91,0000091.bin,19418.96723830108
92,0000092.bin,19404.557082038275
93,0000093.bin,23249.50545910295
94,0000094.bin,169259.5131538001
95,0000095.bin,15750.1275978047
96,0000096.bin,55384.50032789723
97,0000097.bin,29450.271906545397
98,0000098.bin,15244.732934592163
99,0000099.bin,16845.126274850958
100,0000100.bin,14194.523517232485
101,0000101.bin,13225.128750268615
102,0000102.bin,27241.361222491087
103,0000103.bin,207091.54248862545
104,0000104.bin,16136.11887485592
105,0000105.bin,83492.13364078038
106,0000106.bin,20381.84972300591
107,0000107.bin,13840.816532581133
108,0000108.bin,53495.211066130956
109,0000109.bin,17414.43136662791
110,0000110.bin,35453.7300611074
111,0000111.bin,1540069.5155245683
112,0000112.bin,51414.536916459096
113,0000113.bin,16420.199864091734
114,0000114.bin,16194.486935686155
115,0000115.bin,33174.84698318291
116,0000116.bin,98539.76612238237
117,0000117.bin,16779.27601750578
118,0000118.bin,16565.756298265555
119,0000119.bin,14806.089163498238
120,0000120.bin,20639.77766419065
121,0000121.bin,37191.22772490041
122,0000122.bin,16439.390312576335
123,0000123.bin,17305.6970384814
124,0000124.bin,14948.597295400663
125,0000125.bin,131193.94229622808
126,0000126.bin,21700.96789763068
127,0000127.bin,20878.68835588433
128,0000128.bin,107355.80273438228
129,0000129.bin,16280.324356895248
130,0000130.bin,226518.6500657631
131,0000131.bin,87898.17747825352
132,0000132.bin,21318.405960692155
133,0000133.bin,585896.412187759
134,0000134.bin,15937.528908838272
135,0000135.bin,21613.190647702915
136,0000136.bin,13642670.603494639
137,0000137.bin,196729.2545502495
138,0000138.bin,105722.46694532811
139,0000139.bin,190929.5823357093
140,0000140.bin,15402.517217726714
141,0000141.bin,214696.1214137434
142,0000142.bin,36362.64373961504
143,0000143.bin,21018.49458347251
144,0000144.bin,1809153.6531269343
145,0000145.bin,32658.43686394864
146,0000146.bin,37329.54444117317
147,0000147.bin,118053.50785243095
148,0000148.bin,14708.508850525674
149,0000149.bin,17013.129298587995
150,0000150.bin,39081.97185821275
151,0000151.bin,13393.131774023297
152,0000152.bin,36553.43975094246
153,0000153.bin,28878.368829865296
154,0000154.bin,19560.40153642857
155,0000155.bin,14280.776616026125
156,0000156.bin,16232.902472458101
157,0000157.bin,22164.829442138445
158,0000158.bin,17479.692747395038
159,0000159.bin,19216.878652634714
160,0000160.bin,78965.05834659372
161,0000161.bin,47907.70761385313
162,0000162.bin,465275.19450473966
163,0000163.bin,54164.79837531014
164,0000164.bin,13835.932320962698
165,0000165.bin,17104.058770198248
166,0000166.bin,123493.41112238014
167,0000167.bin,100008.63214713323
168,0000168.bin,25259.687617965636
169,0000169.bin,16635.174454877724
170,0000170.bin,21900.666337186147
171,0000171.bin,16105.185534605831
172,0000172.bin,33410.085856262885
173,0000173.bin,18603.23461851067
174,0000174.bin,1501864.7274444702
175,0000175.bin,15229.97638034072
176,0000176.bin,104417.79356649081
177,0000177.bin,17004.19223052116
178,0000178.bin,14247.176011275189
179,0000179.bin,16741.934314497837
180,0000180.bin,15696.297350605777
181,0000181.bin,193127.85860017483
182,0000182.bin,46964.01557743468
183,0000183.bin,14897.676791293574
184,0000184.bin,13486.347472358111
185,0000185.bin,126053.46544648195
186,0000186.bin,15908.015800335388
187,0000187.bin,11625953.612485075
188,0000188.bin,26245.224531025935
189,0000189.bin,18681.797681981927
190,0000190.bin,351274.5431925911
191,0000191.bin,45499.44488772459
192,0000192.bin,1202022.6310188773
193,0000193.bin,14404.856375013604
194,0000194.bin,17429.395759670053
195,0000195.bin,19985.70898497359
196,0000196.bin,20559.794368972336
197,0000197.bin,70491.02046731632
198,0000198.bin,16129.81443149028
199,0000199.bin,55081.85240651603
200,0000200.bin,13572.046334372355
201,0000201.bin,18023.087269737905
202,0000202.bin,182472.96828229114
203,0000203.bin,292389.3448506705
204,0000204.bin,13298.53048373999
205,0000205.bin,151076.00898931868
206,0000206.bin,70802.9518547534
207,0000207.bin,15699.588131483446
208,0000208.bin,32322.638655266815
209,0000209.bin,14673.695852819807
210,0000210.bin,17528.50022377555
211,0000211.bin,18911.632746413936
212,0000212.bin,24145.63705169618
213,0000213.bin,62644.794299966685
214,0000214.bin,16752.187694915603
215,0000215.bin,20677423.85600928
216,0000216.bin,6249893.630172045
217,0000217.bin,14724.616356926896
218,0000218.bin,17201.292685173477
219,0000219.bin,85554.79509511995
220,0000220.bin,128579.2956494524
221,0000221.bin,2531416.633183325
222,0000222.bin,17122.279304319007
223,0000223.bin,13831.1520287404
224,0000224.bin,1662057.307288563
225,0000225.bin,17645.686662806973
226,0000226.bin,16825.485508983144
227,0000227.bin,34057.191936075425
228,0000228.bin,379357.2358268041
229,0000229.bin,13928.178104933568
230,0000230.bin,19310.232910154573
231,0000231.bin,3530794.6146996445
232,0000232.bin,531848.2805130283
233,0000233.bin,17120.85907257195
234,0000234.bin,55147.70266387504
