,runstring,t
0,0000000.bin,63021.321901624186
1,0000001.bin,66053.17530204129
2,0000002.bin,111713.01084752858
3,0000003.bin,107440.93250966101
4,0000004.bin,416892.69395365496
5,0000005.bin,156622.57317855454
6,0000006.bin,130170.20303070248
7,0000007.bin,76056.13690323976
8,0000008.bin,34548.94012031546
9,0000009.bin,486323.9518799253
10,0000010.bin,94496.63248502993
11,0000011.bin,68672.8443469482
12,0000012.bin,79302.8291465845
13,0000013.bin,83178.86548523989
14,0000014.bin,228120.12224336062
15,0000015.bin,79619.99529237184
16,0000016.bin,138773.14421379904
17,0000017.bin,184936.12941716763
18,0000018.bin,182719.91538536525
19,0000019.bin,280308.39817987033
20,0000020.bin,367513.6732127882
21,0000021.bin,70526.20174079487
22,0000022.bin,876893.5885569099
23,0000023.bin,150584.01519843866
24,0000024.bin,2110465.2706375453
25,0000025.bin,49663.1747939501
26,0000026.bin,50676.09039738737
27,0000027.bin,71701.82260751951
28,0000028.bin,918941.5197546273
29,0000029.bin,33790.872849510044
30,0000030.bin,369666.3570191107
31,0000031.bin,41714.38012981616
32,0000032.bin,75966.79969376122
33,0000033.bin,757182.4897400443
34,0000034.bin,416431.42436101544
35,0000035.bin,553611.5672041341
36,0000036.bin,1386174.985282388
37,0000037.bin,670390.4033386202
38,0000038.bin,69839.14698592963
39,0000039.bin,42016.37384517358
40,0000040.bin,91013.7283644327
41,0000041.bin,2904849.308498611
42,0000042.bin,57126.45168858994
43,0000043.bin,131470.87520654598
44,0000044.bin,36941.09199017517
45,0000045.bin,591669.6341889668
46,0000046.bin,79289.56193013227
47,0000047.bin,30673.42338662567
48,0000048.bin,37017.75086745046
49,0000049.bin,64457.957065310584
50,0000050.bin,27475.054295260437
51,0000051.bin,200441.79894286988
52,0000052.bin,49157.323196638295
53,0000053.bin,90628.0091602669
54,0000054.bin,470521.65790432633
55,0000055.bin,212594.81169486878
56,0000056.bin,63361.939497759704
57,0000057.bin,99081.23517493915
58,0000058.bin,65222.29422169523
59,0000059.bin,272391.7496794014
60,0000060.bin,71304.53355924133
61,0000061.bin,59706.180522049144
62,0000062.bin,134358.86764215503
63,0000063.bin,107850.79596935475
64,0000064.bin,455757.4283536769
65,0000065.bin,39949.07825687178
66,0000066.bin,205205.14533223986
67,0000067.bin,34848.99398157102
68,0000068.bin,40776.39139106323
69,0000069.bin,65947.0375704235
70,0000070.bin,41384.81277401088
71,0000071.bin,99903.14443019213
72,0000072.bin,48729.169684156346
73,0000073.bin,539862.7126673157
74,0000074.bin,49108.03011829996
75,0000075.bin,423193.2707880521
76,0000076.bin,268018.3832525215
77,0000077.bin,67638.93675047433
78,0000078.bin,425698.2113146774
79,0000079.bin,140344.46067721752
80,0000080.bin,1262009.6358703417
81,0000081.bin,214919.34579415445
82,0000082.bin,37281.98670832524
83,0000083.bin,169247.80184354744
84,0000084.bin,72120.86573394912
85,0000085.bin,214933.92934017634
86,0000086.bin,110515.35878063785
