,runstring,t
0,0000000.bin,452100.23920831725
1,0000001.bin,178477.95220180048
2,0000002.bin,193460.80825376697
3,0000003.bin,192852.5136996028
4,0000004.bin,624175.0250203604
5,0000005.bin,364132.32515768695
6,0000006.bin,623760.130722924
7,0000007.bin,278162.0836748582
8,0000008.bin,192482.02906083368
9,0000009.bin,278560.9738673087
10,0000010.bin,556942.6806386983
11,0000011.bin,477139.35427708586
12,0000012.bin,349327.7313046133
13,0000013.bin,1001753.3960996316
14,0000014.bin,139534.52608135517
15,0000015.bin,351646.69840432785
16,0000016.bin,130696.06856332156
17,0000017.bin,266194.5465192663
18,0000018.bin,106882.51457907954
19,0000019.bin,258644.8697932085
20,0000020.bin,208959.29439905542
21,0000021.bin,169226.64419959404
22,0000022.bin,268504.2298524523
23,0000023.bin,629679.8482398567
24,0000024.bin,164943.848703607
25,0000025.bin,266846.00365858234
26,0000026.bin,181703.33361658815
27,0000027.bin,171645.16930711566
28,0000028.bin,543811.8321116021
29,0000029.bin,243606.2765010569
30,0000030.bin,283500.63047891704
31,0000031.bin,453734.6670902277
32,0000032.bin,1457538.424261277
33,0000033.bin,317724.1619180533
34,0000034.bin,274141.69315417984
35,0000035.bin,169256.01969970402
36,0000036.bin,106954.94874261534
37,0000037.bin,445529.2031157481
38,0000038.bin,84237.36418254625
39,0000039.bin,313413.20336139796
40,0000040.bin,243781.3517104388
41,0000041.bin,334682.1392738017
42,0000042.bin,165663.89486550086
43,0000043.bin,266543.5537870856
44,0000044.bin,277812.4182295612
45,0000045.bin,886753.1284501761
46,0000046.bin,685432.1224905177
47,0000047.bin,267990.98998346867
48,0000048.bin,511219.2298214681
49,0000049.bin,420923.5845183929
50,0000050.bin,164779.8239476863
51,0000051.bin,450843.3280712896
52,0000052.bin,260077.82608748839
53,0000053.bin,392205.08414427226
54,0000054.bin,437302.6774619798
55,0000055.bin,176851.90741976938
56,0000056.bin,604214.7191383693
57,0000057.bin,576358.3966192118
58,0000058.bin,260989.8868686153
59,0000059.bin,181310.99055733625
60,0000060.bin,208922.7828694376
61,0000061.bin,526160.0664124409
62,0000062.bin,200512.59104431886
63,0000063.bin,472981.5778681523
64,0000064.bin,378269.45776645874
65,0000065.bin,187416.52197877946
66,0000066.bin,176137.36916414613
67,0000067.bin,260873.28553209384
68,0000068.bin,103705.1454819996
69,0000069.bin,797199.353087311
70,0000070.bin,274414.80216653587
71,0000071.bin,718951.7850785552
72,0000072.bin,337405.46983130823
73,0000073.bin,266881.47596054233
74,0000074.bin,455097.82192853594
75,0000075.bin,299539.37638465536
76,0000076.bin,208854.47097531392
77,0000077.bin,163858.7218864548
78,0000078.bin,173906.1821516655
79,0000079.bin,479570.9390073394
80,0000080.bin,331845.2904218392
81,0000081.bin,200719.25877268694
82,0000082.bin,4982280.064439409
83,0000083.bin,179312.76373145892
84,0000084.bin,185050.51250588842
85,0000085.bin,369896.7127898651
86,0000086.bin,173279.63183269242
87,0000087.bin,812944.0668650841
88,0000088.bin,169934.49675766868
89,0000089.bin,190208.37228050537
90,0000090.bin,349924.3865086747
91,0000091.bin,352984.91178032046
92,0000092.bin,207600.95464632846
93,0000093.bin,378859.3926320629
94,0000094.bin,605678.4712080172
95,0000095.bin,1098348.7698107539
96,0000096.bin,397200.82440517086
97,0000097.bin,284627.8460119035
98,0000098.bin,357166.83291041234
99,0000099.bin,991938.1339372782
100,0000100.bin,278313.49913566594
101,0000101.bin,533357.8260275297
102,0000102.bin,159998.6495365079
103,0000103.bin,1148924.1317895292
104,0000104.bin,365394.01674165844
105,0000105.bin,527351.229083531
106,0000106.bin,636168.6814295439
107,0000107.bin,171817.23075646267
108,0000108.bin,189991.52012167464
109,0000109.bin,109762.24889227636
110,0000110.bin,344925.4592831469
111,0000111.bin,179752.42628735024
112,0000112.bin,170754.10092347302
113,0000113.bin,737432.3347859125
114,0000114.bin,155362.27417068294
115,0000115.bin,107871.75532900389
116,0000116.bin,349178.4635808383
117,0000117.bin,257598.67937007
118,0000118.bin,366010.9022429314
119,0000119.bin,187353.68335000647
120,0000120.bin,425825.1014772103
121,0000121.bin,196219.95752706856
122,0000122.bin,593855.1095609776
123,0000123.bin,156568.54028486885
124,0000124.bin,183058.72889112012
125,0000125.bin,105768.8090039117
126,0000126.bin,113766.77387501283
127,0000127.bin,161818.85667480837
128,0000128.bin,545047.7854921006
129,0000129.bin,708371.1317913913
130,0000130.bin,448178.3328228657
131,0000131.bin,350786.0447498396
132,0000132.bin,175752.23141624196
133,0000133.bin,348283.7579021052
134,0000134.bin,342198.387506293
135,0000135.bin,191935.2914214047
136,0000136.bin,175318.59638042038
137,0000137.bin,276712.77686880145
138,0000138.bin,709423.176528232
139,0000139.bin,343183.9216769588
140,0000140.bin,184580.46986320883
141,0000141.bin,149812.66023245308
142,0000142.bin,265348.5113329686
143,0000143.bin,353730.69614447735
144,0000144.bin,360350.92234328005
145,0000145.bin,655767.4400307181
146,0000146.bin,366337.01186270814
147,0000147.bin,176042.45304350776
148,0000148.bin,147567.09723819693
149,0000149.bin,199179.64308590867
150,0000150.bin,366761.9866678304
151,0000151.bin,998992.4801440522
152,0000152.bin,356530.1328029664
153,0000153.bin,246189.7270284177
154,0000154.bin,277402.54686550784
155,0000155.bin,535363.0503158657
156,0000156.bin,317491.6867047198
157,0000157.bin,171084.12496775104
158,0000158.bin,797199.353087311
159,0000159.bin,725419.9722799923
160,0000160.bin,170232.0969008819
161,0000161.bin,371645.4903483087
